"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3","-0.033, 0.514, -0.693, -1.142, 0.827, 2.35, 2.713, 0.283, 2.569, 0.766, 0.002, -0.021, 0.007",-4511.86787230382,1,9049.73574460764
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12","-0.033, 0.071, -1.131, -1.479, 0.086, 1.611, 2.018, -0.34, 1.827, 0.509, -0.71, -0.562, 0.55",-4511.86787230382,1,9049.73574460764
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.PC1","-0.036, -5.284, -7.239, -7.738, 3.479, 2.717, 2.936, -5.1, 6.402, 3.18, 0.098, 0.02, 0.108, -0.085",-4509.31017979208,0.02371,9046.62035958417
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.036, -5.227, -7.181, -7.674, 3.452, 2.706, 2.929, -5.057, 6.364, 3.171, 0.097, 0.021, 0.107, -0.085, -0.007",-4509.25872510367,0.0736,9048.51745020734
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.038, -6.329, -8.24, -8.792, 4.037, 2.829, 3.022, -6.055, 6.942, 3.825, 0.123, 0.043, 0.143, -0.091, -0.009, -0.054",-4506.48690715321,0.01309,9044.97381430641
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.price, sd.PC1","-0.046, -14.434, -17.554, -18.059, 7.652, 3.468, 3.473, -13.575, 12.334, 7.055, 0.228, 0.085, 0.277, -0.023, 0.203",-4505.03680062132,0.00108,9040.07360124265
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.059, 52.603, 52.685, 56.585, -21.728, -14.305, -7.108, 37.824, -28.296, -10.185, -1.27, 2.395, -0.956, 0.056, 0.001, 2.323",-4500.86585375269,7e-05,9033.73170750538
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.059, 52.542, 52.624, 56.519, -21.701, -14.287, -7.098, 37.779, -28.26, -10.17, -1.268, 2.393, -0.955, 0.055, 0.001, 2.32, 0",-4500.86538387591,2e-04,9035.73076775183
