Fire 7,Fire HD 8,Fire HD 10,Fire 7 Kids,iPad 10.2,Fire HD 8 Kids,Dragon Touch,iPad 9.7
0.0,0.939083730520496,0.4511603702629243,0.1440264521581329,0.327926513010624,0.0192372723082289,0.3469871346683725,0.0728237129952065
0.5919751540451329,0.0,0.0266734089200945,0.0232428038921716,0.0676609141333602,0.0017560228863808,0.2665170827786716,0.0078157759928256
0.247011589220641,0.0232783195739011,0.0,0.1665693763079177,0.2130474587594463,0.3275574634079778,0.2990376221902294,0.3324444306500684
0.0350379244829891,0.0058444863384401,0.0899226553394784,0.0,0.0550439694059702,0.6236854547843227,3.776587014916737e-12,0.0161006870490737
0.1004388028002323,0.0248190658092314,0.1471434917224197,0.0722093446749395,0.0,0.0184715359923914,0.0580485861318005,0.557985052720813
0.0044242697188793,0.0004724710463395,0.1741786609797447,0.5817125025214059,0.0089430949611998,0.0,1.2431178266987494e-10,0.010669904108552
0.0026597518894086,0.0042841601323233,0.0061370754549822,1.5594761760599214e-13,0.0012384257379987,1.92202471590178e-11,0.0,0.0021604364834583
0.018452507842717,0.0022177665792694,0.1047843373203567,0.0122395204452759,0.326139623991401,0.0092922506014783,0.0294095741028377,0.0
