"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.085, 0.839, -1.3, 2.031, 1.465, 1.739, 1.403, -0.223, -0.357, -0.64, -1.085, -0.68, 0.013, 0.127, -0.054",-2307.89462721666,1,4645.78925443332
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.085, -0.224, -0.954, -1.024, -0.058, 0.056, 1.066, -1.24, -0.07, -0.408, -0.814, -0.462, -0.797, 0.181, 0.04",-2307.89462721666,1,4645.78925443332
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.086, 0.997, -1.344, 2.494, 1.752, 1.869, 1.459, -0.121, -0.488, -0.824, -1.269, -0.757, 0.01, 0.144, -0.066, -0.04",-2307.87219552777,0.83226,4647.74439105553
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.395, 38.269, -1.575, -156.022, 1.671, -77.735, 1.773, -41.664, 37.733, 52.099, 40.913, 26.913, 3.849, -1.618, -1.14, 0.848, 17.544",-2305.6999582333,0.1114,4645.39991646661
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.169, 8.992, -4.811, -1.379, 5.905, 3.492, 2.541, -1.299, 4.826, 6.301, 5.208, 4.125, 0.464, 0.408, -0.388, -0.038, -1.028, 0.655",-2304.46359345034,0.07643,4644.92718690067
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.087, 1.117, -1.378, 2.846, 1.966, 1.968, 1.501, -0.045, -0.584, -0.959, -1.404, -0.814, 0.008, 0.158, -0.074, 0.002, 0.054",-2307.85091422941,0.95723,4649.70182845882
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.395, 38.269, -1.575, -156.022, 1.671, -77.735, 1.773, -41.664, 37.733, 52.099, 40.913, 26.913, 3.849, -1.618, -1.14, 0, 0.848, 17.544",-2305.6999582333,0.22238,4647.39991646661
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-1.719, 196.433, -101.212, 183.024, 178.764, 184.523, 48.982, 31.657, 61.175, 68.619, 67.67, 67.526, 7.641, 13.795, -10.187, 0.208, 5.144, 8.25, 14.464",-2296.83420687206,0.00019,4631.66841374412
