"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.085, -3.724, 1.312, -1.907, 10.443, -1.903, 3.099, -2.074, -2.345, -0.441, -0.847, -0.769, -0.21, -0.198, -0.225",-2307.89462721666,1,4645.78925443332
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.085, -0.224, -0.954, -1.024, -0.058, 0.056, 1.066, -1.24, -0.07, -0.408, -0.814, -0.462, -0.797, 0.181, 0.04",-2307.89462721666,1,4645.78925443332
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.085, -3.772, 1.318, -1.916, 10.447, -1.918, 3.103, -2.074, -2.345, -0.437, -0.843, -0.77, -0.211, -0.198, -0.226, -0.013",-2307.86675277911,0.81335,4647.73350555822
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.085, -3.766, 1.317, -1.915, 10.445, -1.916, 3.103, -2.074, -2.348, -0.446, -0.852, -0.771, -0.211, -0.199, -0.226, -0.012, 0.006",-2307.86641571817,0.97218,4649.73283143635
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.373, -363.001, 33.115, -76.466, 75.674, -122.08, 58.256, -23.455, -82.97, -139.959, -140.352, -46.494, -6.353, -5.429, -4.749, 11.688, 6.824, 2.066",-2304.6491777083,0.09002,4645.2983554166
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.085, -3.772, 1.318, -1.916, 10.447, -1.918, 3.103, -2.074, -2.345, -0.437, -0.843, -0.77, -0.211, -0.198, -0.226, 0, -0.013",-2307.86675277911,0.97251,4649.73350555822
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.087, -4.054, 1.194, -1.944, 10.021, -1.966, 3.15, -2.245, -3.009, -2.498, -2.898, -1.05, -0.215, -0.227, -0.229, -0.002, 0.006, -0.116",-2307.80826687766,0.98187,4651.61653375531
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.373, -363.001, 33.115, -76.466, 75.674, -122.08, 58.256, -23.455, -82.97, -139.959, -140.352, -46.494, -6.353, -5.429, -4.749, 0, 11.688, 6.824, 2.066",-2304.6491777083,0.16536,4647.2983554166
