"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.085, -0.437, -0.413, -1.271, -5.889, 0.985, -3.931, -0.776, 0.779, -0.674, -0.919, 0.332, 0.076, 0.044, 0.079",-2307.89462721666,1,4645.78925443332
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.085, -0.224, -0.954, -1.024, -0.058, 0.056, 1.066, -1.24, -0.07, -0.408, -0.814, -0.462, -0.797, 0.181, 0.04",-2307.89462721666,1,4645.78925443332
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.085, -0.437, -0.413, -1.272, -5.889, 0.985, -3.931, -0.777, 0.779, -0.675, -0.919, 0.331, 0.076, 0.044, 0.079, -0.001",-2307.89277596636,0.95148,4647.78555193272
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.1, -4.003, -0.063, -8.835, -6.641, 1.328, -6.298, -4.549, 0.617, -5.877, -5.39, 1.892, 0.044, 0.345, 0.025, -0.005, -0.239",-2306.89258333666,0.36713,4647.78516667332
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.1, -4.092, -0.056, -9.029, -6.659, 1.336, -6.343, -4.644, 0.611, -6.01, -5.504, 1.919, 0.043, 0.353, 0.023, -0.004, -0.244, 0.006",-2306.86455283479,0.56002,4649.72910566957
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.085, -0.438, -0.418, -1.276, -5.891, 0.984, -3.934, -0.782, 0.776, -0.675, -0.919, 0.33, 0.076, 0.044, 0.079, 0.002, 0.005",-2307.86631701748,0.97209,4649.73263403497
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.105, -7.089, 0.178, -15.601, -7.188, 1.576, -8.151, -7.895, 0.434, -10.395, -9.259, 2.609, 0.011, 0.602, -0.02, -0.054, -0.021, -0.423",-2306.68740144887,0.49095,4649.37480289774
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.105, -7.027, 0.169, -15.457, -7.171, 1.569, -8.101, -7.832, 0.434, -10.302, -9.179, 2.592, 0.012, 0.596, -0.019, -0.052, -0.022, -0.419, -0.003",-2306.67594723687,0.65589,4651.35189447373
