"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, -1.724, 2.665, 1.232, -0.987, -0.526, -0.215, 1.592, 2.332, -0.796, -0.827, -1.231, 0.124, -0.975, -11.396, -1.476, -1.138, -0.467, -0.038, 0.128, -0.023",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","-0.012, 0.853, 0.575, 0.075, 1.876, 2.362, 1.932, 1.045, 2.423, 1.122, 0.882, 4.017, 3.584, 3.332, -11.016, 2.743, 2.488, 1.853, 0.01, 0.022, 0.028, -0.142",-3074.32459109805,0.38473,6192.64918219611
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","0.005, -20.752, -6.794, 2.362, -0.972, 17.571, 13.536, 3.966, 8.464, -15.795, -18.804, 26.478, 10.149, 23.554, -6.066, 19.396, 15.382, 13.281, -0.08, -0.536, 0.185, 1.466, 0.226",-3071.62855293741,0.04624,6189.25710587483
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.011, -22.793, -7.943, 1.052, -3.984, 15.161, 11.885, 3.974, 8.447, -16.179, -19.135, 22.492, 5.823, 19.018, -5.918, 12.377, 9.904, 12.603, -0.067, -0.509, 0.156, 1.36, 0.227, -0.126",-3069.62875484992,0.01736,6187.25750969985
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","0.001, -1.45, 2.478, 1.132, -0.727, -0.288, -0.033, 1.587, 2.408, -0.647, -0.696, -0.762, 0.445, -0.629, -12.649, -1.131, -0.851, -0.193, -0.03, 0.12, -0.02, -0.031, 0.023",-3074.0708645382,0.5318,6194.1417290764
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","0.005, -20.752, -6.794, 2.362, -0.972, 17.571, 13.536, 3.966, 8.464, -15.795, -18.804, 26.478, 10.149, 23.554, -6.066, 19.396, 15.382, 13.281, -0.08, -0.536, 0.185, 0, 1.466, 0.226",-3071.62855293741,0.10465,6191.25710587483
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.031, -12.865, -2.542, -1.731, -4.542, 1.512, 1.651, 1.12, 3.189, -6.12, -7.047, -1.046, -1.257, -0.598, -21.329, -2.705, -1.976, 2.278, -0.028, 0.087, -0.019, -0.06, 0.213, 0.137, 0.174",-3068.45923052719,0.01408,6186.91846105438
