,1,2,3,4,5,6,7,8,9,10
1,0.0,0.03125,0.375,0.25,0.21875,0.03125,0.0625,0.03125,0.0,0.0
2,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.19047619047619047,0.23809523809523808,0.0,0.47619047619047616
3,0.17857142857142858,0.0,0.0,0.32142857142857145,0.48214285714285715,0.0,0.0,0.017857142857142856,0.0,0.0
4,0.1,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.23076923076923078,0.0,0.6538461538461539,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464
6,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.4166666666666667
7,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.0,0.45454545454545453
8,0.047619047619047616,0.0,0.0,0.0,0.0,0.09523809523809523,0.5238095238095238,0.0,0.0,0.3333333333333333
9,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.10869565217391304,0.0,0.0,0.0,0.8478260869565217
10,0.0,0.07894736842105263,0.0,0.0,0.0,0.13157894736842105,0.34210526315789475,0.2631578947368421,0.18421052631578946,0.0
