,1,2,3,4,5,6,7,8,9,10,11,12,13
1,-0.7180236106387168,0.11968793011687534,0.39967084423542526,0.008250846677344877,0.008484910313920992,0.05991911537151263,0.37488132918597156,0.0018661715433272523,0.27827381875554286,0.0008512299640085532,0.03859245644688365,0.0737018189837404,0.4397122752040012
2,0.06622810979623625,-0.6316608605971393,0.0447761853362034,0.007397610041570949,0.006691836067601517,0.017396942391738352,0.2580665110323342,0.009834965168241163,0.11594664910471209,0.04161159009493152,0.01989188006719754,0.06733275994898341,0.2408405104668211
3,0.28209957396519364,0.057083283945556236,-2.3130122536345854,0.021442476772710304,0.025844824272708452,0.11517086042761636,0.313077795967245,0.004253986838782141,0.09998862581633995,0.0010934542915652151,0.10809135334285849,0.18516596326617105,0.4523507536164455
4,0.00473680123857509,0.007699883209102229,0.017337800663942235,-2.8392313472984436,1.4001126057898128,0.03521671433567487,0.004330504267543951,0.10451715008982672,5.104501743573607e-06,0.060354222298817005,0.4228394996520672,0.4694010081421307,0.027599363914849927
5,0.0019412839360951435,0.002778756384194867,0.008323607021836873,0.5546799973581068,-2.2947243553161147,0.02011617948680348,0.0021762531970553663,0.11857823025306155,1.640287753940222e-06,0.04381152254836258,0.3566665927428692,0.38666924143496934,0.012868431332319354
6,0.10370081394922173,0.05430739174966855,0.280984296466605,0.10563131940280852,0.15168966316278149,-0.5877984704775056,0.16854733514720452,0.029012468184856484,0.004941411122297054,0.00814615992435624,0.3638137823406848,0.628191655784812,0.3683855644103763
7,0.16279157539204092,0.20247688973854638,0.19212665466912565,0.0032109706521431442,0.004039426128084019,0.04218619858310878,-2.4075604693473514,0.007068095811007023,0.22230138425944587,0.0009532786238036086,0.029626098286682667,0.11581771966809251,0.5339700149743088
8,0.002450845664386768,0.02331981253911416,0.007878357091070314,0.23612734034739452,0.6750679499536799,0.022041601172232732,0.021477683273419697,-0.6753751864719959,4.432205442569714e-06,0.11836779614629245,0.268681890789459,0.6439093780644566,0.042869230664679334
9,0.07303342686375515,0.05507885102834818,0.03743953124351414,2.3316624485283734e-06,1.8692829952454148e-06,0.0007545667688714826,0.13411185205698534,8.830103885341584e-07,-0.42866358561191364,9.849174466149005e-08,4.220362975391997e-05,0.00012845444864514636,0.04468646777074625
10,0.0008765847548358825,0.07756931553729807,0.0015825839697772794,0.10755145836014846,0.19708688709095187,0.004849403688906606,0.0023242567985424507,0.09350182578938693,3.8777064614617883e-07,-0.45002514436722535,0.047685912384724714,0.09971636286004379,0.01226223898787793
11,0.016603611736976363,0.015507685611988686,0.06533333838522001,0.31446225056860966,0.6691900415814265,0.09053857634192766,0.029866407850824204,0.08847598041318816,6.963177175939898e-05,0.019766058634297357,-2.78497884859359,0.858382863289106,0.09944407236271682
12,0.018786136506619297,0.030977611576838416,0.06631075709865722,0.20641636962585855,0.42857417107480156,0.09246243350331852,0.0684873993912981,0.12512800061737162,0.00012569694098660763,0.02435174521610345,0.5067528934343779,-2.354793294524438,0.15324591927622577
13,0.19256030377489725,0.1921433421051579,0.2802881630220953,0.021247188207269518,0.024973101964668478,0.0940191570862388,0.541548262125295,0.014724472697636864,0.07269955169477565,0.005160137663048359,0.1021164426322015,0.26800938456128487,-3.9080139745082043
