"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3","-0.01, 4.162, 0.923, 15.303, 2.433, 6.052, 12.96, 1.411, 1.966, 0.988, 5.167, 1.238, 0.133, -1.065, 0.608, 17.487, 0.941, 0.326, 5.806, 2.131, 0.039, 1.953, 2.63, 3.831, 0.29, 0.016, -0.042, 0.327",-4401.80180610241,1,8859.60361220483
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, dummy25, dummy26, dummy27","-0.01, 0.184, 0.203, 1.944, -0.121, 1.593, 1.256, 1.422, 1.185, 1.293, 2.58, 0.096, 0.239, 1.064, 0.608, 4.243, 4.044, 0.326, 2.915, 2.131, 0.969, 0.2, 0.482, 0.849, 0.642, 4.548, 1.532, 1.966",-4401.80180610241,1,8859.60361220483
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3, sd.PC1","-0.01, 4.162, 0.923, 15.301, 2.432, 6.051, 12.958, 1.411, 1.966, 0.988, 5.166, 1.237, 0.132, -1.065, 0.608, 17.485, 0.941, 0.326, 5.806, 2.13, 0.039, 1.952, 2.63, 3.831, 0.29, 0.016, -0.042, 0.327, -0.001",-4401.79965830362,0.94774,8861.59931660724
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.01, 4.211, 0.936, 15.381, 2.465, 6.103, 13.023, 1.44, 1.969, 1.033, 5.2, 1.252, 0.141, -1.048, 0.608, 17.584, 0.933, 0.325, 5.855, 2.13, 0.057, 1.994, 2.666, 3.901, 0.295, 0.014, -0.04, 0.328, 0, -0.014",-4401.73331621146,0.9338,8863.46663242291
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.01, 4.199, 0.934, 15.34, 2.457, 6.088, 12.99, 1.435, 1.967, 1.026, 5.191, 1.249, 0.139, -1.05, 0.608, 17.539, 0.934, 0.325, 5.842, 2.129, 0.055, 1.985, 2.657, 3.887, 0.294, 0.015, -0.04, 0.327, 0, -0.013, 0.005",-4401.70047767711,0.97716,8865.40095535422
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3, sd.price, sd.PC1","-0.01, 4.001, 0.888, 14.875, 2.327, 5.91, 12.594, 1.405, 1.979, 0.969, 5.05, 1.194, 0.069, -1.031, 0.616, 17.072, 0.972, 0.348, 5.675, 2.171, 0.008, 1.828, 2.546, 3.668, 0.237, 0.017, -0.041, 0.318, -0.003, 0.003",-4401.76064917635,0.95968,8863.52129835269
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.012, 5.975, 1.474, 17.549, 3.619, 8.417, 14.651, 3.046, 2.431, 3.478, 6.614, 1.794, 0.459, 0.1, 0.69, 21.176, 0.613, 0.552, 7.439, 2.542, 0.945, 3.702, 4.302, 6.712, 0.495, -0.035, 0.066, 0.358, 0.012, -0.001, 0.206",-4400.07766330924,0.32753,8862.15532661848
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20, dummy21, dummy22, dummy23, dummy24, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.012, 5.701, 1.398, 17.016, 3.451, 8.061, 14.231, 2.862, 2.372, 3.175, 6.39, 1.714, 0.404, -0.018, 0.682, 20.459, 0.666, 0.529, 7.206, 2.501, 0.841, 3.449, 4.075, 6.322, 0.458, -0.029, 0.054, 0.349, 0.011, 0, 0.185, 0.011",-4399.96713866551,0.4526,8863.93427733102
