Please Tell Me,The Housemaid,The Ritual,The Inmate,The Serpent & The Wings of Night,The Ashes & The Star Cursed King,Court of Ravens and Ruin,Dopamine Detox,Don't Believe Everything You Think,The Art of Letting Go,CS_Logit,CS_X,CS_PCA
0,0,0,1,0,0,0,0,1,1,1.6177053368797718,1.7318169630741624,1.5492947147519813
0,0,0,1,0,0,0,1,0,0,1.24749418140737,1.3512198977896852,1.1944260260341257
0,0,0,1,0,0,0,1,0,1,1.5761733771945985,1.6802903767383244,1.50514077053276
0,0,0,1,0,0,0,1,1,0,1.6726848271451793,1.7510841771413816,1.5715280675283918
0,0,0,1,0,0,0,1,1,1,1.9027299717441584,1.9804780567419997,1.7868328539534837
0,0,0,1,0,0,1,0,0,0,1.1127026306528307,1.2352901161587826,1.0286292058151707
0,0,0,1,0,0,1,0,0,1,1.4813090891948328,1.6216208954472153,1.4806845206726187
0,0,0,1,0,0,1,0,1,0,1.5860352426588606,1.7141271261299422,1.5818347444821483
0,0,0,1,0,0,1,0,1,1,1.8303653226685102,1.9610646605401452,1.8209516825582328
0,0,0,1,0,0,1,1,0,0,1.5504515701466235,1.66955930686866,1.533075742378764
0,0,0,1,0,0,1,1,0,1,1.801783780176004,1.9222918524795047,1.7852256838286105
0,0,0,1,0,0,1,1,1,0,1.8788636852364629,1.978533605632488,1.8426534762615558
0,0,0,1,0,0,1,1,1,1,2.068044935573796,2.1678794555500778,2.0223834023547225
0,0,0,1,0,1,0,0,0,0,0.9084874035182653,0.9835769056060422,0.8507441228405133
0,0,0,1,0,1,0,0,0,1,1.3454974973652483,1.4811492558130714,1.347956473897186
0,0,0,1,0,1,0,0,1,0,1.4639874364214438,1.6065926682042706,1.4632835454156075
0,0,0,1,0,1,0,0,1,1,1.7403738981887003,1.8814038737210574,1.7181621263231668
0,0,0,1,0,1,0,1,0,0,1.4201321005232113,1.553848101495267,1.4106271710593359
0,0,0,1,0,1,0,1,0,1,1.7022280810884225,1.8373666843322578,1.6775862905025778
0,0,0,1,0,1,0,1,1,0,1.7891423502543449,1.9076151700821478,1.7428616554115743
0,0,0,1,0,1,0,1,1,1,1.9954608838316918,2.1098435974242427,1.9323341322414578
0,0,0,1,0,1,1,0,0,0,1.311437162853352,1.4254874625590728,1.230159994332666
0,0,0,1,0,1,1,0,0,1,1.6212086485902646,1.7691022988910865,1.6267143794684813
0,0,0,1,0,1,1,0,1,0,1.7140007595364986,1.8580571326009512,1.722749038133044
0,0,0,1,0,1,1,0,1,1,1.9315883746802907,2.0809301559466604,1.9385846319434872
0,0,0,1,0,1,1,1,0,0,1.6831975538937838,1.8204115062371018,1.6772880177633545
0,0,0,1,0,1,1,1,0,1,1.9052347854273737,2.046778188426519,1.9047256322176374
0,0,0,1,0,1,1,1,1,0,1.976463278459493,2.1028380671089058,1.9607938846721318
0,0,0,1,0,1,1,1,1,1,2.1485133604208944,2.2742344784408886,2.1253746683502417
0,0,0,1,1,0,0,0,0,0,1.066477432909645,1.1441541835080569,0.9788604223182542
0,0,0,1,1,0,0,0,0,1,1.4475705225276971,1.5830429251819556,1.4423301657817558
0,0,0,1,1,0,0,0,1,0,1.5551302027612797,1.6942470533015213,1.5438040599636411
0,0,0,1,1,0,0,0,1,1,1.8070495875421635,1.9522698076585032,1.7885296573155531
0,0,0,1,1,0,0,1,0,0,1.511611323184982,1.6498513103066224,1.498885951844534
0,0,0,1,1,0,0,1,0,1,1.7720852637951505,1.913614931195915,1.7553326177439474
0,0,0,1,1,0,0,1,1,0,1.851728404682782,1.974910158046281,1.8137314065012968
0,0,0,1,1,0,0,1,1,1,2.0457545556595678,2.169149761311823,1.9965399018315297
0,0,0,1,1,0,1,0,0,0,1.4135260114183126,1.528648438577238,1.318621634703093
0,0,0,1,1,0,1,0,0,1,1.696397121089543,1.8444729887753502,1.6945722320509335
0,0,0,1,1,0,1,0,1,0,1.7812962266754657,1.9259197594625994,1.7820397842168616
0,0,0,1,1,0,1,0,1,1,1.9849195772945574,2.1376468450429247,1.9910789066579486
0,0,0,1,1,0,1,1,0,0,1.7514792386428295,1.8921457871088,1.7427096192369778
0,0,0,1,1,0,1,1,0,1,1.9595520907080624,2.106716661802985,1.9623524077480359
0,0,0,1,1,0,1,1,1,0,2.0260375325921123,2.156429942107541,2.0133459701184075
0,0,0,1,1,0,1,1,1,1,2.189767842655844,2.3222804459714994,2.173144096208003
0,0,0,1,1,1,0,0,0,0,1.2711746866519136,1.328210396724092,1.1916794314393941
0,0,0,1,1,1,0,0,0,1,1.5927068661024948,1.718078577198553,1.5947091519084915
0,0,0,1,1,1,0,0,1,0,1.686541900366147,1.8251329745187597,1.6912977557792535
0,0,0,1,1,1,0,0,1,1,1.9116028790440809,2.059201924167909,1.9107094728795873
0,0,0,1,1,1,0,1,0,0,1.648298567652298,1.7905555482546385,1.6513673942158686
0,0,0,1,1,1,0,1,0,1,1.8784342136561472,2.0266361962632304,1.879779254378766
0,0,0,1,1,1,0,1,1,0,1.9517629652088875,2.0877746672444415,1.9366623810527492
0,0,0,1,1,1,0,1,1,1,2.1284810773121925,2.2643479538736306,2.1026772654274897
0,0,0,1,1,1,1,0,0,0,1.5644185653270983,1.665409195663058,1.4741540490553424
0,0,0,1,1,1,1,0,0,1,1.8116909908637133,1.9537045119635539,1.8119216683218304
0,0,0,1,1,1,1,0,1,0,1.8891570451876256,2.0326020861289673,1.8952239589665658
0,0,0,1,1,1,1,0,1,1,2.0738682777652624,2.2278822598048236,2.0871943328670453
0,0,0,1,1,1,1,1,0,0,1.8618004407039601,2.004970863206735,1.858414889394776
0,0,0,1,1,1,1,1,0,1,2.0493897364827705,2.2013254975246093,2.059647356818009
0,0,0,1,1,1,1,1,1,0,2.1119214151553316,2.2507998874155155,2.1093449110041957
0,0,0,1,1,1,1,1,1,1,2.262834713871714,2.4039761457771833,2.2576481298063973
0,0,1,0,0,0,0,0,0,0,-0.35739178158194834,-0.6272216760673252,-0.47574564446372913
0,0,1,0,0,0,0,0,0,1,0.7028621951465978,0.8403896587299525,0.6704722617554226
0,0,1,0,0,0,0,0,1,0,0.9201392488057912,1.0326155496045728,0.8131836097827414
0,0,1,0,0,0,0,0,1,1,1.3520181661308217,1.4744062340785606,1.2289575305133422
0,0,1,0,0,0,0,1,0,0,0.8487198164802098,0.9251435568355867,0.7335546741556972
0,0,1,0,0,0,0,1,0,1,1.2989852290215658,1.4018881448455416,1.1749305739482425
0,0,1,0,0,0,0,1,1,0,1.4278212691573524,1.4937135948186984,1.2484037772638052
0,0,1,0,0,0,0,1,1,1,1.7108980586820433,1.7883117931302528,1.5290354308834309
0,0,1,0,0,0,1,0,0,0,0.6266513263918755,0.7405175819334506,0.49409031013826227
0,0,1,0,0,0,1,0,0,1,1.1644885057710708,1.3282767814315588,1.1775174853799926
0,0,1,0,0,0,1,0,1,0,1.308942502701645,1.4464841506951946,1.292124123004185
0,0,1,0,0,0,1,0,1,1,1.619040181578961,1.7629608835445303,1.5956494978161517
0,0,1,0,0,0,1,1,0,0,1.2592280166509755,1.3867516700265048,1.2313055262073842
0,0,1,0,0,0,1,1,0,1,1.5816798096763103,1.7157097013061164,1.5528801963542882
0,0,1,0,0,0,1,1,1,0,1.680186413486143,1.7826407895125689,1.6165023734525388
0,0,1,0,0,0,1,1,1,1,1.9064000979847824,2.0119831397634274,1.8341350045096223
0,0,1,0,0,1,0,0,0,0,0.31402151759692765,0.064120150684523,0.19003184664275807
0,0,1,0,0,1,0,0,0,1,0.989017606124943,1.1048103830368288,0.9976720313887745
0,0,1,0,0,1,0,0,1,0,1.1545609338709943,1.2809197165999135,1.1304086197032392
0,0,1,0,0,1,0,0,1,1,1.5120505779940878,1.65227073831098,1.46596012962478
0,0,1,0,0,1,0,1,0,0,1.0997227955879512,1.203929460501275,1.062337853907844
0,0,1,0,0,1,0,1,0,1,1.4643372093289668,1.594230387234903,1.4159251439583702
0,0,1,0,0,1,0,1,1,0,1.5761676849590465,1.6818403107729885,1.4885142135009601
0,0,1,0,0,1,0,1,1,1,1.8235045844706599,1.9349017882244668,1.7240697837721581
0,0,1,0,0,1,1,0,0,0,0.9330997015055557,1.006133259128364,0.8032690195163326
0,0,1,0,0,1,1,0,0,1,1.354943701088141,1.506930777448046,1.368978011353723
0,0,1,0,0,1,1,0,1,0,1.4745073135369327,1.6199487627500513,1.4768748863350778
0,0,1,0,0,1,1,0,1,1,1.743475712743776,1.8992717911357657,1.7438882961409157
0,0,1,0,0,1,1,1,0,0,1.4349919179472417,1.5713032364715296,1.4222029480650789
0,0,1,0,0,1,1,1,0,1,1.7106131645199745,1.8585323826322477,1.7034471287375514
0,0,1,0,0,1,1,1,1,0,1.7988688874593426,1.9243400234346855,1.7651947998935644
0,0,1,0,0,1,1,1,1,1,2.0008232556222394,2.1292513347830426,1.9605654601356122
0,0,1,0,1,0,0,0,0,0,0.5678543224361001,0.4863098086385262,0.43523362737333954
0,0,1,0,1,0,0,0,0,1,1.1249485528174386,1.2605167144925185,1.1398432725590366
0,0,1,0,1,0,0,0,1,0,1.2691451755760959,1.4049659151201106,1.255123096813517
0,0,1,0,1,0,0,0,1,1,1.5900681836525925,1.7429496426292148,1.566887341180051
0,0,1,0,1,0,0,1,0,0,1.222010707842172,1.3502577198223922,1.2019403900977943
0,0,1,0,1,0,0,1,0,1,1.5511770044252502,1.6978816771176428,1.5282601205723625
0,0,1,0,1,0,0,1,1,0,1.6506233365644551,1.7695751083159799,1.590658869466277
0,0,1,0,1,0,0,1,1,1,1.882190527029524,2.007554018857503,1.8134058862064022
0,0,1,0,1,0,1,0,0,0,1.0732208995951493,1.1656403143174634,0.9427651215429902
0,0,1,0,1,0,1,0,0,1,1.4481618747344465,1.608306567350089,1.462916306995609
0,0,1,0,1,0,1,0,1,0,1.5540436963038682,1.7070742543209654,1.5611028719569742
0,0,1,0,1,0,1,0,1,1,1.804090667012602,1.9682806007475173,1.8143088240455918
0,0,1,0,1,0,1,1,0,0,1.5231566480626237,1.6685606181443973,1.5144548992788327
0,0,1,0,1,0,1,1,0,1,1.7775516637478253,1.934581531073321,1.7807532641632506
0,0,1,0,1,0,1,1,1,0,1.8562114759046449,1.9907173060134045,1.835592427922257
0,0,1,0,1,0,1,1,1,1,2.04850469575439,2.186100051840177,2.022881522650498
0,0,1,0,1,1,0,0,0,0,0.8886993027225221,0.7742759371360348,0.7597758152457124
0,0,1,0,1,1,0,0,0,1,1.3228086863854498,1.4273970893881547,1.3363766126632752
0,0,1,0,1,1,0,0,1,0,1.4416365283078048,1.567224192289454,1.4460437186095145
0,0,1,0,1,1,0,0,1,1,1.7201220855579005,1.8661584201120136,1.7178477808414472
0,0,1,0,1,1,0,1,0,0,1.4013657857069002,1.5233778408556786,1.3953970977938661
0,0,1,0,1,1,0,1,0,1,1.6826337120785464,1.827546782659941,1.6787080641914207
0,0,1,0,1,1,0,1,1,0,1.7724991121601708,1.900766825077338,1.7414104294452102
0,0,1,0,1,1,0,1,1,1,1.979501217047282,2.1129602526445437,1.9394613786815809
0,0,1,0,1,1,1,0,0,0,1.2790486678184247,1.3406434277011088,1.1522552252430764
0,0,1,0,1,1,1,0,0,1,1.5948047634007783,1.7355848015112665,1.6048618459393795
0,0,1,0,1,1,1,0,1,0,1.6868974315925949,1.8326953428293533,1.6982560065607897
0,0,1,0,1,1,1,0,1,1,1.9098334658327745,2.0695754170106384,1.927486317375898
0,0,1,0,1,1,1,1,0,0,1.6598860576825376,1.8002718795866415,1.6544528672587304
0,0,1,0,1,1,1,1,0,1,1.8845441812462145,2.0398146347976716,1.89422514481046
0,0,1,0,1,1,1,1,1,0,1.9571137383754669,2.0968597269639946,1.9481903017180213
0,0,1,0,1,1,1,1,1,1,2.1317537283351053,2.2750828894137363,2.119956348186221
0,0,1,1,0,0,0,0,0,0,0.9379276586314877,0.9842223801577714,0.8539974595295734
0,0,1,1,0,0,0,0,0,1,1.3615268655164348,1.4831230670379334,1.3420053771752054
0,0,1,1,0,0,0,0,1,0,1.4801497955057585,1.6071300355510114,1.4501582224988667
0,0,1,1,0,0,0,0,1,1,1.7486424639380438,1.8839062082313787,1.708812005391477
0,0,1,1,0,0,0,1,0,0,1.4371292855889102,1.5538948786746005,1.4011666914805647
0,0,1,1,0,0,0,1,0,1,1.713234616824508,1.8403751510437791,1.6697377065128982
0,0,1,1,0,0,0,1,1,0,1.801106024291473,1.909024907912443,1.7313863520111985
0,0,1,1,0,0,0,1,1,1,2.003787050666121,2.1136074177531046,1.9240873678548163
0,0,1,1,0,0,1,0,0,0,1.3235557248101997,1.42389383021077,1.2354248039373277
0,0,1,1,0,0,1,0,0,1,1.63088298658653,1.7679957994165723,1.6245598018100782
0,0,1,1,0,0,1,0,1,0,1.724051413311773,1.8570788783513794,1.7161188025148186
0,0,1,1,0,0,1,0,1,1,1.9387290720869095,2.081328717742412,1.93423171647256
0,0,1,1,0,0,1,1,0,0,1.6899357497972434,1.8211287393066604,1.6740638576661344
0,0,1,1,0,0,1,1,0,1,1.9121021480247176,2.0484277203822714,1.9009940308891318
0,0,1,1,0,0,1,1,1,0,1.9841858684233311,2.1034574118688254,1.9542229900059684
0,0,1,1,0,0,1,1,1,1,2.1554691459080817,2.2761760943921203,2.12083527742928
0,0,1,1,0,1,0,0,0,0,1.1685939124495708,1.1930693331484683,1.0926029484934803
0,0,1,1,0,1,0,0,0,1,1.5181029054628623,1.6309659127307052,1.512728489398775
0,0,1,1,0,1,0,0,1,0,1.6204227170841463,1.748432473322708,1.6148113850779016
0,0,1,1,0,1,0,0,1,1,1.8585364853559658,1.9988898787197606,1.8455879095209655
0,0,1,1,0,1,0,1,0,0,1.581346230703073,1.7048606998708153,1.5711698013377544
0,0,1,1,0,1,0,1,0,1,1.8239307416701738,1.960473350354625,1.809192119105519
0,0,1,1,0,1,0,1,1,0,1.904978423485551,2.027477676102526,1.8689193457122113
0,0,1,1,0,1,0,1,1,1,2.088817200049122,2.213930510116673,2.043286471345826
0,0,1,1,0,1,1,0,0,0,1.4889972613712072,1.5731447891605046,1.4015282864165
0,0,1,1,0,1,1,0,0,1,1.7541510792033475,1.8857741378714694,1.750223106206034
0,0,1,1,0,1,1,0,1,0,1.8372593350702167,1.970973830469015,1.8365489294924149
0,0,1,1,0,1,1,0,1,1,2.031364766281885,2.1776409990945553,2.0365669014726033
0,0,1,1,0,1,1,1,0,0,1.807120286901763,1.9401641100867975,1.7974908141070285
0,0,1,1,0,1,1,1,0,1,2.0058203676600517,2.1481133693412375,2.005285651205956
0,0,1,1,0,1,1,1,1,0,2.0730168102557904,2.2020340304436354,2.056481991001788
0,0,1,1,0,1,1,1,1,1,2.230173902819651,2.361907016584159,2.211204662737081
0,0,1,1,1,0,0,0,0,0,1.2882200956125518,1.3246806284982686,1.1926806795575995
0,0,1,1,1,0,0,0,0,1,1.6015973212378176,1.7198921205360411,1.5923315441574526
0,0,1,1,1,0,0,0,1,0,1.6961016076671256,1.82453340099231,1.6829686282663532
0,0,1,1,1,0,0,0,1,1,1.9161744048520157,2.062156101992236,1.906426509896926
0,0,1,1,1,0,0,1,0,0,1.6592842802229433,1.7873253320711722,1.6445286440900968
0,0,1,1,1,0,0,1,0,1,1.8855724233755553,2.028368776708992,1.876160475588977
0,0,1,1,1,0,0,1,1,0,1.9597023032183516,2.0872906199560655,1.9296180962340825
0,0,1,1,1,0,0,1,1,1,2.13432353646862,2.26719005355299,2.0992734672945503
0,0,1,1,1,0,1,0,0,0,1.5721154429789552,1.6622205162619943,1.4753576052788007
0,0,1,1,1,0,1,0,0,1,1.8179378855371529,1.9540433856110766,1.810846721511377
0,0,1,1,1,0,1,0,1,0,1.8947163321293967,2.0319846174388245,1.8903873674826255
0,0,1,1,1,0,1,0,1,1,2.0780332689288676,2.2297959607143745,2.0848215830670838
0,0,1,1,1,0,1,1,0,0,1.8668100828847576,2.0042379387731106,1.855649883154009
0,0,1,1,1,0,1,1,0,1,2.054761997437939,2.2033009865362043,2.058099315090531
0,0,1,1,1,0,1,1,1,0,2.1170846546507915,2.251449461538527,2.105060228447045
0,0,1,1,1,0,1,1,1,1,2.267936502160463,2.4066904942747507,2.2557111176685467
0,0,1,1,1,1,0,0,0,0,1.4566776693885573,1.4744700012795533,1.3672666422833961
0,0,1,1,1,1,0,0,0,1,1.7286895511600278,1.8310809355740953,1.7219870664264536
0,0,1,1,1,1,0,0,1,0,1.8124092582468108,1.9322193247856405,1.8088395474826529
0,0,1,1,1,1,0,0,1,1,2.0117237575733236,2.1511925053939684,2.0123887421806277
0,0,1,1,1,1,0,1,0,0,1.7778549005468154,1.9026883422097105,1.774288738165373
0,0,1,1,1,1,0,1,0,1,1.9808444880048894,2.122130000114958,1.983591819237996
0,0,1,1,1,1,0,1,1,0,2.0505595101381773,2.180716720057088,2.035945842208553
0,0,1,1,1,1,0,1,1,1,2.2108461517278215,2.3470303784109,2.192056039121619
0,0,1,1,1,1,1,0,0,0,1.7036821241577733,1.777815517010567,1.609673275089788
0,0,1,1,1,1,1,0,0,1,1.9223492357586907,2.0466229407154284,1.9148609317463106
0,0,1,1,1,1,1,0,1,0,1.9924283078488214,2.12224526555232,1.9905443701483065
0,0,1,1,1,1,1,0,1,1,2.1605676044645734,2.3066076143336995,2.1707762408509566
0,0,1,1,1,1,1,1,0,0,1.9662486064210072,2.0994236957386536,1.958163608287225
0,0,1,1,1,1,1,1,0,1,2.1372217498842887,2.2834382499345764,2.1451483366855704
0,0,1,1,1,1,1,1,1,0,2.196290260284424,2.3312001901250823,2.1907593962503986
0,0,1,1,1,1,1,1,1,1,2.336183894612374,2.4762544627527814,2.3317168844547242
0,1,0,0,0,0,0,0,0,0,0.548111223796576,0.665009748792638,0.42855825200285924
0,1,0,0,0,0,0,0,0,1,1.1356208295240597,1.2663043055982912,1.1322984857676144
0,1,0,0,0,0,0,0,1,0,1.2828048248570918,1.3808463832105518,1.2535031040942939
0,1,0,0,0,0,0,0,1,1,1.6105439946903761,1.7074505398913156,1.5630576760046049
0,1,0,0,0,0,0,1,0,0,1.232997206218354,1.3134614148171437,1.20118122116351
0,1,0,0,0,0,0,1,0,1,1.567214135979133,1.6588967375351924,1.523756531391873
0,1,0,0,0,0,0,1,1,0,1.6673610832958738,1.7208933405134326,1.587392460909239
0,1,0,0,0,0,0,1,1,1,1.9000847609914848,1.962451981715531,1.8078347260084837
0,1,0,0,0,0,1,0,0,0,1.077081702580072,1.213735044437493,0.9585958668809524
0,1,0,0,0,0,1,0,0,1,1.460116644366977,1.6098393229859835,1.4691085699605606
0,1,0,0,0,0,1,0,1,0,1.5677348500031723,1.6926358472536862,1.5709135063424176
0,1,0,0,0,0,1,0,1,1,1.8206611139043374,1.9456308610547113,1.820624525377257
0,1,0,0,0,0,1,1,0,0,1.5319142678679214,1.6461755753136307,1.5251254111625407
0,1,0,0,0,0,1,1,0,1,1.7877809394029012,1.9094584828216032,1.7880426940382441
0,1,0,0,0,0,1,1,1,0,1.8688207349014838,1.9590441443016258,1.8431159101586077
0,1,0,0,0,0,1,1,1,1,2.0615173136776397,2.156108108783476,2.0286541125541717
0,1,0,0,0,1,0,0,0,0,0.8775237476216103,0.9709179671098102,0.7667408206499512
0,1,0,0,0,1,0,0,0,1,1.330335238008618,1.4694767351146947,1.338022262594283
0,1,0,0,0,1,0,0,1,0,1.4471949992444597,1.584405417380934,1.4539859581395462
0,1,0,0,0,1,0,0,1,1,1.7315280811052778,1.8653401504232652,1.7222324743033575
0,1,0,0,0,1,0,1,0,0,1.4074487375216262,1.5336086949555137,1.4066444066010184
0,1,0,0,0,1,0,1,0,1,1.6935361053592983,1.825901597710564,1.6850886236099323
0,1,0,0,0,1,0,1,1,0,1.781116902300496,1.8902639880606578,1.74916889661983
0,1,0,0,0,1,0,1,1,1,1.9899603925845473,2.099920129597339,1.9441558859948453
0,1,0,0,0,1,1,0,0,0,1.2802444188068924,1.412121806461803,1.168893209101568
0,1,0,0,0,1,1,0,0,1,1.6014047774151237,1.7602834025490794,1.613202026714723
0,1,0,0,0,1,1,0,1,0,1.694608931496336,1.8427669706432457,1.7108208756387386
0,1,0,0,0,1,1,0,1,1,1.9196442910729243,2.069439585546244,1.936369926009351
0,1,0,0,0,1,1,1,0,0,1.6644988955980675,1.8056741362076734,1.6686013086164393
0,1,0,0,0,1,1,1,0,1,1.8904291525292625,2.0385058170883616,1.9048113174803079
0,1,0,0,0,1,1,1,1,0,1.9646310205489013,2.089486190504523,1.9595084160635823
0,1,0,0,0,1,1,1,1,1,2.1399732797435016,2.266643483760052,2.1292859765246
0,1,0,0,1,0,0,0,0,0,1.038775794413677,1.1342870762511437,0.9048410916284235
0,1,0,0,1,0,0,0,0,1,1.4309213814661963,1.5713558556386462,1.4262017108344138
0,1,0,0,1,0,0,0,1,0,1.5409918758972023,1.6735277061175942,1.5330418072036063
0,1,0,0,1,0,0,0,1,1,1.8007528757382636,1.9338833531093895,1.7867442639134357
0,1,0,0,1,0,0,1,0,0,1.5009934992450629,1.6298897721055279,1.4895588257034196
0,1,0,0,1,0,0,1,0,1,1.7634235508675726,1.898348296322918,1.7528158351449608
0,1,0,0,1,0,0,1,1,0,1.8459549535243123,1.9558182623166755,1.8143143389480232
0,1,0,0,1,0,0,1,1,1,2.042496936784206,2.1547254661504853,2.000938654973757
0,1,0,0,1,0,1,0,0,0,1.3859827619575897,1.5169495460236593,1.2626844450610253
