Please Tell Me,The Housemaid,The Ritual,The Inmate,The Serpent & The Wings of Night,The Ashes & The Star Cursed King,Court of Ravens and Ruin,Dopamine Detox,Don't Believe Everything You Think,The Art of Letting Go,CS_Logit,CS_X,CS_PCA
0,1,0,0,1,0,0,1,1,1,2.0281869889640403,2.1404155156624074,1.689974712464714
0,1,0,0,1,0,1,0,0,0,1.3716728151463964,1.5026395904168082,1.4049454443579223
0,1,0,0,1,0,1,0,0,1,1.6635920711429637,1.8207865846016167,1.6096273514646147
0,1,0,0,1,0,1,0,1,0,1.7510250888213907,1.8964427065761824,1.621596743662505
0,1,0,0,1,0,1,0,1,1,1.9611453640855512,2.1100404957661447,1.7873814610879943
0,1,0,0,1,0,1,1,0,0,1.721683577979026,1.8636964043902393,1.661183221844062
0,1,0,0,1,0,1,1,0,1,1.933093911808382,2.0816325205908424,1.8201361287427926
0,1,0,0,1,0,1,1,1,0,2.0021336756635986,2.1279538870563726,1.8303541035643163
0,1,0,0,1,0,1,1,1,1,2.1689169581652235,2.29724039338713,1.9646098835271186
0,1,0,0,1,1,0,0,0,0,1.232499360750439,1.307970260007274,1.1815055383775248
0,1,0,0,1,1,0,0,0,1,1.5636240370931886,1.6935102370774078,1.4198875918486906
0,1,0,0,1,1,0,0,1,0,1.65670121280382,1.7956410452392324,1.4409687748946154
0,1,0,0,1,1,0,0,1,1,1.8885780536675516,2.0298520400073823,1.6299647981459269
0,1,0,0,1,1,0,1,0,0,1.6212885968786341,1.7620444448916632,1.492246582106923
0,1,0,0,1,1,0,1,0,1,1.8542582697481833,2.000123511937019,1.6688253443693597
0,1,0,0,1,1,0,1,1,0,1.9284828507234177,2.0599102896796966,1.6865526556130754
0,1,0,0,1,1,0,1,1,1,2.1075516507558483,2.238942265383461,1.8345648211832264
0,1,0,0,1,1,1,0,0,0,1.5235734740781326,1.6433103594282954,1.5963155637983852
0,1,0,0,1,1,1,0,0,1,1.7793240569238709,1.9312312808313132,1.766313587949603
0,1,0,0,1,1,1,0,1,0,1.8567735816239883,2.007513251614302,1.7771965060500345
0,1,0,0,1,1,1,0,1,1,2.0477993639066328,2.203150394188512,1.9202786671960121
0,1,0,0,1,1,1,1,0,0,1.8302949160401554,1.9811832970879821,1.8124256156453384
0,1,0,0,1,1,1,1,0,1,2.021727473498487,2.1787227560496594,1.948303361719663
0,1,0,0,1,1,1,1,1,0,2.085312067488587,2.2271021497166648,1.9591510488115533
0,1,0,0,1,1,1,1,1,1,2.239360523850036,2.3821062645274185,2.0772227309725397
0,1,0,1,0,0,0,0,0,0,1.2795873098263282,1.3747246917278761,1.0528197934207588
0,1,0,1,0,0,0,0,0,1,1.6019491312051273,1.7206500544314314,1.320059234524574
0,1,0,1,0,0,0,0,1,0,1.6955354701635705,1.8086310202600944,1.3463145068018956
0,1,0,1,0,0,0,0,1,1,1.9188587958490737,2.0335134070396483,1.5506724498515507
0,1,0,1,0,0,0,1,0,0,1.6577569827324177,1.7707253881447174,1.3979580316202573
0,1,0,1,0,0,0,1,0,1,1.8869639046703708,2.0013484143330103,1.5920213872894895
0,1,0,1,0,0,0,1,1,0,1.959919030359318,2.0545949308141265,1.60981700439803
0,1,0,1,0,0,0,1,1,1,2.136056105432004,2.2300857721671004,1.7680524073268897
0,1,0,1,0,0,1,0,0,0,1.567102864171141,1.6786150562549542,1.5094108319140507
0,1,0,1,0,0,1,0,0,1,1.814708821672554,1.9470748255758248,1.6942341670950556
0,1,0,1,0,0,1,0,1,0,1.8910740232476644,2.0139591182035534,1.706447700026578
0,1,0,1,0,0,1,0,1,1,2.0758675909732935,2.2040416496336497,1.8587152196849963
0,1,0,1,0,0,1,1,0,0,1.8643603565195102,1.985641393191621,1.7440824805872681
0,1,0,1,0,0,1,1,0,1,2.052001414607879,2.177900837141483,1.8890080651340042
0,1,0,1,0,0,1,1,1,0,2.1136826297212794,2.220942434568915,1.899520064303343
0,1,0,1,0,0,1,1,1,1,2.264964373313922,2.374192522264136,2.0236422160450944
0,1,0,1,0,1,0,0,0,0,1.4447372242416128,1.5336876285523129,1.3096461632596608
0,1,0,1,0,1,0,0,0,1,1.7230621117028273,1.8453246242773635,1.5227509202485023
0,1,0,1,0,1,0,0,1,0,1.8058344723059356,1.9328421922517123,1.5431251675576578
0,1,0,1,0,1,0,0,1,1,2.008460587872638,2.138412852463778,1.7154656313378343
0,1,0,1,0,1,0,1,0,0,1.7714300101508922,1.9007830594628476,1.586051303438963
0,1,0,1,0,1,0,1,0,1,1.977552106033362,2.109762709345964,1.7492073971831774
0,1,0,1,0,1,0,1,1,0,2.0449053127207106,2.1639367203725435,1.764717126901251
0,1,0,1,0,1,0,1,1,1,2.207127490705997,2.3249717838165758,1.902249946957795
0,1,0,1,0,1,1,0,0,0,1.69304155130136,1.803163992602342,1.68432224076142
0,1,0,1,0,1,1,0,0,1,1.913209807445823,2.049893095576058,1.8408541558856235
0,1,0,1,0,1,1,0,1,0,1.9839350759359757,2.116613809859973,1.8505597730878007
0,1,0,1,0,1,1,0,1,1,2.1536225687200554,2.292801889592635,1.9840742664422937
0,1,0,1,0,1,1,1,0,0,1.9587977394005056,2.0922500775272654,1.882721744727525
0,1,0,1,0,1,1,1,0,1,2.1299621945624065,2.269371236768353,2.0096141708655333
0,1,0,1,0,1,1,1,1,0,2.1885000221560698,2.313383087243737,2.0188569552622018
0,1,0,1,0,1,1,1,1,1,2.32904547681267,2.4556008877507507,2.13010664969551
0,1,0,1,1,0,0,0,0,0,1.5354718809118884,1.6270357121966819,1.3468846717026213
0,1,0,1,1,0,0,0,0,1,1.7899890268530692,1.915344176167543,1.553681596976651
0,1,0,1,1,0,0,0,1,0,1.8689272413412712,1.9950946275358135,1.574812095628326
0,1,0,1,1,0,0,0,1,1,2.0585985392691435,2.1913549267932986,1.7428196821577662
0,1,0,1,1,0,0,1,0,0,1.8350113289546093,1.9658465701973593,1.6140911179439588
0,1,0,1,1,0,0,1,0,1,2.028891930001324,2.1645716680942613,1.774242779926038
0,1,0,1,1,0,0,1,1,0,2.0928608443209904,2.2133481066635414,1.7893879219356041
0,1,0,1,1,0,0,1,1,1,2.2477372546708847,2.3693911662511367,1.9248904088460974
0,1,0,1,1,0,1,0,0,0,1.7624767970301756,1.874244535628578,1.7043831428708878
0,1,0,1,1,0,1,0,0,1,1.9685917700684552,2.106174573464594,1.8589708333265262
0,1,0,1,1,0,1,0,1,0,2.0355556991120705,2.16850000109914,1.8695324450594464
0,1,0,1,1,0,1,0,1,1,2.1961752325825947,2.337709449348147,2.00120590951506
0,1,0,1,1,0,1,1,0,0,2.0102974656339705,2.1456179510142235,1.8991949738736151
0,1,0,1,1,0,1,1,0,1,2.173108109860541,2.3154394935094964,2.0256668972370195
0,1,0,1,1,0,1,1,1,0,2.2287824443247466,2.3558582673451487,2.03417859087194
0,1,0,1,1,0,1,1,1,1,2.3636546141461356,2.4938701692872045,2.1446869383593277
0,1,0,1,1,1,0,0,0,0,1.6650194200921764,1.7474541871423541,1.5470223672576866
0,1,0,1,1,1,0,0,0,1,1.892384121011939,2.012151201550874,1.7183113573109132
0,1,0,1,1,1,0,0,1,0,1.9637228629332488,2.0911032743639204,1.7353136659784232
0,1,0,1,1,1,0,0,1,1,2.138170855240611,2.273407215568504,1.8801125035559996
0,1,0,1,1,1,0,1,0,0,1.9318572358099482,2.067527429022742,1.770973317251696
0,1,0,1,1,1,0,1,0,1,2.109008371570458,2.250495133586842,1.908033440297035
0,1,0,1,1,1,0,1,1,0,2.168791189171792,2.299592217801598,1.9216887711625152
0,1,0,1,1,1,0,1,1,1,2.3126847840507585,2.444833975454792,2.0410262797773164
0,1,0,1,1,1,1,0,0,0,1.8672694309899778,1.9736269678747538,1.8521463541641034
0,1,0,1,1,1,1,0,0,1,2.054484464179922,2.1890487819403175,1.985434355141688
0,1,0,1,1,1,1,0,1,0,2.117159290023363,2.2510727737276857,1.993902384901449
0,1,0,1,1,1,1,0,1,1,2.2664744365637515,2.4095705058341808,2.1108238242935404
0,1,0,1,1,1,1,1,0,0,2.0928594178022983,2.2323270135909,2.0211252171328242
0,1,0,1,1,1,1,1,0,1,2.243354454891036,2.3903266133986287,2.1326706106740296
0,1,0,1,1,1,1,1,1,0,2.296340873855912,2.431279889585588,2.1405118561243524
0,1,0,1,1,1,1,1,1,1,2.422864224821831,2.560696909329775,2.2402480152941755
0,1,1,0,0,0,0,0,0,0,0.8876875738452973,0.9651471538789875,0.7388000524933327
0,1,1,0,0,0,0,0,0,1,1.3250698860893426,1.4647673425928587,1.0945982315813099
0,1,1,0,0,0,0,0,1,0,1.4516569883377242,1.571785964913662,1.1187429573402157
0,1,1,0,0,0,0,0,1,1,1.7269507814615728,1.8554584498245987,1.3731402658410843
0,1,1,0,0,0,0,1,0,0,1.4053969362246423,1.5207379359742799,1.1841667042048252
0,1,1,0,0,0,0,1,0,1,1.686568861468301,1.815255178969382,1.4251684119050023
0,1,1,0,0,0,0,1,1,0,1.7782096272640144,1.8753609327704475,1.4401316131413306
0,1,1,0,0,0,0,1,1,1,1.9844443201238648,2.0878088167153894,1.6304043087346523
0,1,1,0,0,0,1,0,0,0,1.277996346281823,1.4002643111957453,1.3191023656411236
0,1,1,0,0,0,1,0,0,1,1.5941755955111028,1.7514473387406446,1.543856100122121
0,1,1,0,0,0,1,0,1,0,1.6915037224138063,1.828700149553667,1.5533669290998169
0,1,1,0,0,0,1,0,1,1,1.9133078303817936,2.057704658843809,1.7323880340667566
0,1,1,0,0,0,1,1,0,0,1.6563603337544415,1.7923143458844801,1.5977898414616265
0,1,1,0,0,0,1,1,0,1,1.8819279902304646,2.0274148059287214,1.7691005153573274
0,1,1,0,0,0,1,1,1,0,1.9572509225790138,2.074414073630712,1.7775066816333653
0,1,1,0,0,0,1,1,1,1,2.13229374882381,2.2537257969885562,1.9209907160775945
0,1,1,0,0,1,0,0,0,0,1.1288188474054972,1.173591432966915,1.0710286431578968
0,1,1,0,0,1,0,0,0,1,1.487109936083913,1.6121015553184734,1.3395321388244215
0,1,1,0,0,1,0,0,1,0,1.593081573615108,1.7171057986954243,1.3583752055746434
0,1,1,0,0,1,0,0,1,1,1.8363445150894517,1.9722402087211035,1.5661920676654382
0,1,1,0,0,1,0,1,0,0,1.5515771896674209,1.6763213321913846,1.4109237534719845
0,1,1,0,0,1,0,1,0,1,1.7978337376691382,1.938770533572394,1.6075435400191167
0,1,1,0,0,1,0,1,1,0,1.8808288906573134,1.9979077326190575,1.620116343172838
0,1,1,0,0,1,0,1,1,1,2.067798221183049,2.1907059110923863,1.7824678396784797
0,1,1,0,0,1,1,0,0,0,1.4458658529981436,1.5501432322798083,1.5241937833200554
0,1,1,0,0,1,1,0,0,1,1.7186371954786548,1.8678176083624514,1.7110050751292871
0,1,1,0,0,1,1,0,1,0,1.8051933499654629,1.9438028220779586,1.7179835987849894
0,1,1,0,0,1,1,0,1,1,2.0050586742857663,2.1541806248233906,1.8732020264921898
0,1,1,0,0,1,1,1,0,0,1.7734612475771316,1.9138936401999114,1.7556358590407581
0,1,1,0,0,1,1,1,0,1,1.9753148398213656,2.1280710268769556,1.9030792905061669
0,1,1,0,0,1,1,1,1,0,2.045568267750818,2.17489244021444,1.910539651184236
0,1,1,0,0,1,1,1,1,1,2.2061031226489924,2.340376809121235,2.037777657775675
0,1,1,0,1,0,0,0,0,0,1.2490466860854597,1.3095008876496395,1.1191045466506055
0,1,1,0,1,0,0,0,0,1,1.5694276847615451,1.7025341118281063,1.3779698287891289
0,1,1,0,1,0,0,0,1,0,1.6679987482939478,1.7965226903228393,1.3947053026280598
0,1,1,0,1,0,0,0,1,1,1.894315828780663,2.035660449608846,1.5957308777850185
0,1,1,0,1,0,0,1,0,0,1.6310765236008162,1.7612547810889054,1.4468214285715408
0,1,1,0,1,0,0,1,0,1,1.860209116067486,2.0056248110635844,1.6374817400095107
0,1,1,0,1,0,0,1,1,0,1.936098096203585,2.0594191067672796,1.6499521610153116
0,1,1,0,1,0,0,1,1,1,2.114048513066583,2.243046538882551,1.8074673113582274
0,1,1,0,1,0,1,0,0,0,1.5318376849546445,1.6422316021807144,1.5503012812972703
0,1,1,0,1,0,1,0,0,1,1.784092100901243,1.9364433415260311,1.7328029120478683
0,1,1,0,1,0,1,0,1,0,1.8638651730603408,2.0071574819574898,1.7395958828922795
0,1,1,0,1,0,1,0,1,1,2.052707197993958,2.2065661586747343,1.8909252379520003
0,1,1,0,1,0,1,1,0,0,1.8363808182506993,1.9803113130155325,1.7774729727558927
0,1,1,0,1,0,1,1,0,1,2.0270788489103047,2.182433164909622,1.9224191433729023
0,1,1,0,1,0,1,1,1,0,2.0907052469412797,2.226022346499027,1.9290749211500577
0,1,1,0,1,0,1,1,1,1,2.2446698139741166,2.3845197998264815,2.0536383729739573
0,1,1,0,1,1,0,0,0,0,1.4207584563122833,1.459199077040358,1.3612340884325684
0,1,1,0,1,1,0,0,0,1,1.6982081998365532,1.8133070622913898,1.5677932981397662
0,1,1,0,1,1,0,0,1,0,1.7846970545653589,1.9073540996802745,1.5829297822048554
0,1,1,0,1,1,0,0,1,1,1.988746998994053,2.1262140841353707,1.7522108343138059
0,1,1,0,1,1,0,1,0,0,1.749013765840119,1.8787022031302296,1.626765685746907
0,1,1,0,1,1,0,1,0,1,1.954821549734119,2.1000771234753457,1.7861936837025019
0,1,1,0,1,1,0,1,1,0,2.02540004227119,2.155383445463356,1.798480979548471
0,1,1,0,1,1,0,1,1,1,2.188577056902538,2.3238874659276445,1.9350021977938978
0,1,1,0,1,1,1,0,0,0,1.6641939779866786,1.7586816445842737,1.717537738581071
0,1,1,0,1,1,1,0,0,1,1.888683682879478,2.0286349816461837,1.8725703028504208
0,1,1,0,1,1,1,0,1,0,1.9612324578553588,2.099523963633018,1.8785819181904486
0,1,1,0,1,1,1,0,1,1,2.1342018877974174,2.2844390136518995,2.011534948479526
0,1,1,0,1,1,1,1,0,0,1.934623336266809,2.0773976445531734,1.9116221828261097
0,1,1,0,1,1,1,1,0,1,2.1086138988982785,2.263270855049444,2.0378720958293157
0,1,1,0,1,1,1,1,1,0,2.1686537531395804,2.3081507832654222,2.0447352238303123
0,1,1,0,1,1,1,1,1,1,2.311492203037536,2.4552456759063768,2.156068380143411
0,1,1,1,0,0,0,0,0,0,1.463701778599053,1.5362230570092184,1.2568614455570022
0,1,1,1,0,0,0,0,0,1,1.732824508967363,1.8513832911718107,1.4827945243449803
0,1,1,1,0,0,0,0,1,0,1.8174316296181434,1.934338733893616,1.5036105483710824
0,1,1,1,0,0,0,0,1,1,2.014700689050902,2.142822096197458,1.6837095858187823
0,1,1,1,0,0,0,1,0,0,1.783245007366699,1.9029394077422865,1.5481558909228739
0,1,1,1,0,0,0,1,0,1,1.985519509120859,2.114460861575836,1.7203385881814617
0,1,1,1,0,0,0,1,1,0,2.0540590593300005,2.165418550044671,1.7339626429471098
0,1,1,1,0,0,0,1,1,1,2.2143223452436858,2.3285988456479942,1.8777964351895722
0,1,1,1,0,0,1,0,0,0,1.7031671454050836,1.8056989224500521,1.6431599002918433
0,1,1,1,0,0,1,0,0,1,1.920516710467216,2.054703449294942,1.8086966275785423
0,1,1,1,0,0,1,0,1,0,1.9915755325346278,2.118433986927195,1.8174460460583082
0,1,1,1,0,0,1,0,1,1,2.158848768513436,2.296661393693372,1.9572226043586247
0,1,1,1,0,0,1,1,0,0,1.9650338143954278,2.095002325031208,1.852316877143751
0,1,1,1,0,0,1,1,0,1,2.136117827116586,2.2739637465557934,1.9857661168470873
0,1,1,1,0,0,1,1,1,0,2.1947251620780355,2.3153190482820554,1.9931999640163176
0,1,1,1,0,0,1,1,1,1,2.3348868746749054,2.459104058885926,2.1091753627644394
0,1,1,1,0,1,0,0,0,0,1.601693950457051,1.6644984368282796,1.4706994629232715
0,1,1,1,0,1,0,0,0,1,1.8402483384239878,1.9531920514833512,1.6578143522913147
0,1,1,1,0,1,0,0,1,0,1.9165887195693532,2.0348172092548946,1.6730282187904109
0,1,1,1,0,1,0,0,1,1,2.0979120256751815,2.228338873693166,1.829198108075018
0,1,1,1,0,1,0,1,0,0,1.8835386576253228,2.008309982840669,1.7115770395533694
0,1,1,1,0,1,0,1,0,1,2.067858474328479,2.2031989863055843,1.8597225190728932
0,1,1,1,0,1,0,1,1,0,2.132552586404416,2.2540918766019526,1.870674813295172
0,1,1,1,0,1,0,1,1,1,2.281243917122768,2.406238012518839,1.9984768932216344
0,1,1,1,0,1,1,0,0,0,1.8146234043922889,1.9091787417614108,1.796861102610091
0,1,1,1,0,1,1,0,0,1,2.01065154099344,2.140470426292958,1.9405552303374674
0,1,1,1,0,1,1,0,1,0,2.076990524633279,2.20362235628443,1.9462057532251957
0,1,1,1,0,1,1,0,1,1,2.2319716736991877,2.3707108388248646,2.0712032220410275
0,1,1,1,0,1,1,1,0,0,2.051381985375532,2.183483217838251,1.9769767893753971
0,1,1,1,0,1,1,1,0,1,2.208566348195259,2.350305178210272,2.095705624090706
0,1,1,1,0,1,1,1,1,0,2.264873391500355,2.3919132202768787,2.10136942004679
0,1,1,1,0,1,1,1,1,1,2.395759967250672,2.527032768477788,2.206917552512681
0,1,1,1,1,0,0,0,0,0,1.6767358438961042,1.7465258827680827,1.5003536009386913
0,1,1,1,1,0,0,0,0,1,1.89810470174828,2.016529912599408,1.683534322585497
0,1,1,1,1,0,0,0,1,0,1.970842918237143,2.0920976271213334,1.6998222516897161
0,1,1,1,1,0,0,0,1,1,2.141948774018334,2.27789564136929,1.852153311017214
0,1,1,1,1,0,0,1,0,0,1.9406149351095854,2.0669858764869438,1.7358254873212504
0,1,1,1,1,0,0,1,0,1,2.1149686871230626,2.254053178092998,1.8818813538459755
0,1,1,1,1,0,0,1,1,0,2.175549659750399,2.3005622052463295,1.8928056837767262
0,1,1,1,1,0,0,1,1,1,2.318019715897339,2.4485210547539613,2.0183783272225506
0,1,1,1,1,0,1,0,0,0,1.8737992529966034,1.9737222904616525,1.8153224015578031
0,1,1,1,1,0,1,0,0,1,2.0593590185364574,2.193066111841774,1.9568104684330905
0,1,1,1,1,0,1,0,1,0,2.121660314202382,2.252567178133497,1.964218617656668
0,1,1,1,1,0,1,0,1,1,2.2696133401861838,2.4136086738387945,2.086622740348683
0,1,1,1,1,0,1,1,0,0,2.0980725781058647,2.2332437852989795,1.9929632349344573
0,1,1,1,1,0,1,1,0,1,2.2484518513618523,2.3942974409606594,2.110868514388542
0,1,1,1,1,0,1,1,1,0,2.301042270962227,2.4328187433224246,2.1164931843876444
0,1,1,1,1,0,1,1,1,1,2.4272232551252175,2.5643276951233935,2.2206856816478515
0,1,1,1,1,1,0,0,0,0,1.7905196594380473,1.849592612566546,1.6742043981357855
0,1,1,1,1,1,0,0,0,1,1.9911867680224697,2.0996172283667724,1.8295460902225111
0,1,1,1,1,1,0,0,1,0,2.0579048710020658,2.1744326377303995,1.8424959674025227
0,1,1,1,1,1,0,0,1,1,2.216585375024877,2.3483617726457298,1.9763931189478563
0,1,1,1,1,1,0,1,0,0,2.0278752506007884,2.154029727670227,1.8750085885431922
0,1,1,1,1,1,0,1,0,1,2.1886101971635306,2.327636247096257,2.002211439372293
0,1,1,1,1,1,0,1,1,0,2.246417055708021,2.37441635440079,2.011670306208149
0,1,1,1,1,1,0,1,1,1,2.3794923443247638,2.513223035912955,2.124190103341888
0,1,1,1,1,1,1,0,0,0,1.968990374231436,2.0599563732242645,1.9481763532595873
0,1,1,1,1,1,1,0,0,1,2.1391064432888554,2.264866005373464,2.0722566094426087
0,1,1,1,1,1,1,0,1,0,2.198005890021596,2.324072543231265,2.0773579528468655
0,1,1,1,1,1,1,0,1,1,2.336304953577163,2.47587062540262,2.187688444360676
0,1,1,1,1,1,1,1,0,0,2.174392874704008,2.308197946726381,2.103926505681277
0,1,1,1,1,1,1,1,0,1,2.3141610756427444,2.458921023862942,2.209250798267677
0,1,1,1,1,1,1,1,1,0,2.3650061167846204,2.4978745267867533,2.2137861454005616
0,1,1,1,1,1,1,1,1,1,2.483739618236597,2.622000216935101,2.309003215145175
1,0,0,0,0,0,0,0,0,0,0.744397299415001,0.8459698485564554,0.4954778796828238
1,0,0,0,0,0,0,0,0,1,1.2388971183569084,1.3669369391365327,0.9137096815961833
1,0,0,0,0,0,0,0,1,0,1.3659677764529268,1.4845718781507398,0.9562698135258626
1,0,0,0,0,0,0,0,1,1,1.6622750939964768,1.779920266027344,1.2418060976147134
1,0,0,0,0,0,0,1,0,0,1.3191269941863442,1.4309225400370236,1.030578242433649
1,0,0,0,0,0,0,1,0,1,1.6236162092595001,1.7342436000393049,1.2943547386396375
1,0,0,0,0,0,0,1,1,0,1.7126503074694157,1.8003234586448227,1.3208713680178412
1,0,0,0,0,0,0,1,1,1,1.9302724633615518,2.017406601345713,1.523902011695584
1,0,0,0,0,0,1,0,0,0,1.1973782375550615,1.3210020438725236,1.190659139900201
1,0,0,0,0,0,1,0,0,1,1.5362053735721148,1.678967498213394,1.433076049839451
1,0,0,0,0,0,1,0,1,0,1.6347354285361142,1.7602055999523658,1.4499366436295407
1,0,0,0,0,0,1,0,1,1,1.8655244930119081,1.996516675645854,1.6416127133620069
1,0,0,0,0,0,1,1,0,0,1.6008614193568158,1.722007937276326,1.4953046377783623
1,0,0,0,0,0,1,1,0,1,1.8379107079785775,1.9628022334774373,1.6770050370316087
1,0,0,0,0,0,1,1,1,0,1.910959962276201,2.013033722237984,1.6900822808852056
1,0,0,0,0,0,1,1,1,1,2.09176792177571,2.195273961420333,1.8401011089033295
1,0,0,0,0,1,0,0,0,0,1.0204563396911386,1.094184786830053,0.9030360221959255
1,0,0,0,0,1,0,0,0,1,1.4144850584742388,1.5424333516642954,1.200561947579192
1,0,0,0,0,1,0,0,1,0,1.5198008246001709,1.6559613306948757,1.2311794693274372
1,0,0,0,0,1,0,0,1,1,1.7788098030358857,1.91750051717235,1.4552425167414167
1,0,0,0,0,1,0,1,0,0,1.482293128147887,1.6147594246683068,1.2905461676098797
1,0,0,0,0,1,0,1,0,1,1.7447253410411936,1.8792756855041588,1.4991723968095094
1,0,0,0,0,1,0,1,1,0,1.8248747469890139,1.9457660837845576,1.5219431676364163
1,0,0,0,0,1,0,1,1,1,2.020506631366304,2.1380688110473143,1.6897915837019137
1,0,0,0,0,1,1,0,0,0,1.3814761868195693,1.495006626967133,1.418855597532191
1,0,0,0,0,1,1,0,0,1,1.6702044511484362,1.8154369367599519,1.6158577207064657
1,0,0,0,0,1,1,0,1,0,1.755644952528538,1.8946454206763268,1.6291982102599294
1,0,0,0,0,1,1,0,1,1,1.962856270634703,2.1096078056114957,1.7922664963328785
1,0,0,0,0,1,1,1,0,0,1.7278860173284556,1.864158449515379,1.6682915659368043
1,0,0,0,0,1,1,1,0,1,1.938360074782061,2.080411370832535,1.8216607617180267
1,0,0,0,0,1,1,1,1,0,2.005593337258224,2.131543535225115,1.8340641865806528
1,0,0,0,0,1,1,1,1,1,2.1708007373766827,2.296888747989886,1.964693136253812
1,0,0,0,1,0,0,0,0,0,1.1597802216712743,1.2468795491183535,0.9666409592093315
1,0,0,0,1,0,0,0,0,1,1.5067581668113732,1.6450953718771313,1.254413552044736
1,0,0,0,1,0,0,0,1,0,1.6060660180276414,1.7458256956326779,1.2806376620191702
1,0,0,0,1,0,0,0,1,1,1.8430624019745236,1.989600835707449,1.498948114923346
1,0,0,0,1,0,0,1,0,0,1.5691967260671684,1.7099323056591886,1.33743852588971
1,0,0,0,1,0,0,1,0,1,1.8113523526672715,1.9565031308486662,1.541560659053499
1,0,0,0,1,0,0,1,1,0,1.886206852884988,2.0139060387958363,1.5597328714948708
1,0,0,0,1,0,0,1,1,1,2.0702493407249913,2.1984593090320255,1.7258822693148244
1,0,0,0,1,0,1,0,0,0,1.4753592145277643,1.597603815758996,1.456261304287927
1,0,0,0,1,0,1,0,0,1,1.7398265611623136,1.8918285657905214,1.6494138443256665
1,0,0,0,1,0,1,0,1,0,1.820209727937486,1.96504864691973,1.6599037530749963
1,0,0,0,1,0,1,0,1,1,2.014199062251301,2.167207044055834,1.8194104349092217
1,0,0,0,1,0,1,1,0,0,1.7927493109105856,1.937156868212114,1.6986428100629551
1,0,0,0,1,0,1,1,0,1,1.9903431300721253,2.141493414929546,1.8505029339309251
1,0,0,0,1,0,1,1,1,0,2.0539406949672183,2.1864391582037714,1.8593726872778873
1,0,0,0,1,0,1,1,1,1,2.210779779165602,2.3457574075074645,1.9885482746679959
1,0,0,0,1,1,0,0,0,0,1.3487350834012801,1.4113579101834974,1.2411037960762832
1,0,0,0,1,1,0,0,0,1,1.6448195192726693,1.7679916093597232,1.4651183777516474
1,0,0,0,1,1,0,0,1,0,1.7292748458701181,1.866904890451265,1.4868419745060681
1,0,0,0,1,1,0,0,1,1,1.9425199725650786,2.0891748325380686,1.6664215310713983
1,0,0,0,1,1,0,1,0,0,1.698267467976024,1.8386324590780863,1.5355428023662596
1,0,0,0,1,1,0,1,0,1,1.9133104510012593,2.061365659542706,1.7037362439082955
1,0,0,0,1,1,0,1,1,0,1.9813666806763306,2.119570607736679,1.7209162405979688
1,0,0,0,1,1,0,1,1,1,2.1497508616306162,2.2877598597695528,1.8621388110847772
1,0,0,0,1,1,1,0,0,0,1.6174878112311806,1.7244073283621244,1.6369161762264306
1,0,0,0,1,1,1,0,0,1,1.8514368595584463,1.9941922911656214,1.7989886741855157
1,0,0,0,1,1,1,0,1,0,1.9220484357831171,2.0659032084317865,1.8084151421636483
1,0,0,0,1,1,1,0,1,1,2.099756751276836,2.253545549018219,1.9466970546211175
1,0,0,0,1,1,1,1,0,0,1.898101014218273,2.0433776205905,1.8428949563925139
1,0,0,0,1,1,1,1,0,1,2.0775326868427855,2.2312480283363434,1.9735993867103536
1,0,0,0,1,1,1,1,1,0,2.135987304503469,2.2767617574042305,1.9828080224344236
1,0,0,0,1,1,1,1,1,1,2.281554945197865,2.424444133816596,2.096835256692431
1,0,0,1,0,0,0,0,0,0,1.3840935297724635,1.477454643562577,1.1251438620978698
1,0,0,1,0,0,0,0,0,1,1.677217791961034,1.7940736917098117,1.3699490176338622
1,0,0,1,0,0,0,0,1,0,1.7629757642261357,1.880402545970512,1.3968419661822946
1,0,0,1,0,0,0,0,1,1,1.971302612542965,2.091208378347311,1.588347812339228
1,0,0,1,0,0,0,1,0,0,1.7246293009814433,1.8467118001221352,1.4440073090477437
1,0,0,1,0,0,0,1,0,1,1.9396243821455037,2.061886044153939,1.626863346739396
1,0,0,1,0,0,0,1,1,0,2.006055311624573,2.1147647522320296,1.6450550487942566
1,0,0,1,0,0,0,1,1,1,2.173189013681326,2.2786264660803335,1.795275376678188
1,0,0,1,0,0,1,0,0,0,1.6548884638811165,1.7548209871560572,1.55092932428693
1,0,0,1,0,0,1,0,0,1,1.8830193483591298,2.0042066682122335,1.7244240670334958
1,0,0,1,0,0,1,0,1,0,1.9541636102418414,2.070451147659544,1.737250620364156
1,0,0,1,0,0,1,0,1,1,2.126572702679353,2.25112404430701,1.8834095554807442
1,0,0,1,0,0,1,1,0,0,1.9269456401575187,2.0444248350623333,1.772170451746717
1,0,0,1,0,0,1,1,0,1,2.1040054452431143,2.226712739474715,1.9114554736880376
1,0,0,1,0,0,1,1,1,0,2.1608861179412893,2.2694656155934783,1.9214959811403465
1,0,0,1,0,0,1,1,1,1,2.304353659585907,2.4145085161915865,2.04163729646959
1,0,0,1,0,1,0,0,0,0,1.5388053238804975,1.6200610972710008,1.3634279633521993
1,0,0,1,0,1,0,0,0,1,1.7938690600289589,1.9087389275310405,1.5616642115892234
1,0,0,1,0,1,0,0,1,0,1.8702769700543747,1.9913204658729105,1.5820870182252045
1,0,0,1,0,1,0,0,1,1,2.0594123778418014,2.1864656075817903,1.7443927376793498
