"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.085, 0.49, 0.738, 7.476, -0.567, 0.776, -0.558, 1.631, 2.624, 0.784, 0.806, 1.428, 0.047, -0.166, -0.242",-2307.89462721666,1,4645.78925443332
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.085, -0.224, -0.954, -1.024, -0.058, 0.056, 1.066, -1.24, -0.07, -0.408, -0.814, -0.462, -0.797, 0.181, 0.04",-2307.89462721666,1,4645.78925443332
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.088, 0.356, 0.778, 7.613, -0.724, 0.763, -0.707, 1.517, 2.668, 0.64, 0.684, 1.749, -0.006, -0.179, -0.245, 0.064",-2307.50309910928,0.37621,4647.00619821856
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.088, 0.369, 0.773, 7.639, -0.711, 0.765, -0.703, 1.534, 2.671, 0.657, 0.703, 1.718, -0.001, -0.178, -0.246, 0.06, -0.01",-2307.48372312421,0.66305,4648.96744624841
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.089, 0.351, 0.812, 6.518, -0.692, 0.773, -0.712, 1.644, 2.793, 0.689, 0.78, 1.821, -0.005, -0.184, -0.257, 0.065, 0.005, -0.077",-2307.03934039271,0.63459,4650.07868078542
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.088, 0.363, 0.776, 7.604, -0.716, 0.763, -0.699, 1.522, 2.665, 0.647, 0.69, 1.733, -0.004, -0.179, -0.245, -0.005, -0.061",-2307.27699978134,0.53922,4648.55399956268
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.088, 0.364, 0.773, 7.673, -0.72, 0.764, -0.718, 1.533, 2.678, 0.653, 0.702, 1.732, -0.003, -0.179, -0.247, -0.005, -0.061, -0.013",-2307.24754569809,0.73052,4650.49509139617
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.091, 0.388, 0.771, 7.289, -0.698, 0.784, -0.827, 1.724, 2.856, 0.753, 0.884, 1.727, 0.01, -0.187, -0.273, -0.001, -0.055, -0.041, -0.067",-2306.82136549348,0.70883,4651.64273098695
