"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -2.701, -2.611, -2.254, -2.776, -2.367, -1.712, -1.612, -2.864, -2.441, -2.581, -5.017, -0.009, 0.072, 0.036",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.019, -59.162, -62.541, -53.246, -58.757, -50.625, -49.68, -76.977, -62.328, -74.999, -67.205, -190.476, -7.454, 4.035, 1.152, 4.989",-1912.94842761217,0.10347,3857.89685522434
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.092, -254.145, -265.891, -231.535, -247.961, -241.82, -189.686, -269.482, -261.729, -308.39, -261.183, -760.207, -1.398, 14.197, 2.302, -0.123, 7.027",-1910.73428065979,0.02902,3855.46856131958
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.026, -492.269, -505.691, -465.723, -484.204, -465.5, -383.901, -525.517, -503.283, -569.647, -516.173, -1615.895, -7.51, 20.475, 13.628, 2.995, -0.522, 6.291",-1906.25867225563,0.00112,3848.51734451125
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.062, -38.435, -40.62, -34.245, -38.494, -32.27, -31.703, -48.607, -40.183, -47.729, -42.818, -120.709, -4.7, 2.543, 0.733, 0.237, 3.168",-1910.46126660594,0.02209,3854.92253321187
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.069, -45.471, -48.16, -40.515, -45.616, -38.739, -37.683, -57.743, -47.41, -56.662, -50.509, -146.738, -5.617, 3.061, 0.867, 0.363, 3.769, -0.177",-1907.71908840975,0.0044,3851.43817681951
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.026, -492.269, -505.691, -465.723, -484.204, -465.5, -383.901, -525.517, -503.283, -569.647, -516.173, -1615.895, -7.51, 20.475, 13.628, 0, 2.995, -0.522, 6.291",-1906.25867225563,0.00298,3850.51734451125
