"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, 7.811, 7.268, 4.889, 7.877, 4.401, 5.212, 5.905, -2.581, 7.418, 5.047, 8.179, -0.11, -0.281, 0.554",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","0.002, -20.977, -76.645, -119.549, -18.471, -110.243, 6.591, -236.701, -1110.525, -145.326, -143.129, -305.199, 18.246, 36.237, 33.73, 11.797",-1912.99953417751,0.11036,3857.99906835501
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","0.002, -29.256, -108.1, -169.075, -25.705, -154.426, 8.515, -335.755, -1575.579, -206.32, -202.554, -434.479, 25.994, 51.459, 47.716, 17.058, -0.537",-1912.22066115484,0.1283,3858.44132230969
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.123, -263.626, -267.726, -160.442, -274.091, -159.566, -96.247, -225.366, -1157.174, -277.644, -155.05, -588.421, 2.564, 35.661, 3.865, -0.138, 24.666, 14.649",-1910.08959208015,0.03897,3856.17918416029
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.032, 2.353, -7.386, -16.173, 2.631, -15.248, 5.081, -34.86, -187.923, -18.41, -19.89, -44.688, 2.942, 5.837, 6.083, 0.206, 2.061",-1911.11522769689,0.04248,3856.23045539378
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.056, -6.783, -24.608, -34.199, -6.964, -32.668, 4.519, -73.822, -371.179, -46.756, -43.346, -109.555, 6.434, 12.206, 10.423, -0.612, 4.605, 1.872",-1906.35460284794,0.00122,3848.70920569589
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.046, -7.025, -25.339, -35.331, -7.201, -33.85, 4.466, -75.956, -381.415, -48.148, -44.638, -112.597, 6.619, 12.533, 10.718, -0.632, 4.722, 1.894, 0.072",-1905.77175548069,0.00193,3849.54351096138
