,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,-0.15692014882598326,0.0027083099410441193,0.015796193506840105,0.021970357940218795,0.008122903124502145,0.0023227511270048243,0.015281713287468347,0.017105832805855696,0.08605338548177138,0.002499419505197895,0.004832686554185667,0.013509537409640787,0.005682103860815227,0.32488198373905663,0.23798713096840543,0.006623078196552005,0.1156059526333082,0.05085744172498396,0.00788009428950379,0.004095947071534873,0.00716202655624206,0.0066632805238969715,0.007975760340886455,0.28029017795788097,0.03319350548566689,0.03102515944600817,0.0011578045351189627
2,0.001898065824965219,-0.2328939820576126,0.013674210554840291,0.019779300272875618,0.00698887010281117,0.00045226862987987496,0.01353535177712606,0.010410126503067297,0.10747565540277604,0.0014568168817838917,0.004990535527326702,0.009703792808402103,0.005629222697120012,0.2919913354832037,0.21723208876895667,0.008404807481353273,0.11935464246900376,0.0597867164223989,0.008567657780852429,0.004387111697422929,0.00610570002932193,0.006482259585795174,0.01377644248221659,0.25889256858504206,0.02025251874245576,0.03239631953277897,0.004423813662147383
3,0.001935570663162689,0.0023921226445849744,-0.21893555783010457,0.022578140618621564,0.008428090565266323,0.00362980449797743,0.015777256905944385,0.019608716238202328,0.0794130792967202,0.002791603074616006,0.004798974251801307,0.014798524924214561,0.005682581580844843,0.33390193179093525,0.24292840947631605,0.00609067221757365,0.11333308644644335,0.04795967075526163,0.007515247922157212,0.003977120081922853,0.007474219727909179,0.006640340333291982,0.006768734687740652,0.28452971840757285,0.036907853883485504,0.03026238190053396,0.0008800332255584129
5,0.0019329352740642073,0.0024838613118951993,0.016211481221509866,-1.7831109419582571,0.008337433731491723,0.0032211393058651813,0.01565922422116135,0.01886675586260064,0.081053448823175,0.0026560955983179783,0.00482146436406781,0.014989284464226989,0.005690305354969918,0.33171085303906545,0.2416288181150647,0.0062170045286877584,0.11400094739469413,0.04868562371060346,0.0075824686188423465,0.0040075811033492646,0.0073955579952263055,0.006634949158638258,0.00710447527149133,0.2833776662547565,0.03594206139242336,0.03045186340210565,0.0010007213862062866
6,0.0019365871987523115,0.002378223280872276,0.016399306927160875,0.022593755270951595,-0.2351706030513764,0.0036866999365521543,0.015790698594408004,0.01971142861370809,0.07919992637629265,0.002815818682851197,0.0047934683370820085,0.014762207576101067,0.005680076576323455,0.33414848437949696,0.24309175257519616,0.006073957680754942,0.11324827369147875,0.04786159530949898,0.0075105368218870315,0.0039729534256649915,0.007483916821598835,0.006642167047044137,0.0067178704325932745,0.2846942190103083,0.03708395891252948,0.03024058499627764,0.0008571763084502297
7,0.0001304662016386877,3.6227779078330275e-05,0.0016624770234296168,0.002055400478676296,0.0008682574142364918,-0.10770302858445158,0.0015026342987811264,0.005378969970438705,0.0022772106500929218,0.00075322681295865,0.0002966312867189128,0.001512579243966211,0.00038729069032683317,0.03052433394190214,0.02087734963980528,0.00017003781617858923,0.006309715331118077,0.001762578756827944,0.0003277593323545182,0.00020113499993555458,0.0007960622469214389,0.0004554269640104402,5.9432174689716824e-05,0.023159899857389494,0.007101170841695186,0.0016152112967803465,1.038690824106231e-07
8,0.0019313897423291796,0.0024423463333765457,0.016272921002181848,0.02249430689550602,0.008370290616441468,0.003381999144807619,-1.343905941975125,0.019152974420551378,0.08025593994473808,0.002691483364134388,0.004810209742034865,0.015373128811166877,0.005685706149292181,0.33260827682308713,0.24214052449502213,0.006149126405480298,0.11377450641730638,0.048317660053093736,0.007547696453769442,0.003992117575385626,0.007430128520484887,0.006631592210295851,0.006942985165605318,0.2838907108461465,0.03665914243045668,0.030370979682343445,0.0009492074275668856
9,0.0018995637775054291,0.0016500312705702601,0.01777629568045411,0.02381793594535639,0.009182570073946874,0.010644761492326895,0.016834777014659866,-1.420920714208152,0.06344366121260397,0.003950272072866229,0.0045931184151496865,0.015963169206794015,0.005574865077295621,0.35258066881961897,0.2526766691536267,0.004836769665339295,0.1058715905990923,0.04058162536417051,0.006643334287314308,0.0036335565779004324,0.008204335235697252,0.0065390264912114,0.004159828690144464,0.2919609943751228,0.04734578164587386,0.02800863000850349,0.0002989206770023098
10,0.0019364930176947379,0.003451210358650134,0.014579963092663198,0.02072817080881171,0.007474380699318173,0.0009125757582421289,0.014285388847163703,0.012854303771087884,-0.5129221273995657,0.001862056098251834,0.004920834139051827,0.011672210861644723,0.005665576993413927,0.30626870573285525,0.22670480782133698,0.007667651592684239,0.11878074488614832,0.0562824157817093,0.008395535947807018,0.004290557749003804,0.0065490713901183205,0.006604852430395384,0.01098998959522785,0.26929700965996006,0.025815318377479135,0.03210237880507769,0.0023782744484056725
11,0.0019568288513343974,0.001627880697084307,0.017841068568150573,0.02363992327549224,0.009247930023996723,0.010502844099607448,0.016677938160181864,0.02785090727855209,0.06479239691713135,-0.2335553876791302,0.004517874976601913,0.010743085272466991,0.005531761849177878,0.3504253335541894,0.2523851447889223,0.004989838918146643,0.10553802327626777,0.04123648192895357,0.006878491220310194,0.0036619415058840223,0.008131226725050492,0.006647441975810361,0.0041406129561999535,0.2918091101876099,0.044726410989429234,0.02818093617659769,0.00019660805730792205
