,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
1,0.0,0.011403139692397223,0.06499721484580868,0.009122537977318601,0.011973779566968068,0.03249909123060308,0.021092058688668473,0.012544593683894224,0.011972091572410276,0.13740722990736065,0.010263032270442075,0.00912164036275665,0.013112365126587582,0.015394283656082058,0.19612082152088295,0.11687421214642636,0.011402941413903559,0.044466560817241575,0.05130964106746979,0.023946379753983463,0.009692038669194434,0.010262486366876628,0.01767322740657341,0.010835093289049764,0.10033317299967144,0.02052340874533782,0.015964099578639705,0.009692857643451203
2,0.011966436214733025,0.0,0.06495970687968727,0.009117246749972724,0.011966756680177985,0.032480156704940845,0.021080611691628177,0.01253734993519545,0.011965331847050628,0.13732783935183535,0.01025705207698692,0.009116567220962908,0.013104990693916156,0.015385354669501644,0.19600917434010254,0.11680785186504616,0.01139637392495184,0.044441710026042504,0.05128104731187986,0.02393247369222834,0.00968657333065058,0.01025660992371405,0.017663165812357533,0.010828293467189977,0.10027742659560522,0.020511852753620878,0.01595484088230179,0.009687205357718514
3,0.012646338155878324,0.012043782070564998,0.0,0.00963512746582665,0.012647437007621522,0.03432490969113823,0.022265863272857626,0.013253750831320313,0.01264056792905224,0.14512624481927916,0.010840252819355174,0.009631823593365962,0.01384500442813989,0.016259279319585172,0.20709410369506875,0.12341370394648524,0.012043045697407304,0.046944213397456774,0.054181732402302736,0.025290528027842624,0.010234843497824688,0.010838016761965755,0.01866263866939167,0.01144896233718896,0.10592100342522895,0.021669302160171433,0.01685952376607043,0.010238000811609606
4,0.011939125329561382,0.011370533629104652,0.06481158445631294,0.0,0.011939338442474693,0.03240607695944131,0.02103291086883254,0.012508357384037593,0.01193824579324572,0.13701465998183807,0.010233621966569035,0.00909584560346902,0.013075231881750532,0.015350255277754368,0.19556365575856274,0.11654212375560505,0.01137040826460052,0.044340959078399265,0.05116451897560679,0.023877960502165355,0.009664529235256259,0.010233250682195298,0.01762346005345075,0.01080338533854511,0.10005088987376427,0.020465460033140172,0.01591853059611673,0.009665080278198618
5,0.011973797414040296,0.011403477339889249,0.06499831227373573,0.009122765230625673,0.0,0.032499760222803,0.021090985562661948,0.01254629481219494,0.01197187889831739,0.1374096718063845,0.010263419705829257,0.009121496052913111,0.013112267053729712,0.015394667287293839,0.19612195790437664,0.11687588580664544,0.01140306281852746,0.04446668066572487,0.051307873758228366,0.023946760088480578,0.00969199093863062,0.01026260274633781,0.01766966665781984,0.010836605375609093,0.10032810587914354,0.020522452654494122,0.01596433185557452,0.009693229189988661
6,0.012225578722011538,0.011643082430459601,0.06636386760871844,0.009314558626647335,0.01222621985103634,0.0,0.021530308751110398,0.012810278555656411,0.01222233572326421,0.14029843610679474,0.010479297973211028,0.009312258118059046,0.013386503356905432,0.01571831883261886,0.20022609648980857,0.11931902572077953,0.011642649209811989,0.04539362569502233,0.05238288037815179,0.024449979676373555,0.009894947111561662,0.010477925013390928,0.018043469364100645,0.011066218297139122,0.10242318995663235,0.020952309197809597,0.016299557742382027,0.009897081490542293
7,0.012080416767385414,0.01150562164668201,0.06558441948503844,0.009204328855207713,0.012079285695701596,0.03279054613669953,0.0,0.012652954238000128,0.012085449179306125,0.13864598810362042,0.010354211852615609,0.009207987542649421,0.013237119366127191,0.01553230438968163,0.19793858433405326,0.11795404385489894,0.011506259764852745,0.0448940334636574,0.05178973641683066,0.0241625017242391,0.009781976596288433,0.010356346402298046,0.01783376642072429,0.010922716923874927,0.1012937229731607,0.020718253198920282,0.01610841293004143,0.009779011737444701
8,0.011981471988635388,0.01141092490013066,0.06504008643411184,0.00912860487656914,0.011983152340188619,0.03252063484195129,0.02110166616968313,0.0,0.011976881962439899,0.13749918076775894,0.010270298023971008,0.00912732014665051,0.013119066817954944,0.01540452239674975,0.19623116575932825,0.11694297893533673,0.011410122723928683,0.04449120398032687,0.0513425258688454,0.023959392163650693,0.009698042129950468,0.010268685089358501,0.017676663930238496,0.010842909149754212,0.10037002669970409,0.020530264104843893,0.015972677760076093,0.009699530037863021
9,0.011972116150779864,0.01140205783577238,0.06499216992786382,0.009121672125611527,0.011971884118452595,0.032496049757886655,0.021097051888370237,0.012540014903806178,0.0,0.13739586275819773,0.010261725932133012,0.009121965118900201,0.013114045397691551,0.015392821724364614,0.19612616913488912,0.11687387786902728,0.011402306741993462,0.04447654294065427,0.05130938833129719,0.023944863943962717,0.009691927298059896,0.010262117041480842,0.01767387934649404,0.010831762957639945,0.10034597627292764,0.020526757758187464,0.015963402222570165,0.009691590500986093
10,0.013700061133114243,0.01304673185444085,0.07435924037072805,0.010437790439274418,0.013702916824193936,0.03718440726471491,0.024094831459667943,0.014366853786014473,0.01368491740177471,0.0,0.01174453257559798,0.010428781820678338,0.014988927455447273,0.017613775113329497,0.22423310231986854,0.1336091360971753,0.013044777118835223,0.0508057060019302,0.05866769226929856,0.027393870022365423,0.01108232822574445,0.011738142162494148,0.02020713014084531,0.012414981596136,0.1146380024826142,0.023458166981196064,0.018261232958531014,0.011091964123989204
11,0.011952961336605571,0.011383683512268634,0.06488629666215773,0.009106969388271212,0.011953332585724147,0.03244354136291909,0.021055993733588418,0.012523372866187335,0.011951639408867374,0.13717284875555974,0.0,0.009106091545748875,0.013089947515072848,0.015368011667612851,0.19578564535077203,0.11667453016343068,0.011383479340879783,0.04439042104386613,0.05122232589849468,0.023905435843941277,0.009675509359224926,0.010244956910365777,0.01764314918357411,0.010816497675594124,0.1001619562351972,0.020488277113436985,0.015936805269863307,0.009676320270778187
12,0.011938237123779455,0.011369861090905563,0.06480865431626731,0.00909584902802653,0.011938080413659997,0.03240389333806706,0.021036493669071194,0.012507075108431626,0.01193853757958835,0.13700786583814384,0.010232749851798244,0.0,0.013076020834832135,0.01534924572402367,0.19556609740908268,0.11654389179268002,0.011369953841987832,0.04434384534385318,0.05116868483347109,0.02387638296252247,0.00966480553327655,0.010233049496068888,0.01762362233986908,0.010799355691216782,0.1000592961501982,0.020466563322636536,0.01591762750674086,0.009664259859800638
13,0.01198578751515975,0.011415114460339677,0.06506656689411842,0.009132047628566333,0.01198566791269065,0.03253311756686772,0.02112199452239534,0.012555579055385062,0.011987439896479685,0.1375526584662717,0.010273429166543963,0.009132839840883037,0.0,0.01541033045529971,0.19634852280818857,0.11700931208831025,0.01141526141671524,0.04452424287218146,0.05137081243147533,0.023971900185497462,0.009703282760431364,0.010273845924197065,0.0176928705114379,0.010842809590730891,0.10046129586298821,0.020549455338852843,0.015981114921491856,0.009702699906500746
14,0.012014631146241682,0.011442397787885531,0.06522089296567307,0.009153953856371442,0.012014993678433101,0.0326109348588889,0.021164042608593423,0.012587954123414874,0.012013126513450828,0.13788045113552885,0.01029840028032553,0.009152926299324021,0.013157251327201996,0.0,0.1967929929316906,0.11727460228790927,0.011442185527924,0.04461831750241551,0.0514858677881957,0.024028764993077677,0.009725313722252946,0.010297767499718913,0.017734241097960096,0.01087263329008275,0.10067635525808744,0.02059375347364615,0.016018990882206548,0.009726257163497905
15,0.014672942364885448,0.01397429655997635,0.0796560864813053,0.0111790978602349,0.014674144250510616,0.039825477890090284,0.025868799750827027,0.015364852971237158,0.014680426422311718,0.16838701875115733,0.012575815491735521,0.011182704344445892,0.01607619578231656,0.01886472767978588,0.0,0.1432839217548524,0.013974124078039586,0.054500998337664704,0.06289116476138075,0.029346773079101933,0.011880477233589109,0.012578506014894538,0.021641350199231905,0.013270274475766921,0.12304117744687804,0.025160323668923585,0.019570878175947926,0.011877444172908012
