,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1,0.0,0.0,0.0,0.0,0.0,0.15,0.2,0.65,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.29411764705882354
3,0.0,0.08888888888888889,0.0,0.35555555555555557,0.022222222222222223,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.0,0.0,0.15555555555555556,0.15555555555555556,0.15555555555555556
4,0.0,0.12,0.6,0.0,0.04,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.08
5,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.39285714285714285,0.5,0.0,0.0,0.0
6,0.06666666666666667,0.0,0.21481481481481482,0.07407407407407407,0.0,0.0,0.18518518518518517,0.022222222222222223,0.007407407407407408,0.0,0.0,0.1259259259259259,0.08888888888888889,0.21481481481481482
7,0.025,0.175,0.05,0.0,0.0,0.1,0.0,0.15,0.0,0.075,0.125,0.2,0.0,0.1
8,0.0,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0,0.0,0.5238095238095238,0.0,0.19047619047619047
9,0.0,0.0,0.0,0.0,0.7407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.18518518518518517,0.0
10,0.0,0.0,0.0,0.06666666666666667,0.2,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,0.0
11,0.0,0.05,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.05,0.0
12,0.0,0.11764705882352941,0.17647058823529413,0.20588235294117646,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.029411764705882353,0.35294117647058826
13,0.0,0.07142857142857142,0.5714285714285714,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142
14,0.0,0.15384615384615385,0.2564102564102564,0.15384615384615385,0.0,0.0,0.07692307692307693,0.02564102564102564,0.0,0.0,0.0,0.2564102564102564,0.07692307692307693,0.0
