,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.0,0.0,0.0,0.07142857142857142,0.0,0.023809523809523808,0.0,0.0,0.023809523809523808,0.0,0.7619047619047619,0.0,0.023809523809523808,0.0,0.09523809523809523
2,0.0,0.0,0.0684931506849315,0.0,0.0,0.1917808219178082,0.547945205479452,0.0,0.0684931506849315,0.0,0.0,0.0,0.0,0.1232876712328767,0.0
3,0.125,0.3125,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0625,0.0,0.0,0.0,0.0
4,0.11764705882352941,0.029411764705882353,0.08823529411764706,0.0,0.0,0.38235294117647056,0.0,0.0,0.2647058823529412,0.0,0.11764705882352941,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.0,0.23333333333333334,0.0,0.0,0.0,0.0,0.0
6,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.3888888888888889,0.0,0.0,0.018518518518518517,0.0,0.16666666666666666,0.0,0.018518518518518517,0.0,0.0,0.0,0.0
7,0.0,0.5522388059701493,0.014925373134328358,0.0,0.0,0.0,0.0,0.0,0.014925373134328358,0.0,0.0,0.0,0.0,0.417910447761194,0.0
8,0.0,0.0,0.0,0.0,0.1388888888888889,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.2777777777777778,0.027777777777777776,0.0,0.0
9,0.02564102564102564,0.10256410256410256,0.1794871794871795,0.1794871794871795,0.0,0.4358974358974359,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6111111111111112,0.0,0.0,0.0,0.3888888888888889,0.0,0.0,0.0
11,0.5714285714285714,0.0,0.0,0.20408163265306123,0.0,0.04081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.16326530612244897
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.0,0.3333333333333333,0.0,0.0,0.3,0.0,0.0
13,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.2916666666666667,0.0,0.0,0.5416666666666666
14,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.6428571428571429,0.0,0.0
