,1,2,3,4,5,6,7,8,9,10
1,-2.952559997124741,-0.015324260274598517,0.6703495083816937,0.10365095566006072,0.34043695186860334,0.2999397103145493,0.12998804707816494,0.1255760344358453,0.0032270854319426095,0.13245347664769008
2,-0.00870972004940171,-1.321797368233015,-1.4668208268007e-06,-1.660424490404137e-06,5.94794314664061e-08,0.06945174881117705,0.03654207421757002,0.1331201207556894,0.024594751432933416,0.39464828158704773
3,0.7038080531439347,-3.3072685081552486e-05,-2.5776533543616136,1.0239327599729628,1.1637750993209022,0.05504538922983831,0.06750771358741274,0.04456310424807076,0.005585281262297889,0.033913562738635564
4,0.20857831615522215,-6.5507747433871826e-06,1.920499408949265,-3.095483322213932,0.11076856443939813,7.886164832783528e-05,0.0005293849227232853,0.0003379363263176455,1.1400166515165017e-05,0.00021075766477167995
5,1.174892313298897,-3.9182066043345787e-07,3.916940327863538,0.17430581798585684,-4.507774160192021,0.3713921113283565,0.10162345502381089,0.06199258792176174,0.15585020022507753,0.21937642653517725
6,0.49777878681118803,0.20046897086491247,0.08784455285503001,6.523526565369957e-05,0.17497497421034486,-4.088187275344492,0.6374926819185089,1.0114869925068506,0.3164239703670009,2.259387790788779
7,0.1660516938166756,0.07857070743013785,0.07695451510253634,0.0003477816979622207,0.030725893059517024,0.3921430322118706,-10.516020480774136,5.378296214531333,0.0763307848904471,3.2914652375335827
8,0.15374449215949382,0.2894024726051923,0.05024731600838348,0.00020928623920157333,0.01820590691064822,0.6550696229685812,5.1590798840910645,-11.120965260794655,0.061280433023603975,3.634519367929065
9,0.002596772347758557,0.03323109726028579,0.004479494967571921,4.363569241047245e-06,0.033783575826719654,0.1510339889435419,0.07384923299912295,0.06135578773722932,-1.0417181488597893,1.3357192500777395
10,0.07248142438088052,0.3986681886293773,0.017685364427321333,5.596088277540141e-05,0.0334167960976889,0.767664795695812,1.5013170001199643,1.73819717894661,0.9832238332811751,-6.338483928006982
