asin,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502,503,504,505,506,507,508,509,510,511
B098MHBF23,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.311693787574768066e+00,1.854084253311157227e+00,0.000000000000000000e+00,4.006132125854492188e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.130297183990478516e+00,1.212824806571006775e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.267402648925781250e+00,6.647115945816040039e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.696047592163085938e+01,0.000000000000000000e+00,0.000000000000000000e+00,5.488230586051940918e-01,0.000000000000000000e+00,6.428774595260620117e-01,0.000000000000000000e+00,2.287132889032363892e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.596298336982727051e-01,2.222095280885696411e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.260083317756652832e-01,2.419472336769104004e-01,7.031019687652587891e+00,0.000000000000000000e+00,1.133195400238037109e+00,0.000000000000000000e+00,7.445976257324218750e+00,0.000000000000000000e+00,2.550065279006958008e+00,2.838620543479919434e-01,2.980785071849822998e-01,5.520667076110839844e+00,1.868529081344604492e+00,2.680286765098571777e-01,0.000000000000000000e+00,9.655575752258300781e-01,1.322790049016475677e-02,0.000000000000000000e+00,2.561561390757560730e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.801706075668334961e-01,1.059320688247680664e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.754680633544921875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.038463503122329712e-01,4.138928651809692383e-02,3.671547412872314453e+00,2.372861467301845551e-02,4.803058207035064697e-01,2.456605911254882812e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.917961359024047852e+00,0.000000000000000000e+00,6.290401220321655273e-01,4.400486946105957031e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.064119338989257812e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.630021452903747559e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.039735794067382812e+00,0.000000000000000000e+00,6.042129993438720703e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.935036182403564453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.671479463577270508e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.158200770616531372e-02,2.644794881343841553e-01,4.291490912437438965e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.805240780115127563e-02,3.193292379379272461e+00,0.000000000000000000e+00,2.138368971645832062e-02,0.000000000000000000e+00,3.402496576309204102e-01,1.981002044677734375e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.010608628392219543e-02,3.501574993133544922e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.415349930524826050e-01,7.953281402587890625e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.686426639556884766e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.594574034214019775e-02,7.624988555908203125e+00,1.332990825176239014e-01,7.332129478454589844e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.273308753967285156e+00,0.000000000000000000e+00,3.460021972656250000e+00,3.143676757812500000e+00,5.447642326354980469e+00,4.758338443934917450e-03,0.000000000000000000e+00,1.103237122297286987e-01,0.000000000000000000e+00,2.098935127258300781e+00,0.000000000000000000e+00,7.573936581611633301e-01,4.125922545790672302e-02,7.323180437088012695e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.340616941452026367e+00,6.141303777694702148e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.163231134414672852e+00,0.000000000000000000e+00,1.102942749857902527e-01,0.000000000000000000e+00,7.316232472658157349e-02,1.239607259631156921e-01,0.000000000000000000e+00,4.223055362701416016e+00,4.029595375061035156e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.620205655694007874e-02,0.000000000000000000e+00,3.706520199775695801e-01,2.058746814727783203e-01,8.877322077751159668e-02,0.000000000000000000e+00,1.009182929992675781e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.645304411649703979e-01,2.541615813970565796e-02,4.038818478584289551e-01,0.000000000000000000e+00,6.860041618347167969e-01,0.000000000000000000e+00,4.859065711498260498e-01,0.000000000000000000e+00,3.043981552124023438e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.336225688457489014e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.404259633272886276e-02,1.139951229095458984e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.652915596961975098e-01,0.000000000000000000e+00,1.678198389708995819e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.992182850837707520e-01,1.621868088841438293e-02,0.000000000000000000e+00,5.019372463226318359e+00,2.503637552261352539e+00,1.013656520843505859e+01,8.678799122571945190e-02,9.159576892852783203e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.040237098932266235e-01,0.000000000000000000e+00,4.754361212253570557e-01,7.301098108291625977e-02,0.000000000000000000e+00,1.168603301048278809e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.055185317993164062e+00,7.481784224510192871e-01,1.177886247634887695e+00,2.503194808959960938e+00,0.000000000000000000e+00,4.027795791625976562e+00,0.000000000000000000e+00,2.239411735534667969e+01,1.334410667419433594e+00,6.300006389617919922e+00,0.000000000000000000e+00,1.943633854389190674e-01,7.940241694450378418e-02,8.002789020538330078e-01,2.454619407653808594e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.055049479007720947e-01,2.552881240844726562e-01,5.645606517791748047e-01,0.000000000000000000e+00,1.702670603990554810e-01,0.000000000000000000e+00,1.326959729194641113e-01,0.000000000000000000e+00,5.689649581909179688e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.632174301147460938e+01,5.501833438873291016e+00,0.000000000000000000e+00,1.674372404813766479e-01,1.413690149784088135e-01,0.000000000000000000e+00,1.869736099243164062e+01,0.000000000000000000e+00,0.000000000000000000e+00,3.886770486831665039e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.994485139846801758e-01,0.000000000000000000e+00,7.577587664127349854e-02,9.838981181383132935e-02,4.075694561004638672e+00,0.000000000000000000e+00,1.545966863632202148e-01,0.000000000000000000e+00,1.388581395149230957e-01,0.000000000000000000e+00,5.250909328460693359e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.487584352493286133e-01,1.099406555294990540e-01,6.919903308153152466e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.617777347564697266e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.465214729309082031e+00,4.424151897430419922e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.142714738845825195e+00,0.000000000000000000e+00,1.629752159118652344e+00,7.824645936489105225e-02,1.675602048635482788e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.399426698684692383e+00,0.000000000000000000e+00,4.784472465515136719e+00,0.000000000000000000e+00,4.122094213962554932e-01,3.802612543106079102e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.138713538646697998e-02,8.415805816650390625e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.329665064811706543e+00,0.000000000000000000e+00,5.994953680783510208e-03,2.241040945053100586e+00,1.578040242195129395e+00,4.287633672356605530e-02,1.436660289764404297e+00,0.000000000000000000e+00,3.427068889141082764e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.226247072219848633e+00,1.021825894713401794e-01,7.043426036834716797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.703689575195312500e-01,0.000000000000000000e+00,1.159800887107849121e-01,5.481462955474853516e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.422763347625732422e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.303907766938209534e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.256599903106689453e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.331922292709350586e+00,4.564667046070098877e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.133243262767791748e-01,3.504764139652252197e-01,0.000000000000000000e+00,6.461901664733886719e+00,9.647145867347717285e-02,0.000000000000000000e+00,6.554166972637176514e-02,3.418568968772888184e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.773765683174133301e-01,4.697766602039337158e-01,3.747882694005966187e-02,0.000000000000000000e+00,1.806257009506225586e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.769041895866394043e-01,8.336991071701049805e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.593888364732265472e-02,5.580195784568786621e-01,3.613895550370216370e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.938235998153686523e-01,1.115929633378982544e-01,1.919672638177871704e-01,0.000000000000000000e+00,4.781914710998535156e+00,4.501999378204345703e+00,2.240418940782546997e-01,0.000000000000000000e+00,6.154412746429443359e+00,5.749035999178886414e-02,1.317341804504394531e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.807010551914572716e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.692083328962326050e-01,2.327087223529815674e-01,0.000000000000000000e+00,1.074949026107788086e+00,1.111511290073394775e-01,7.981563359498977661e-02,9.865527749061584473e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.671101212501525879e-01,3.935025930404663086e-01,6.159013509750366211e-01,4.469848155975341797e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.019496345520019531e+01,0.000000000000000000e+00,8.933815360069274902e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.472735881805419922e+00,1.230894565582275391e+00,1.494843721389770508e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.757651805877685547e-01,1.890389248728752136e-02,1.275198101997375488e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.957888412475585938e+01,3.502088040113449097e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.984752248972654343e-03,5.137405544519424438e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.624356627464294434e-01,2.771716117858886719e-01,2.309485197067260742e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.822807617485523224e-02,1.795487850904464722e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.832620441913604736e-01,1.098429411649703979e-01,2.926591634750366211e+00,3.392248868942260742e+00,2.543947398662567139e-01,7.821737289428710938e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.915151230990886688e-02,0.000000000000000000e+00,7.308488339185714722e-02,0.000000000000000000e+00,2.697399139404296875e+00,3.462538719177246094e+00,0.000000000000000000e+00,7.256398200988769531e-01,9.083452224731445312e-01,0.000000000000000000e+00,1.760998725891113281e+00,0.000000000000000000e+00,5.562768936157226562e+00,5.709129944443702698e-02,8.559377193450927734e-01,6.392736434936523438e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.218537867069244385e-01,0.000000000000000000e+00
B09H7Q4B74,8.971235275268554688e+00,1.012929320335388184e+00,3.903196334838867188e+00,4.922539710998535156e+00,0.000000000000000000e+00,6.279182620346546173e-03,1.562364101409912109e+01,6.417213439941406250e+00,2.224794477224349976e-01,3.162319660186767578e-01,4.996915161609649658e-01,5.723400592803955078e+00,8.662222862243652344e+00,1.013850867748260498e-01,0.000000000000000000e+00,1.857151389122009277e+00,8.357524126768112183e-02,8.127781867980957031e+00,3.656340360641479492e+00,2.065887689590454102e+00,6.568102359771728516e+00,0.000000000000000000e+00,4.748911380767822266e+00,5.413144588470458984e+00,1.095201492309570312e+00,3.485573828220367432e-01,2.869839966297149658e-01,9.737460017204284668e-01,5.025281310081481934e-01,7.376006990671157837e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.371208429336547852e+00,0.000000000000000000e+00,2.580130994319915771e-01,3.268754243850708008e+00,3.290339112281799316e-01,5.672719478607177734e-01,4.481944084167480469e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.220526695251464844e+00,2.177338361740112305e+00,3.190763473510742188e+00,4.544275999069213867e-01,3.377476930618286133e-01,2.266932278871536255e-01,3.151718527078628540e-02,4.786060750484466553e-01,2.228915452957153320e+00,1.577906608581542969e+00,0.000000000000000000e+00,9.949679374694824219e+00,7.204973697662353516e+00,3.788692355155944824e-01,7.268922328948974609e+00,0.000000000000000000e+00,2.707468986511230469e+00,2.869832515716552734e+00,2.389868199825286865e-01,3.311463117599487305e+00,2.879498481750488281e+00,1.500720143318176270e+00,7.484656572341918945e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.971965551376342773e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.701850891113281250e+00,6.093456268310546875e+00,1.676817512512207031e+01,3.450757503509521484e+00,2.876940727233886719e+00,3.328402042388916016e-01,1.209387302398681641e+00,3.169876337051391602e+00,3.810133934020996094e+00,0.000000000000000000e+00,4.823667526245117188e+00,2.292109966278076172e+00,5.915382862091064453e+00,3.158637762069702148e+00,1.574765205383300781e+00,3.518520355224609375e+01,1.657483577728271484e-01,1.721813392639160156e+01,7.498011589050292969e+00,3.349734246730804443e-01,3.878033638000488281e+00,5.344177246093750000e+00,1.081400871276855469e+00,7.805221676826477051e-01,1.476835489273071289e+00,1.044459915161132812e+01,3.105184078216552734e+00,2.320704936981201172e+00,3.222449541091918945e+00,1.925926685333251953e+00,9.054392576217651367e-01,3.943897247314453125e+00,6.442248821258544922e+00,1.939475536346435547e+00,3.089726686477661133e+00,0.000000000000000000e+00,2.360965684056282043e-02,3.020651102066040039e+00,0.000000000000000000e+00,7.342789173126220703e+00,0.000000000000000000e+00,2.893627882003784180e-01,1.232556533813476562e+01,4.189388751983642578e-01,3.341349959373474121e-02,0.000000000000000000e+00,3.764086961746215820e+00,1.136137366294860840e+00,0.000000000000000000e+00,4.076116561889648438e+00,8.202549815177917480e-01,1.536302804946899414e+00,5.011181354522705078e+00,9.046912193298339844e+00,9.939671754837036133e-01,8.380546569824218750e+00,5.896569252014160156e+00,1.937394738197326660e+00,2.138498276472091675e-01,1.339832878112792969e+01,4.999692916870117188e+00,5.010940432548522949e-01,0.000000000000000000e+00,1.405746340751647949e+00,2.787008583545684814e-01,7.148347854614257812e+00,7.090789318084716797e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.768508434295654297e+00,1.595699787139892578e-01,1.845917999744415283e-01,2.177141189575195312e+00,1.151234626770019531e+00,4.618303775787353516e+00,1.784738183021545410e+00,5.111783742904663086e-02,5.793800830841064453e+00,0.000000000000000000e+00,3.721424937248229980e-02,1.285427212715148926e+00,1.174619197845458984e+00,6.917220950126647949e-01,1.036416339874267578e+01,1.753666305541992188e+01,1.885588169097900391e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.133061408996582031e+00,1.038739919662475586e+00,3.573641777038574219e-01,0.000000000000000000e+00,3.441609382629394531e+00,8.331599235534667969e-01,1.275390028953552246e+00,0.000000000000000000e+00,1.298265266418457031e+01,0.000000000000000000e+00,4.718139171600341797e-01,2.785514354705810547e+00,1.110743045806884766e+00,2.442337125539779663e-01,3.874803185462951660e-01,0.000000000000000000e+00,2.431705474853515625e+00,3.033437252044677734e+00,7.642349720001220703e+00,6.198670268058776855e-01,3.311409235000610352e+00,2.805513858795166016e+00,0.000000000000000000e+00,1.212944507598876953e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.757677555084228516e-01,3.070032596588134766e-01,1.201672196388244629e+00,3.893230915069580078e+00,9.442545771598815918e-01,4.957979679107666016e+00,6.753944754600524902e-01,3.708785772323608398e+00,2.459539651870727539e+00,2.415945082902908325e-01,7.488866806030273438e+00,2.249240130186080933e-01,0.000000000000000000e+00,4.227805137634277344e+00,2.273264646530151367e+00,1.111221551895141602e+00,1.030982375144958496e+00,1.327396631240844727e+00,6.859641551971435547e+00,1.617644429206848145e+00,6.467199325561523438e-01,4.025169372558593750e+00,1.974879026412963867e+00,0.000000000000000000e+00,7.850468158721923828e-01,5.895860195159912109e+00,1.047672867774963379e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.856605768203735352e+00,1.773952102661132812e+01,0.000000000000000000e+00,1.246710968017578125e+01,2.693985104560852051e-01,1.658930540084838867e+00,9.872273802757263184e-01,1.188567757606506348e+00,0.000000000000000000e+00,1.139389157295227051e+00,2.011826038360595703e-01,1.053723907470703125e+01,2.270292043685913086e+00,9.631157875061035156e+00,8.966161608695983887e-01,0.000000000000000000e+00,5.836970806121826172e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.024093225598335266e-02,2.541846930980682373e-01,7.474761605262756348e-01,8.519485592842102051e-01,3.193916797637939453e+00,4.794543743133544922e+00,0.000000000000000000e+00,4.307111740112304688e+00,1.750058746337890625e+01,1.205436325073242188e+01,0.000000000000000000e+00,1.043269783258438110e-01,0.000000000000000000e+00,8.885877132415771484e-01,0.000000000000000000e+00,1.616005778312683105e+00,2.849391996860504150e-01,5.588562488555908203e+00,3.017575645446777344e+01,6.100051403045654297e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.707063078880310059e-01,2.010925531387329102e+00,1.851306557655334473e+00,0.000000000000000000e+00,8.305420875549316406e-01,4.305745601654052734e+00,1.449388122558593750e+01,3.553483784198760986e-01,8.028162956237792969e+00,2.614134848117828369e-01,1.180726289749145508e+00,0.000000000000000000e+00,9.119605064392089844e+00,1.312825560569763184e+00,2.670830190181732178e-01,9.836272597312927246e-01,8.390791714191436768e-02,9.702210426330566406e+00,9.049761891365051270e-01,2.762975096702575684e-01,4.365077912807464600e-01,1.934124082326889038e-01,1.867643594741821289e+00,1.316368389129638672e+01,0.000000000000000000e+00,3.974297046661376953e+00,2.386005878448486328e+00,1.653650760650634766e+00,3.112748861312866211e-01,0.000000000000000000e+00,1.377033114433288574e+00,2.884770333766937256e-01,5.503572821617126465e-01,3.933986663818359375e+00,7.337013244628906250e+00,3.448878765106201172e+00,2.097760915756225586e+00,5.824887156486511230e-01,1.197408962249755859e+01,6.029818654060363770e-01,2.505384683609008789e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.566728830337524414e+00,4.305758699774742126e-02,7.412158966064453125e+00,1.357850879430770874e-01,4.124812126159667969e+00,1.710278749465942383e+00,0.000000000000000000e+00,1.783983230590820312e+00,7.023477554321289062e-01,0.000000000000000000e+00,2.261796891689300537e-01,0.000000000000000000e+00,1.888189315795898438e-01,6.479276657104492188e+00,2.257015705108642578e-01,2.105092257261276245e-01,0.000000000000000000e+00,5.813665986061096191e-01,4.393376782536506653e-02,1.350671291351318359e+00,0.000000000000000000e+00,4.964918613433837891e+00,0.000000000000000000e+00,2.669007182121276855e-01,0.000000000000000000e+00,1.298577976226806641e+01,2.525906324386596680e+00,8.556652069091796875e-02,0.000000000000000000e+00,4.543384552001953125e+00,1.013134360313415527e+00,0.000000000000000000e+00,3.630598068237304688e+00,4.261626303195953369e-01,4.396683871746063232e-01,5.946661233901977539e-01,4.887193143367767334e-01,2.811500072479248047e+00,2.736779689788818359e+00,1.166047096252441406e+00,1.447513401508331299e-01,4.590707778930664062e+00,3.552142143249511719e+00,4.986717224121093750e+00,1.563178181648254395e+00,2.926237285137176514e-01,7.475721240043640137e-01,8.567070364952087402e-01,5.962177276611328125e+00,8.988510817289352417e-03,0.000000000000000000e+00,2.632849812507629395e-01,1.116705179214477539e+00,1.124307792633771896e-02,8.987859487533569336e-01,3.703787565231323242e+00,3.134138345718383789e+00,6.674425601959228516e+00,4.474931240081787109e+00,0.000000000000000000e+00,3.835401058197021484e+00,3.314334154129028320e+00,3.331655502319335938e+00,1.884587287902832031e+00,1.118811890482902527e-01,2.737019062042236328e+00,1.621922701597213745e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.579080867767333984e+01,9.852205216884613037e-02,0.000000000000000000e+00,8.352785706520080566e-01,3.525042057037353516e+00,0.000000000000000000e+00,1.190514469146728516e+01,6.281007528305053711e-01,2.378636747598648071e-01,1.095957183837890625e+01,2.148977279663085938e+01,5.168146133422851562e+00,8.484537124633789062e+00,1.725788600742816925e-02,0.000000000000000000e+00,1.707785010337829590e+00,1.174947738647460938e+00,6.893836021423339844e+00,4.575992003083229065e-02,2.068350791931152344e+01,0.000000000000000000e+00,3.885955512523651123e-01,2.175783157348632812e+00,1.792810201644897461e+00,2.041842460632324219e+00,2.229332923889160156e-02,2.000927366316318512e-02,3.511750996112823486e-01,9.075901508331298828e-01,7.699540257453918457e-02,1.172670078277587891e+01,4.181658029556274414e-01,0.000000000000000000e+00,2.777939796447753906e+00,2.972420305013656616e-02,2.178230285644531250e-01,7.419551849365234375e+00,0.000000000000000000e+00,2.157698869705200195e+00,0.000000000000000000e+00,2.877565622329711914e+00,1.664538741111755371e+00,4.928000450134277344e+00,8.839670181274414062e+00,3.443721532821655273e+00,7.882552146911621094e-01,4.710835456848144531e+00,0.000000000000000000e+00,3.808025836944580078e+00,2.899728012084960938e+01,7.527347207069396973e-01,1.127465248107910156e+00,2.217294692993164062e+00,2.131967395544052124e-01,8.209978103637695312e+00,3.059157542884349823e-02,3.202066421508789062e+00,6.461073875427246094e+00,3.343913555145263672e-01,6.243722915649414062e+00,4.834239959716796875e+00,9.196780204772949219e+00,0.000000000000000000e+00,8.570312261581420898e-01,8.748135566711425781e-01,7.659927845001220703e+00,5.452533066272735596e-02,1.417198061943054199e+00,2.968873083591461182e-01,2.321325838565826416e-01,1.028412723541259766e+01,0.000000000000000000e+00,1.290256381034851074e+00,5.384400844573974609e+00,4.370689392089843750e+00,0.000000000000000000e+00,7.824861407279968262e-01,2.078061580657958984e+00,2.482486218214035034e-01,2.556400597095489502e-01,2.325488567352294922e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.754137992858886719e+00,2.973599195480346680e+00,5.130904316902160645e-01,2.496993780136108398e+00,0.000000000000000000e+00,4.249089956283569336e-01,1.749907881021499634e-01,1.110007286071777344e+01,1.146224379539489746e+00,1.187714219093322754e+00,6.771182417869567871e-01,7.044814229011535645e-01,1.451311707496643066e-01,5.087184906005859375e-01,1.206486344337463379e+00,6.267929077148437500e-01,0.000000000000000000e+00,3.288518428802490234e+00,2.667675018310546875e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.463885784149169922e+00,4.849349021911621094e+00,1.431375026702880859e+00,0.000000000000000000e+00,2.008493423461914062e+00,0.000000000000000000e+00,1.137289285659790039e+00,8.790455460548400879e-01,3.950932502746582031e+00,6.077836036682128906e+00,2.648477554321289062e+00,4.495451748371124268e-01,0.000000000000000000e+00,8.627274036407470703e-01,0.000000000000000000e+00,3.131860494613647461e-01,0.000000000000000000e+00,7.247089743614196777e-01,0.000000000000000000e+00,7.744704723358154297e+00,2.078604400157928467e-01,5.771626234054565430e-01,1.260904073715209961e+00,2.463718652725219727e+00,3.038903772830963135e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.215163230895996094e+00,6.086924672126770020e-01,1.464918851852416992e+00,1.771754026412963867e+00,1.890915036201477051e+00,0.000000000000000000e+00,8.939169883728027344e+00,6.233793258666992188e+00,8.989366702735424042e-03
