,1,2,3,4,5,6,7,8,9,10
1,0.0,0.1395401476786948,0.07543062820755154,0.12861448246297114,0.10558440816169838,0.060335140105828036,0.060406793462215586,0.2149854881169389,0.10573800698137287,0.10936490482272875
2,0.06928223136503589,0.0,0.08174823432210973,0.1383105824252389,0.11449473237429053,0.06540707734115346,0.06519600490352892,0.2327806736571683,0.11421029463594344,0.11857016897553055
3,0.06483692679660985,0.14131504443552806,0.0,0.12956145901715968,0.10695179619762839,0.06111069181535951,0.06102688120545201,0.21760561675183948,0.10682777082295598,0.11076381295746678
4,0.06898462255633767,0.1489616702412188,0.0805345194782182,0.0,0.11264107911976638,0.06440980988383614,0.06479829029690044,0.22972075089101424,0.11322961084441284,0.11671964668829565
5,0.06684300727406783,0.14586971018670403,0.07883619261553756,0.13345223989254565,0.0,0.06307870437044473,0.0628885066100205,0.2244962997478403,0.11020051643483772,0.11433482286800194
6,0.06386192979006364,0.13917626244327905,0.07522797584434841,0.12763894925836228,0.10533429093408724,0.0,0.060112316410915766,0.21432402036829915,0.10523806334746365,0.10908619160318102
7,0.06394483891118971,0.1390168006270299,0.07515705671113157,0.12801440529316388,0.10517550108909762,0.060120720569453105,0.0,0.21434814202372382,0.10527193983778813,0.10895059493742167
8,0.07541457801568728,0.16463396270667138,0.08899182926280606,0.15063149157386269,0.12457132467606495,0.07119690499066145,0.07119541815682028,0.0,0.12432627689256605,0.1290382137248597
9,0.0670151624442836,0.14562177750457742,0.07871168666706924,0.13403856489814528,0.11021094619682958,0.06297890984636051,0.06299532931339659,0.22432151961894833,0.0,0.11410610351038905
10,0.06711330082846662,0.14643917489878747,0.07914208103530378,0.13401577082890362,0.11083302140102354,0.06331928282335439,0.06315256700814224,0.2253965605625959,0.11058824061342225,0.0
