"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.085, 0.304, 0.128, -0.076, -1.001, 1.113, 28.246, -0.246, 22.842, 0.29, -0.116, -0.721, -0.03, 0.355, 0.018",-2307.89462721666,1,4645.78925443332
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.085, -0.224, -0.954, -1.024, -0.058, 0.056, 1.066, -1.24, -0.07, -0.408, -0.814, -0.462, -0.797, 0.181, 0.04",-2307.89462721666,1,4645.78925443332
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.093, 0.305, 0.093, -0.125, -0.97, 1.099, 27.089, -0.268, 22.199, 0.32, -0.087, -0.67, -0.04, 0.353, 0.018, -0.023",-2307.00254410765,0.18164,4646.00508821529
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.093, 0.305, 0.093, -0.125, -0.97, 1.099, 27.094, -0.268, 22.203, 0.32, -0.087, -0.671, -0.04, 0.353, 0.018, -0.023, -0.001",-2306.99845671554,0.40813,4647.99691343108
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.1, -0.009, -0.004, -0.306, -5.397, 0.548, -29.065, -0.449, -54.385, -0.138, -0.547, 0.385, 0.234, -0.502, 0.743, -0.18, 0.035, -0.51",-2306.47165969707,0.41599,4648.94331939414
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.093, 0.305, 0.093, -0.125, -0.97, 1.099, 27.089, -0.268, 22.199, 0.32, -0.087, -0.67, -0.04, 0.353, 0.018, 0, -0.023",-2307.00254410765,0.4098,4648.00508821529
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.093, 0.305, 0.093, -0.125, -0.97, 1.099, 27.094, -0.268, 22.203, 0.32, -0.087, -0.671, -0.04, 0.353, 0.018, 0, -0.023, -0.001",-2306.99845671554,0.6166,4649.99691343108
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.09, 0.364, 0.117, -0.232, -1.741, 0.925, -23.169, -0.283, -125.116, -0.13, -0.536, -0.671, 0.195, 0.214, 0.12, -0.017, -1.07, -0.392, 0.059",-2305.9842452921,0.43081,4649.96849058419
