"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -2.137, -2.039, -1.681, -2.208, -1.866, -1.17, -1.087, -2.32, -1.871, -2.032, -3.367, -0.003, 0.058, -0.011",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.017, -38.411, -41.363, -31.951, -37.011, -33.614, -30.088, -59.939, -43.431, -56.349, -48.84, -141.729, -7.263, 3.499, -0.44, -5.012",-1912.73887253354,0.07973,3857.47774506707
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.017, -38.411, -41.363, -31.951, -37.011, -33.614, -30.088, -59.939, -43.431, -56.349, -48.84, -141.729, -7.263, 3.499, -0.44, -5.012, 0",-1912.73887253217,0.21542,3859.47774506434
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.166, -385.563, -404.886, -339.836, -371.236, -376.235, -255.355, -465.26, -413.948, -514.533, -429.801, -1291.928, -10.212, 25.341, -5.345, -6.64, 8.728, 5.5",-1908.90857904521,0.01327,3853.81715809043
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.086, -24.636, -26.544, -19.945, -24.228, -21.026, -18.605, -36.397, -27.293, -34.488, -29.93, -86.48, -4.443, 2.123, -0.27, 0.323, 2.996",-1910.16625679326,0.01644,3854.33251358652
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.215, -246.506, -258.287, -217.209, -237.613, -242.832, -167.981, -284.481, -262.821, -332.247, -266.569, -932.575, -3.341, 16.549, -0.4, 0.239, 2.074, 9.122",-1905.92764354178,0.00082,3847.85528708356
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.247, -312.29, -327.186, -275.603, -301.003, -308.357, -213.174, -360.483, -332.925, -421.723, -337.749, -1185.259, -4.108, 21.031, -0.503, 0.283, 2.566, 11.611, -0.007",-1904.91713127493,0.00089,3847.83426254986
