"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -3.897, -4.085, -3.51, -4.71, -1.62, -1.364, 0.305, -2.696, 0.458, 0.812, -3.419, -0.043, 0.083, -0.041",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","0.093, -477.012, -530.103, -435.67, -618.037, -109.645, -75.362, -43.523, -198.929, 215.891, 261.1, -370.201, -7.222, 14.684, -11.704, 9.953",-1912.45907405518,0.05675,3856.91814811035
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","0.135, -326.107, -369.252, -307.157, -461.122, -76.951, -62.582, -100.729, -154.476, 53.513, 155.566, -262.979, -3.924, 8.667, -7.32, -6.241, 3.432",-1911.19133409785,0.04584,3856.38266819571
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.167, -260.375, -287.038, -225.868, -391.933, -46.239, -32.507, -178.242, -77.623, -28.783, 49.866, -197.561, -0.579, 6.006, -6.233, 2.575, 5.395, -4.975",-1906.41454953883,0.00129,3848.82909907766
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.029, -153.077, -169.909, -139.606, -197.693, -35.033, -25.286, -13.69, -64.768, 67.084, 82.165, -119.131, -2.162, 4.637, -3.672, -0.254, -3.115",-1912.07387342315,0.11078,3858.1477468463
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","0.027, -113.689, -129.64, -108.187, -164.831, -26.434, -22.248, -39.963, -53.243, 12.384, 51.654, -92.987, -1.339, 3.002, -2.454, 0.17, 2.004, -1.573",-1906.86997375997,0.00199,3849.73994751993
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.337, -473.047, -532.126, -433.795, -641.3, -111.311, -81.135, -136.347, -220.499, 94.68, 226.857, -370.321, -5.927, 12.888, -10.829, 1.297, 8.747, 3.752, -1.086",-1904.03772499042,4e-04,3846.07544998084
