asin,0,1,2,3,4,5,6,7,8,9
B098MHBF23,-1.5573331599765055,-7.456365287411501,-27.50790410681105,27.478640918851685,10.40406514452339,-2.2962275329613986,-1.4378158693337921,-1.0844795888884258,-2.1277704909702524,-7.83207787342424e-14
B09H7Q4B74,0.08530071912547302,-5.338989235494666,-1.244058360673532,-4.426980606476428,-5.667404691567746,7.355840892693251,12.369253378489393,28.400960637120328,-8.881474261978017,-7.832077873424134e-14
B09T66MSLN,-33.84493460953987,35.34597923782446,1.8288273185585293,-0.1915079465790411,0.9873452751905581,-1.0337106940370933,-0.6441529309998208,-0.758653337484775,-0.6551566582063936,-7.832077873424305e-14
B09TWSRMCB,-0.8172980219028784,-9.949368423925145,-3.1929718236448004,-24.81926118343391,28.714966840080162,-4.16058100562807,-2.92633909340759,-2.703044265044704,-2.890477018554464,-7.832077873424302e-14
B09WQ218GR,39.79157760157179,28.701369723542697,1.8462680879459246,1.042977092329299,1.733966488344391,-0.8708614303319314,-0.5573710146617122,-1.3168114384242886,-0.7043410381384394,-7.832077873424273e-14
B09WRJJKXC,-0.7598276336061239,-7.798359742795565,-2.203929398743984,-5.418007137873274,-12.626930295808592,-2.8730756996614435,24.094639541005375,-19.256244227767663,-5.182814745136463,-7.832077873424289e-14
B0B1XQTZ1R,-0.3420101627585539,-5.758150711357766,-0.7775872411679411,-2.515729208994464,-3.0875769523814425,3.1089595803090604,3.0235074667890633,3.460478132221507,30.36919997182118,-7.832077873424249e-14
B0BCQZP4SX,-0.1575875408045285,-8.554690448585426,-1.657648091436313,-6.055134953296738,-19.080440283725316,-24.155377820946594,-16.809909151961946,2.7610033816251938,-2.819401606661324,-7.832077873424288e-14
B0BFFJRB2S,-0.6305873078794969,-7.247672374226322,-0.8388542713212382,-4.123071991645062,-10.133034760181129,27.436021761932572,-16.589497548319844,-8.275713775965029,-4.9464130278165355,-7.832077873424227e-14
B0BWNW9G8X,-1.767299884229192,-11.943752737570941,33.747857887294,19.02807501711788,8.75504323552548,-2.5109880513679683,-0.5223147775990236,-1.2274955173916033,-2.1613511243593355,-7.832077873424336e-14
