asin,0,1,2,3,4,5,6,7,8,9
B098MHBF23,-1.944057273030724,-7.384078091610041,-28.10743468953287,27.06398230512153,10.08274630141667,-2.405251358933228,-1.3443860976008797,-0.4802099171597105,-2.214250901952059,-1.6464624992529905e-13
B09H7Q4B74,-0.21768982375192264,-5.2975386410296235,-1.2506728092536699,-4.8993440842769935,-5.767716886551683,9.484556213691887,18.923484905234236,24.685890596691383,-8.077625646806565,-1.646462499253006e-13
B09T66MSLN,-31.836204039836147,36.48959597296234,1.8921383398483524,-0.05141276559260556,1.0107917660936638,-1.121085509704212,-0.7978526784246959,-0.5097475176065559,-0.7530607546388813,-1.646462499253048e-13
B09TWSRMCB,-1.3194974923665372,-9.780331859544074,-2.8783856237356344,-24.672417999114824,28.930530533310055,-4.539667907150484,-3.3654596141219377,-1.7908056321838564,-3.0269031195784497,-1.646462499253017e-13
B09WQ218GR,40.78667234306338,26.554539876168235,1.8141584637814339,1.1726131476183068,1.796324525658081,-0.9650068152796544,-0.8138260786827535,-1.0516452332317565,-0.84299827625368,-1.6464624992530345e-13
B09WRJJKXC,-1.1036188767566228,-7.622635832652845,-1.9518337204226064,-5.583664650330244,-12.81020562190715,-3.975991462838877,19.04305042760476,-24.35108444812954,-5.247979692016312,-1.6464624992530509e-13
B0B1XQTZ1R,-0.5697512197129447,-5.510066829047943,-0.5992529268326695,-2.482607982960169,-2.9365408309474255,3.2241840054132083,3.0083549301089776,1.8250738733303806,30.76086793331932,-1.6464624992530534e-13
B0BCQZP4SX,-0.5346131761683567,-8.47154648364345,-1.3251557949604358,-6.059193323539669,-19.09180160993201,-24.154496884358142,-15.282743748036399,8.142973689628178,-2.966403908510924,-1.6464624992530463e-13
B0BFFJRB2S,-0.9631499554083266,-7.107717553295086,-0.8979812314392709,-4.224549465270623,-10.018640311864718,26.815666458270826,-18.80060277291686,-5.699710675677932,-5.272413276055287,-1.6464624992530504e-13
B0BWNW9G8X,-2.2980904860315747,-11.870220558307848,33.30441999254641,19.736594818345708,8.804512134725327,-2.36290673911133,-0.5700192731640942,-0.7707347356599858,-2.35923235750758,-1.6464624992530436e-13
