,1,2,3,4
1,0.0,0.1076923076923077,0.47692307692307695,0.4153846153846154
2,0.25,0.0,0.3125,0.4375
3,0.26881720430107525,0.11827956989247312,0.0,0.6129032258064516
4,0.32142857142857145,0.11607142857142858,0.5625,0.0
