,1,2,3,4
1,0.0,0.057692307692307696,0.0,0.9423076923076923
2,0.9,0.0,0.0,0.1
3,0.019417475728155338,0.0,0.0,0.9805825242718447
4,0.972972972972973,0.0,0.02702702702702703,0.0
