,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,-1.0156420066121044,0.00045721546914939237,0.07585368628650979,0.08444409640895989,0.14909993117118495,0.15365246104619204,0.06886549584982984,0.10841274276093223,0.1749353613724558,0.00011146897927041153,0.001971635884734972,0.2157741492435033,0.002142763460931722,0.00045016524444479214,0.004336299053598684
2,0.0003828902728931989,-0.5126583785186114,0.006007452554617875,0.001208516686296259,9.327799262957247e-05,0.002667000487825931,0.00602004601966865,0.0021512186722753993,0.001215726196793548,0.14166470030583383,0.08872674116705732,0.000692240550441642,0.17777932710518676,0.2647087719538298,0.16317512029633394
3,0.051465307919469384,0.004866750113444684,-0.7298310037033822,0.08421192359026332,0.02721993193090367,0.16983797171344378,0.1735264304605278,0.1286169497645152,0.11817066771716864,0.0012233454876835173,0.01956251311817591,0.09570088384711228,0.021796821339371632,0.004852674874912314,0.04264816137053314
4,0.08481605947259956,0.0014491031273496317,0.12463751814960651,-1.1309288460141953,0.07463986629402272,0.17468390304795112,0.11574185485037497,0.12742552970032991,0.15801245731052238,0.00035718690156043113,0.006090818943664268,0.16062864224967136,0.0066805087505209864,0.0014332469538825467,0.013351715334766793
5,0.1331803158411309,9.924242232571383e-05,0.03577367082663022,0.06630698850294038,-1.061358842727293,0.11390234879290395,0.03156909225510816,0.07722726428280854,0.16979705324553482,2.3953646044699195e-05,0.000438242293067149,0.26053246715516976,0.0004722071018416692,9.7303482758291e-05,0.0009668037036440572
6,0.08086858047579275,0.001675595619731631,0.13171318316564473,0.09153445944168108,0.0671943384915937,-0.9703688823777785,0.12267147776048362,0.12889838522592828,0.15433610531150468,0.0004137394537803556,0.007014278933536232,0.15283196775055347,0.007704491292847868,0.0016584620531149114,0.015368130349624122
7,0.049767565142372475,0.005193426227189108,0.18480874000371098,0.0832910871913857,0.025586894422966862,0.16847258570218568,-1.0584847665203072,0.1278391857470857,0.11557820079561923,0.0013074410497526856,0.020805138570878543,0.0924513057413702,0.023208728849464504,0.0051816556974944115,0.045339000727406806
8,0.07814413781520849,0.0018498162375301028,0.1365948923985371,0.09144537696819884,0.062396558081236175,0.1765303981182954,0.1274735899402475,-1.3528614382748907,0.15163720782495224,0.0004573347230756612,0.007721070070719528,0.14746944460583003,0.008489609726886211,0.0018318556666333703,0.016910480159984368
9,0.0992732026034133,0.0008236753428727368,0.09882417043283956,0.08927527906580772,0.1079369470313612,0.16640834281439945,0.0907471203714857,0.11938120360760952,-1.000412641382682,0.00020182843483542025,0.003510077336294501,0.1894819431732061,0.003831004784493111,0.0008126725741877265,0.007708043743962762
10,0.00011614133627913141,0.17608376815764146,0.0018787401137600444,0.00037060530205474497,2.801934615333852e-05,0.0008193088718432976,0.0018857547993727665,0.0006617925732737762,0.0003706202002494416,-0.7224298862185939,0.05513454132142678,0.00020989380070735326,0.1299248541003297,0.3299707881306384,0.0968625249461128
11,0.002018735280670145,0.10853098100351746,0.029526294573867826,0.006210738075570795,0.0005035725574452032,0.013650422532023622,0.029484079992370557,0.010976353590324965,0.006334467606543176,0.054222579163535255,-0.5141451689425204,0.0036532718841729133,0.2203195264268557,0.1420035413030961,0.27626246917679737
12,0.11323304812179216,0.00043369462209470695,0.07400868277965164,0.0839179597764148,0.15306750109590156,0.1523736514825401,0.0671228095934255,0.1073541823968725,0.1752149519048091,0.00010569112804529171,0.0018720188503426175,-0.8461419844723481,0.002033790938174353,0.0004269342017275608,0.0041177234771579765
13,0.0012767311048230347,0.12654760917310973,0.019143327809933573,0.003963993252784713,0.0003157622458217677,0.008724939059839386,0.019139125102164357,0.007023318542034943,0.004023171353972874,0.074372895097311,0.12820016084089,0.0023096712034617463,-0.7780673212867536,0.17647940406056775,0.24760021561972925
14,0.00024221858513030688,0.17020873205236925,0.0038495643494417396,0.0007680527321586466,5.8763857358774754e-05,0.0016962285796910496,0.0038602618045499317,0.0013689977767242481,0.0007707087501390309,0.1707182135709841,0.07464319786729914,0.0004378418339732437,0.15941223254077594,-1.1796694698546948,0.13483724897799218
15,0.0022955685577127484,0.10325864175170399,0.033301207665078,0.0070410084438631134,0.0005742770241367474,0.015467875427449974,0.033240573064231435,0.012433399543669796,0.007192974109545599,0.04927278863254393,0.14293765539495432,0.004154737837049339,0.22015619828758667,0.13270222436673285,-1.5501485866688691
