,1,2,3,4,5,6,7,8,9,10,11
1,-0.6285253424021519,0.04919279770220373,0.01680636194300028,0.07699956362371875,0.04636353708799006,0.015152014950159401,0.15176133207913672,0.0036095202060483695,0.1965072144690186,0.0015215179982284535,0.2536910010649819
2,0.25092897775834994,-2.326566270720307,-0.0004660238440231536,0.13282405758001964,0.04338871172371821,0.07895852277040391,1.0213279203055468,0.17880756547209553,1.2993316701184088,0.3507970308476859,0.004693285752099071
3,0.006701124255521808,-1.0887562387704624e-05,1.165270210450367,-0.027440298767570856,-0.3929090441208646,-0.09203627020465514,-0.0001868760320943966,-0.008848766964888798,-0.0015632705500512193,-0.0022948654013733366,-0.0915319585536037
4,0.14738868460440813,0.05083666316305329,-0.14950490269294342,-1.6607650945615575,-0.00896644713502536,-0.015988337166209357,0.06148867630862722,0.035477622192672434,0.6063513093031733,0.050742559343685156,0.0010134348212660835
5,0.03635737513978243,0.005746552999472102,-0.6661874870246376,-0.0010394737505605074,0.4298186309175144,-0.3419579268796517,0.07122298841092534,-0.012518298380364805,0.013595312693047418,-0.002517438012145462,-0.0032903554576232128
6,0.020415791040479806,0.017999981050990082,-0.28185505997609833,-0.007078432001237345,-0.589531937993878,0.038969643810264104,0.13841078563272302,-0.06836864794141931,0.07107802370117053,-0.004619253655225409,0.0015950198890213492
7,0.20979386216553192,0.2735682217075714,-0.0007662746395057427,0.043418413675548016,0.13585457990755234,0.1545483537429916,-1.8563060024809261,0.14787126827506875,0.7169781377362965,0.18692387200999439,0.007164094149108876
8,0.006562537081967552,0.05873212866131966,-0.05426731331626465,0.03400012398314172,-0.048103031103756945,-0.14410775325693956,0.20452024025926796,-1.6548333530634882,0.4575386034306352,0.541161146257148,1.7658565858163067e-05
9,0.19473443652012992,0.24937131543691674,-0.0044852015765126,0.310602085956095,0.017531514173960778,0.05414026540883633,0.505006973271671,0.24002705988528325,-1.7262435375937744,0.36586940647386806,0.00030221691350655275
10,0.0025919333449254353,0.11241577146477882,-0.012709988155114978,0.04455867422783461,-0.007702155648816246,-0.01394111147957301,0.22715417752761569,0.48227592437198885,0.6347804848939823,-1.7910723219747282,4.462287977318201e-06
11,0.2821006015776894,0.0009183467319376497,-0.272348563638708,0.0005762353367885892,-0.008181717203833328,0.0013413485716726654,0.006212192688546319,9.177655897692982e-06,0.0003018787278076412,2.7815377709428315e-06,-0.763384949476338
