"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -42.553, -44.812, 109.099, -44.304, -43.785, 6.833, -15.607, -33.586, -15.307, -12.195, 2.401, -0.542, 4.31, -0.375",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.021, -74.748, -69.369, 98.254, -69.261, -66.089, 4.739, -19.026, -44.264, -25.172, -15.621, 2.787, -1.231, 4.691, -0.403, -0.699",-1913.8420697666,0.35264,3859.68413953321
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.158, -884.426, -722.787, 155.656, -728.157, -670.866, -14.248, -136.097, -379.522, -275.982, -117.441, 16.924, -16.859, 27.149, -2.475, 14.952, 3.343",-1911.03502733851,0.0392,3856.07005467701
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.432, 346.857, 408.794, -1195.978, 382.193, 418.88, -54.952, 159.566, 331.872, 104.183, 132.321, 0.852, 5.839, -40.211, 8.606, -7.465, -5.477, 6.752",-1907.74040980267,0.00449,3851.48081960534
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.033, -20.723, -20.684, 46.655, -20.929, -19.884, 3.608, -6.029, -14.34, -6.689, -4.914, 1.825, -0.25, 1.883, -0.084, -0.087, 0.217",-1913.48646112442,0.45495,3860.97292224884
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.158, -884.426, -722.787, 155.656, -728.157, -670.866, -14.248, -136.097, -379.522, -275.982, -117.441, 16.924, -16.859, 27.149, -2.475, 0, 14.952, 3.343",-1911.03502733851,0.09053,3858.07005467701
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.421, 656.649, 676.881, -1114.315, 652.425, 666.578, -39.445, 206.313, 484.586, 193.265, 175.759, 2.744, 11.992, -49.694, 10.705, 0.725, 3.823, 0.577, -7.175",-1903.83263399707,0.00033,3845.66526799413
