"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -0.958, -0.928, -0.392, -0.797, 0.03, -1.846, 0.621, 0.519, -0.307, -4.406, -0.201, 0.035, 0.144, -0.063",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.026, -35.968, -40.285, 11.203, -28.373, -27.565, 168.288, -26.777, -41.389, -39.149, -112.138, -27.784, -3.51, -0.537, -8.124, -5.907",-1913.41125633454,0.18898,3858.82251266908
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.031, -73.067, -82.58, 25.661, -56.546, -54.978, 346.47, -53.183, -82.514, -79.459, -244.481, -54.889, -7.235, -0.726, -17.122, 12.603, -0.384",-1912.48327921085,0.16683,3858.9665584217
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.029, -1.229, -3.394, 7.801, 3.462, 11.228, -19.131, 1.798, 14.348, -1.851, -97.934, 9.056, 0.267, 1.52, -2.165, -0.493, -1.942, -0.464",-1909.81211890999,0.03032,3855.62423781998
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.026, -35.968, -40.285, 11.203, -28.373, -27.565, 168.288, -26.777, -41.389, -39.149, -112.138, -27.784, -3.51, -0.537, -8.124, 0, -5.907",-1913.41125633454,0.42199,3860.82251266908
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.029, -30.707, -36.026, 14.908, -22.065, -20.593, 146.134, -19.042, -31.652, -31.694, -124.713, -21.155, -3.224, 0.166, -7.844, -0.059, 5.956, -0.679",-1911.40153090629,0.1247,3858.80306181257
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.008, -2.392, -4.65, 7.92, 2.11, 6.882, -8.737, -0.28, 5.664, -4.92, -104.158, 5.784, -0.112, 1.061, -2.51, 0.005, 0.957, -1.769, -1.222",-1909.17273741895,0.03715,3856.3454748379
