"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -10.306, -9.603, -11.017, -9.611, -0.939, -7.038, 0.123, 0.983, 0.42, 0.739, 3.182, 0.044, 0.514, -0.256",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.031, -11.504, -11.052, -12.789, -10.845, -1.265, -7.683, -1.093, 0.479, -0.42, 0.632, 2.85, 0.114, 0.58, -0.251, 0.097",-1914.18214681561,0.66814,3860.36429363122
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.018, -31.224, -34.893, -33.931, -29.282, 0.97, -16.321, -7.501, -4.839, -5.185, -0.014, 0.154, 0.423, 1.416, -0.238, -0.191, -0.497",-1913.72018441626,0.57473,3861.44036883253
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.052, -155.805, -196.456, -179.04, -149.001, 19.098, -80.431, -72.999, -90.072, -59.478, -11.237, -67.802, 3.495, 6.873, 1.063, -1.58, -3.058, -1.884",-1906.79603803617,0.00185,3849.59207607234
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.041, -24.434, -26.601, -32.402, -24.131, 2.666, -15.439, -13.903, -4.859, -9.717, -0.65, -1.339, 0.931, 1.277, -0.201, -0.215, -0.508",-1912.13516489372,0.11779,3858.27032978744
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.022, -28.334, -31.433, -38.718, -27.871, 1.21, -17.609, -18.242, -6.622, -12.792, -1.188, -2.751, 1.177, 1.489, -0.174, 0.137, 0.711, 0.081",-1912.09358299731,0.22504,3860.18716599461
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","0.052, -155.805, -196.456, -179.04, -149.001, 19.098, -80.431, -72.999, -90.072, -59.478, -11.237, -67.802, 3.495, 6.873, 1.063, 0, -1.58, -3.058, -1.884",-1906.79603803617,0.00479,3851.59207607234
