,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.0,0.013669081863086345,0.0010917016415287533,0.10244434201139141,0.14049950982967455,0.06191685155746999,0.002515769349799602,0.4870444592437676,0.11503273865223616,0.024899870582094696,0.03891055670663607,0.0035174714173706713,0.008425933341562296,3.171235810155936e-05,1.4452804345953546e-09
2,0.015308435953764585,0.0,0.10106850717350908,0.0006300942527751428,0.0995954261861318,0.0004972217479972723,1.4690947538933828e-09,0.019024833390767246,0.05285280821298491,0.6331692333881399,0.06184524273482875,5.689982843341076e-09,0.0014409261073453363,0.0018489641511598295,0.012718299541518742
3,0.0018744248327032505,0.15588570379760117,0.0,0.040672073324524834,0.09973785518158715,0.03303348130199264,0.0031820965364335635,0.0009834357126509187,0.06699837497394646,0.0009270080951022123,0.054236266107326854,0.007624712775975653,0.5348359707124852,7.003125747038829e-08,8.526616412326441e-06
4,0.0737566849463959,0.00032259799063021733,0.01268193835517617,0.0,0.07686283289308764,0.3792226751256344,0.08127957316811617,0.047560786992830006,0.06306321546752451,3.540295770843365e-05,0.0079302826392161,0.0990561369778077,0.1582278723520646,1.3379583725984148e-10,1.2260197660042168e-14
5,0.17729334289624,0.08525913584173338,0.048252387845233384,0.13457826821468424,0.0,0.12441525160528642,0.00037483823387804676,0.12999420469063194,0.2215607773534008,0.013431924357396314,0.018905084589548204,0.0005646664920144136,0.04536993589368749,1.8101825664241466e-07,9.680090686700942e-10
6,0.06248237291918575,0.00041064171029815374,0.015963197578569576,0.5403317593850997,0.10115151199365624,0.0,0.07998330158554533,0.03229163096529886,0.034526371108512026,3.791650753882354e-05,0.001915109436121937,0.0481841226717426,0.0827220640358913,1.0251215225294628e-10,2.7214184851613073e-14
7,0.002283015715935171,1.397427845651093e-09,0.0019971544118479274,0.12287854495696428,0.00031213816142703157,0.09035339193383085,0.0,0.0014938840883107194,0.0003569744059013738,5.3092081492227595e-11,8.417614257935479e-05,0.7613270782064088,0.01891364052627504,2.0520492873998998e-17,0.0
8,0.5339263700603626,0.014961011809252257,0.00047829005117457876,0.05393960564126203,0.09260907534999074,0.02607180070523248,0.001330045859909445,0.0,0.10968765226674144,0.06950315528434041,0.09042911964386978,0.002349921142380289,0.004310339546930602,0.00040360610945390784,6.52909973992314e-09
9,0.14588560116340907,0.052196376112397344,0.03678134423707808,0.11096170224084705,0.23217581178907795,0.04433062509380138,0.0005139783384763345,0.14945611001651607,0.0,0.017109683436922412,0.12111959955013499,0.00289755197241287,0.0865700308211226,1.5835234857031567e-06,1.7043181204503035e-09
10,0.026795807001110963,0.4628359505487263,0.00021958742878709682,3.165398842132265e-05,0.008067379346931337,2.0219077500049903e-05,2.919914771872017e-11,0.08281543892470761,0.010418119344657632,0.0,0.12393834333473981,1.3652959178922796e-10,1.7782886177914833e-05,0.24639825626991596,0.03844146168259552
11,0.07084513347320034,0.09489667532906122,0.037789895634782425,0.016325624031504987,0.025301580279230226,0.0023494117335547634,0.00011537817712503627,0.19532525087877192,0.2210891844243766,0.2690218846730349,0.0,0.0025340887147969203,0.049195596493080314,0.015091907709688967,0.00011838844779148365
12,0.0030988022809048687,4.980491245337622e-09,0.005162209657725944,0.13448070499438242,0.00043769419675881467,0.0434715862411043,0.6941664917439759,0.0024788747527487213,0.0022786507581346897,2.2003872047766328e-10,0.0018298982870981674,0.0,0.11259508188663674,1.501900293104747e-16,0.0
13,0.009563434115686779,0.0010773476776319204,0.22751307067826096,0.31879087189285804,0.04526307685677743,0.10655459483525011,0.02695465809578069,0.006331463111079808,0.08292851229717106,3.856898039182008e-05,0.035492500040326204,0.13949190137667952,0.0,4.174514810163152e-11,3.6077889661762664e-13
14,5.784519634112312e-05,0.0028386846566962657,1.0013502718952947e-07,2.675853160122228e-10,2.1047870951132345e-07,1.2121892481113824e-10,3.1618751843418625e-17,0.0008215106252503442,1.8493556254672057e-06,0.45774278789972106,0.027601718365156253,2.6155299783688003e-16,4.878071246792164e-11,0.0,0.510935292849888
15,7.112784164776029e-10,0.017954405049306534,2.487500865117873e-05,9.670436178680957e-15,5.525544343277181e-10,1.3883277590595437e-14,0.0,4.217607172236723e-09,7.088220933523392e-10,0.06533919807153502,9.736766319818026e-05,0.0,2.1235587203889917e-13,0.9165841480168112,0.0
