,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.05,0.1,0.0,0.1,0.0,0.05,0.35,0.05,0.05,0.0,0.05,0.0,0.0,0.0
2,0.0,0.0,0.009174311926605505,0.009174311926605505,0.009174311926605505,0.045871559633027525,0.06422018348623854,0.1559633027522936,0.027522935779816515,0.027522935779816515,0.03669724770642202,0.06422018348623854,0.03669724770642202,0.3761467889908257,0.027522935779816515,0.01834862385321101,0.009174311926605505,0.01834862385321101,0.01834862385321101,0.01834862385321101,0.027522935779816515
3,0.0,0.09090909090909091,0.0,0.0,0.030303030303030304,0.0,0.24242424242424243,0.24242424242424243,0.0,0.030303030303030304,0.0,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.0,0.0,0.030303030303030304,0.030303030303030304,0.06060606060606061,0.0,0.06060606060606061
4,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.125,0.041666666666666664,0.2916666666666667,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.0,0.041666666666666664
5,0.0,0.075,0.025,0.0,0.0,0.0,0.05,0.175,0.025,0.05,0.025,0.1,0.0,0.375,0.0,0.025,0.0,0.025,0.025,0.0,0.025
6,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,0.06666666666666667,0.1,0.3333333333333333,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.06666666666666667
7,0.0,0.06557377049180328,0.06557377049180328,0.03278688524590164,0.01639344262295082,0.0,0.0,0.13114754098360656,0.0,0.03278688524590164,0.09836065573770492,0.04918032786885246,0.03278688524590164,0.3442622950819672,0.04918032786885246,0.01639344262295082,0.0,0.0,0.01639344262295082,0.01639344262295082,0.03278688524590164
8,0.03067484662576687,0.049079754601226995,0.012269938650306749,0.012269938650306749,0.03067484662576687,0.012269938650306749,0.07975460122699386,0.0,0.049079754601226995,0.03680981595092025,0.09815950920245399,0.09202453987730061,0.018404907975460124,0.3312883435582822,0.024539877300613498,0.012269938650306749,0.049079754601226995,0.012269938650306749,0.012269938650306749,0.012269938650306749,0.024539877300613498
9,0.0,0.08823529411764706,0.0,0.029411764705882353,0.058823529411764705,0.0,0.029411764705882353,0.20588235294117646,0.0,0.0,0.08823529411764706,0.029411764705882353,0.0,0.38235294117647056,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.058823529411764705
10,0.0,0.11538461538461539,0.0,0.038461538461538464,0.038461538461538464,0.0,0.07692307692307693,0.23076923076923078,0.038461538461538464,0.0,0.07692307692307693,0.0,0.038461538461538464,0.2692307692307692,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0
