,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.42105263157894735,0.10526315789473684,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
2,0.010416666666666666,0.0,0.020833333333333332,0.010416666666666666,0.03125,0.010416666666666666,0.13541666666666666,0.34375,0.041666666666666664,0.03125,0.020833333333333332,0.0625,0.041666666666666664,0.03125,0.03125,0.020833333333333332,0.052083333333333336,0.041666666666666664,0.020833333333333332,0.03125,0.010416666666666666
3,0.07142857142857142,0.16666666666666666,0.0,0.0,0.023809523809523808,0.023809523809523808,0.11904761904761904,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.07142857142857142,0.023809523809523808,0.0,0.07142857142857142,0.023809523809523808,0.023809523809523808,0.047619047619047616,0.0
4,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,0.0,0.0,0.0
5,0.034482758620689655,0.1724137931034483,0.0,0.0,0.0,0.10344827586206896,0.034482758620689655,0.1724137931034483,0.10344827586206896,0.06896551724137931,0.034482758620689655,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.0
6,0.0,0.16129032258064516,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0967741935483871,0.1935483870967742,0.0,0.03225806451612903,0.06451612903225806,0.16129032258064516,0.03225806451612903,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0
7,0.04918032786885246,0.13114754098360656,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.32786885245901637,0.06557377049180328,0.01639344262295082,0.03278688524590164,0.14754098360655737,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,0.03278688524590164,0.0
8,0.006024096385542169,0.15060240963855423,0.06626506024096386,0.030120481927710843,0.09036144578313253,0.05421686746987952,0.09036144578313253,0.0,0.04216867469879518,0.04216867469879518,0.006024096385542169,0.10240963855421686,0.05421686746987952,0.03614457831325301,0.03614457831325301,0.030120481927710843,0.04216867469879518,0.024096385542168676,0.030120481927710843,0.04819277108433735,0.018072289156626505
9,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0
10,0.0,0.25,0.0,0.0,0.07142857142857142,0.07142857142857142,0.10714285714285714,0.07142857142857142,0.0,0.0,0.10714285714285714,0.10714285714285714,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0
11,0.0,0.06976744186046512,0.011627906976744186,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.023255813953488372,0.13953488372093023,0.03488372093023256,0.011627906976744186,0.0,0.09302325581395349,0.011627906976744186,0.03488372093023256,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.023255813953488372,0.43023255813953487
12,0.013333333333333334,0.16,0.06666666666666667,0.013333333333333334,0.08,0.04,0.06666666666666667,0.26666666666666666,0.0,0.02666666666666667,0.013333333333333334,0.0,0.05333333333333334,0.02666666666666667,0.04,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.013333333333333334,0.02666666666666667,0.013333333333333334
