"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.022, -4.357, -4.642, -0.409, -5.016, -0.804, 0.642, 1.808, -3.728, -0.656, -1.189, -1.107, -0.113, 0.201, -0.116",-1914.27403872159,1,3858.54807744319
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.022, -1.124, -0.988, -0.781, -1.232, -0.852, -0.578, 0.04, -1.253, -0.63, -0.949, -0.973, -0.461, -0.924, -1.266",-1914.27403872159,1,3858.54807744319
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","0.029, 87.811, 92.585, 29.041, 91.579, 47.854, -83.46, -9.462, 87, 9.708, 38.447, 20.794, 4.996, -3.668, 0.532, 5.902",-1913.66471931086,0.26963,3859.32943862173
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","0.018, 3.286, 1.105, 2.833, -0.894, 1.925, 0.31, -1.089, -0.603, 0.481, 3.504, -3.418, 0.233, -0.139, 0.227, 0.186, 1.196",-1913.42442008606,0.42758,3860.84884017211
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.919, 16.549, 4.414, 78.793, -85.399, 41.413, -75.696, 31.536, 6.782, 4.824, 77.116, -48.8, 5.372, 1.078, -2.046, 8.415, -13.632, 8.639",-1907.25769218564,0.00286,3850.51538437128
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","0.058, 143.784, 150.98, 46.812, 150.144, 75.348, -136.916, -16.031, 142.575, 15.791, 62.864, 33.808, 8.127, -6.041, 0.911, 0.311, 9.936",-1911.39046472666,0.05593,3856.78092945332
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","0.073, 197.778, 207.778, 64.503, 206.575, 103.576, -188.205, -22.344, 196.115, 21.817, 86.577, 46.434, 11.279, -8.315, 1.261, 0.43, 13.741, -0.073",-1910.39998961684,0.05151,3856.79997923368
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","0.419, -186.674, -180.806, 69.634, -365.039, -38.372, 43.106, 112.199, -124.884, 5.468, 38.79, -109.692, -2.1, 11.029, -6.443, -0.611, -0.846, 10.551, 19.003",-1900.20953806156,1e-05,3838.41907612312
