,1,2,3,4,5,6,7,8,9,10,11,12,13
1,0.0,0.25,0.0,0.0625,0.1875,0.0625,0.0625,0.0625,0.0,0.0625,0.0625,0.1875,0.0
2,0.09090909090909091,0.0,0.25757575757575757,0.09090909090909091,0.09090909090909091,0.16666666666666666,0.07575757575757576,0.015151515151515152,0.0,0.015151515151515152,0.0,0.12121212121212122,0.07575757575757576
3,0.06060606060606061,0.3333333333333333,0.0,0.0,0.09090909090909091,0.030303030303030304,0.12121212121212122,0.030303030303030304,0.15151515151515152,0.0,0.0,0.06060606060606061,0.12121212121212122
4,0.0,0.25,0.10714285714285714,0.0,0.0,0.17857142857142858,0.21428571428571427,0.0,0.0,0.0,0.03571428571428571,0.21428571428571427,0.0
5,0.15,0.1,0.3,0.05,0.0,0.05,0.1,0.05,0.0,0.05,0.0,0.05,0.1
6,0.12,0.28,0.04,0.16,0.0,0.0,0.2,0.0,0.04,0.0,0.0,0.16,0.0
7,0.09375,0.15625,0.0,0.15625,0.03125,0.25,0.0,0.03125,0.0,0.0,0.0625,0.21875,0.0
8,0.21768707482993196,0.02040816326530612,0.061224489795918366,0.02040816326530612,0.061224489795918366,0.08163265306122448,0.09523809523809523,0.0,0.0,0.02040816326530612,0.25170068027210885,0.14965986394557823,0.02040816326530612
9,0.03333333333333333,0.06666666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.7333333333333333
10,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,0.13636363636363635,0.0,0.0,0.0,0.045454545454545456,0.0,0.18181818181818182,0.0,0.5
11,0.3157894736842105,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.0,0.3157894736842105,0.0,0.15789473684210525,0.0,0.05263157894736842,0.0
12,0.07692307692307693,0.15384615384615385,0.0,0.11538461538461539,0.11538461538461539,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0
13,0.0,0.2727272727272727,0.2727272727272727,0.0,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727,0.09090909090909091,0.0,0.030303030303030304,0.0
