,1,2,3,4,5,6,7,8
1,0.0,0.0,0.075,0.475,0.0,0.05,0.0,0.4
2,0.0,0.0,0.0,0.06684491978609626,0.0,0.93048128342246,0.0,0.00267379679144385
3,0.01904761904761905,0.0,0.0,0.009523809523809525,0.20952380952380953,0.0,0.6571428571428571,0.10476190476190476
4,0.08333333333333333,0.13131313131313133,0.017676767676767676,0.0,0.0,0.4772727272727273,0.015151515151515152,0.27525252525252525
5,0.0,0.0,0.85,0.0,0.0,0.0,0.15,0.0
6,0.004651162790697674,0.6976744186046512,0.0,0.29767441860465116,0.0,0.0,0.0,0.0
7,0.0,0.0,0.8157894736842105,0.07894736842105263,0.05263157894736842,0.0,0.0,0.05263157894736842
8,0.2571428571428571,0.0,0.22142857142857142,0.4714285714285714,0.0,0.007142857142857143,0.04285714285714286,0.0
