,1,2,3,4,5
1,0.0,0.14814814814814814,0.35185185185185186,0.0,0.5
2,0.17857142857142858,0.0,0.25,0.07142857142857142,0.5
3,0.3684210526315789,0.47368421052631576,0.0,0.0,0.15789473684210525
4,0.25,0.75,0.0,0.0,0.0
5,0.19047619047619047,0.5714285714285714,0.23809523809523808,0.0,0.0
