asin,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383
B098MHBF23,-1.956667378544807434e-02,4.655159544199705124e-03,1.075342763215303421e-02,3.035709261894226074e-02,1.159282750450074673e-03,3.919098526239395142e-02,6.882895529270172119e-02,4.127407073974609375e-02,-3.360433503985404968e-02,2.916763164103031158e-02,2.702875435352325439e-02,6.057383492588996887e-02,-1.487924158573150635e-02,-2.090626955032348633e-02,3.594151930883526802e-03,-7.405654992908239365e-03,-1.287155132740736008e-02,1.341215334832668304e-02,-5.535934120416641235e-02,-3.332199901342391968e-02,1.935140229761600494e-02,2.698985114693641663e-02,1.107486058026552200e-02,5.640269070863723755e-02,-1.011179909110069275e-01,2.191155217587947845e-02,-6.806526333093643188e-02,-6.045991927385330200e-02,3.095217607915401459e-02,-5.465333536267280579e-02,1.718734204769134521e-02,8.048116415739059448e-02,4.297472536563873291e-02,-3.184958174824714661e-02,-1.847417280077934265e-02,2.933771535754203796e-02,1.218900270760059357e-02,1.638787053525447845e-02,4.213727079331874847e-03,-8.843327872455120087e-03,-1.311859302222728729e-02,-6.601873040199279785e-02,5.920582450926303864e-03,-2.941311895847320557e-02,3.493528068065643311e-02,-4.132833331823348999e-02,-3.989522159099578857e-02,-1.285269856452941895e-02,6.349968910217285156e-02,1.339258719235658646e-02,-7.414045929908752441e-02,-6.239852309226989746e-02,-2.538917399942874908e-02,-4.129488766193389893e-02,3.699428588151931763e-02,-7.333120796829462051e-03,-9.933911496773362160e-04,3.973134979605674744e-02,-2.237639203667640686e-02,-2.418289706110954285e-02,3.737704129889607430e-03,-6.401844322681427002e-02,-6.931988894939422607e-02,8.547266945242881775e-03,2.863157354295253754e-02,3.220487013459205627e-02,6.779478397220373154e-03,2.925676666200160980e-02,-4.141102358698844910e-02,3.234734386205673218e-02,-9.520273655652999878e-02,-4.580631852149963379e-02,1.602938026189804077e-02,2.329378761351108551e-02,8.064714074134826660e-02,6.460380740463733673e-03,-1.709096133708953857e-02,-7.498030364513397217e-02,2.423341386020183563e-02,-8.754966780543327332e-03,-4.133941233158111572e-02,-4.025907255709171295e-03,-1.024052407592535019e-02,4.778096824884414673e-02,-3.651957586407661438e-02,-1.213121227920055389e-02,7.661167532205581665e-03,-2.463451586663722992e-02,4.758545383810997009e-02,-3.041909262537956238e-02,3.833079338073730469e-02,-3.982796519994735718e-02,4.058473184704780579e-02,2.464926429092884064e-02,-3.435068577527999878e-02,-1.975946500897407532e-02,-4.008633270859718323e-02,-2.176287397742271423e-02,-7.998107373714447021e-02,4.069199040532112122e-02,1.201429404318332672e-02,3.363964706659317017e-02,2.615115605294704437e-02,2.911772113293409348e-03,-2.208675071597099304e-02,-6.805700808763504028e-02,-1.026972662657499313e-02,-1.365687232464551926e-02,-1.288925670087337494e-02,-5.460682325065135956e-03,-4.455463588237762451e-02,1.454549096524715424e-02,-2.920686267316341400e-02,-2.728265523910522461e-02,5.079774186015129089e-02,2.605568990111351013e-02,9.349989704787731171e-03,3.672473877668380737e-02,2.961170300841331482e-02,4.387013614177703857e-03,-6.906352937221527100e-04,2.104783244431018829e-02,-3.159470111131668091e-02,-2.430868707597255707e-02,-1.348737441003322601e-02,-4.619568213820457458e-02,3.705377504229545593e-02,8.267508174038421155e-33,2.190386131405830383e-02,-2.087881416082382202e-02,8.523204363882541656e-03,5.140961334109306335e-02,3.082653321325778961e-02,-4.197683185338973999e-02,-1.914690621197223663e-02,5.315906368196010590e-03,-2.685674407985061407e-04,-5.199052393436431885e-03,7.161426544189453125e-02,1.858632825314998627e-02,-2.189444936811923981e-02,-1.415342325344681740e-03,-1.171187032014131546e-02,-4.225092008709907532e-02,-9.903798997402191162e-02,4.229817539453506470e-02,-7.713266648352146149e-03,4.774099215865135193e-03,3.448949009180068970e-02,-3.783188760280609131e-02,-8.884316310286521912e-03,-3.073194064199924469e-02,2.307909727096557617e-02,8.860928937792778015e-03,5.307169165462255478e-03,-2.798918820917606354e-02,3.355049341917037964e-02,3.649856895208358765e-02,4.637187812477350235e-03,2.539820037782192230e-02,-5.300072953104972839e-02,-9.331381320953369141e-02,-2.180528640747070312e-02,9.151169797405600548e-04,-6.343723274767398834e-03,-3.925909474492073059e-02,1.656403392553329468e-02,-4.254187643527984619e-02,-7.359334081411361694e-02,4.552824050188064575e-02,3.022462129592895508e-02,-3.360917419195175171e-02,3.448462486267089844e-02,3.062945231795310974e-02,5.830011516809463501e-02,-5.637069698423147202e-03,3.672270104289054871e-02,3.071998059749603271e-02,-3.564235568046569824e-02,-1.916975900530815125e-02,2.579126879572868347e-02,-3.219819068908691406e-02,-5.177768319845199585e-02,-1.125940494239330292e-02,9.172530844807624817e-03,5.249549634754657745e-03,2.533114515244960785e-02,2.725997939705848694e-02,6.801060587167739868e-02,-7.097441703081130981e-03,1.566182076930999756e-02,2.181056141853332520e-02,-2.230055397376418114e-03,-1.745094917714595795e-02,-3.035327233374118805e-02,-3.643480688333511353e-02,-1.994248479604721069e-02,2.038452960550785065e-02,-5.100237578153610229e-02,2.399617806077003479e-02,4.270715266466140747e-02,-2.473395876586437225e-02,-7.292422652244567871e-02,2.073581889271736145e-02,-2.619432285428047180e-02,-2.817838266491889954e-02,-4.094347357749938965e-02,-5.810575932264328003e-02,3.687089774757623672e-03,-2.608015760779380798e-02,1.986247673630714417e-02,-2.611987851560115814e-02,-1.988928951323032379e-02,6.595694925636053085e-03,7.586957421153783798e-03,-6.659931689500808716e-02,-8.642760105431079865e-03,2.313957549631595612e-02,-2.556351944804191589e-02,1.619725674390792847e-02,5.490105226635932922e-02,-2.764244750142097473e-02,-3.507988899946212769e-02,-7.884514482125257551e-33,-1.710684620775282383e-03,-4.496683925390243530e-02,-3.101614676415920258e-02,6.248981878161430359e-02,6.487821042537689209e-02,-1.981578394770622253e-02,-4.842190816998481750e-02,2.609402872622013092e-02,4.602436348795890808e-02,-1.080808136612176895e-02,-5.767130851745605469e-02,-3.816001117229461670e-03,7.869277149438858032e-03,8.384455926716327667e-03,-1.271439157426357269e-02,-3.585136309266090393e-02,3.684284910559654236e-02,-1.291782222688198090e-02,-6.379737704992294312e-02,-1.058584358543157578e-02,-2.750078216195106506e-02,2.598095312714576721e-02,-1.462311763316392899e-02,-1.736423559486865997e-02,5.656925588846206665e-02,2.568914555013179779e-02,-2.533242665231227875e-02,2.928987704217433929e-02,-1.820262707769870758e-02,-3.380774706602096558e-02,-2.074053883552551270e-02,1.005333475768566132e-02,1.145101711153984070e-02,2.319387346506118774e-02,-4.737998172640800476e-02,-1.721885427832603455e-02,2.250785939395427704e-02,-3.945566713809967041e-03,-3.244357183575630188e-02,-1.744038425385951996e-02,6.765310466289520264e-02,1.243932731449604034e-02,-1.548420824110507965e-02,-1.417677290737628937e-02,-2.069181995466351509e-03,-6.896600127220153809e-03,-1.208827551454305649e-02,-4.731026943773031235e-03,-1.722541823983192444e-02,3.952777758240699768e-02,5.210025981068611145e-02,-6.376462988555431366e-03,3.302059322595596313e-02,-3.096520341932773590e-02,5.244027823209762573e-03,3.273846954107284546e-02,5.461446568369865417e-02,-1.170628517866134644e-01,-1.121713221073150635e-02,-7.566647138446569443e-03,-2.330959774553775787e-02,3.243718296289443970e-02,-5.163146182894706726e-02,2.409187611192464828e-03,6.156026199460029602e-02,-5.496601387858390808e-02,-1.192023791372776031e-02,1.576131582260131836e-02,1.248664502054452896e-02,6.161487661302089691e-03,-2.971194311976432800e-02,1.618233695626258850e-02,1.104822941124439240e-02,-7.028031349182128906e-02,2.976238727569580078e-03,4.965241998434066772e-02,-7.415384985506534576e-03,-4.889861121773719788e-02,-5.368183925747871399e-02,2.528304234147071838e-03,3.106278600171208382e-03,-3.962654992938041687e-02,-8.899228647351264954e-03,5.944813415408134460e-02,-3.832301124930381775e-02,4.203782603144645691e-02,1.986903836950659752e-03,3.493233025074005127e-02,2.538694534450769424e-03,1.764504425227642059e-02,-4.885622859001159668e-02,-1.080683898180723190e-02,1.805243827402591705e-02,4.762191325426101685e-02,1.016857568174600601e-02,-2.949685473652152723e-08,-1.394347101449966431e-02,-5.166547745466232300e-02,2.066415175795555115e-02,2.419104054570198059e-02,3.570618107914924622e-02,-1.131310407072305679e-02,8.128791814669966698e-04,6.316065788269042969e-02,-3.038225229829549789e-03,3.999641165137290955e-02,1.802773796953260899e-03,-1.299651525914669037e-02,4.870821163058280945e-02,2.528369426727294922e-02,3.036819025874137878e-02,-1.554830558598041534e-02,7.342206686735153198e-02,1.404558308422565460e-02,-9.086620062589645386e-02,-3.460400924086570740e-02,5.127093940973281860e-02,-4.189223051071166992e-02,3.636016696691513062e-02,-3.198663517832756042e-02,3.989371936768293381e-03,4.685704037547111511e-02,-6.811031606048345566e-03,6.874280422925949097e-02,2.373114041984081268e-02,-1.169900037348270416e-02,4.411108326166868210e-03,2.704131044447422028e-02,1.406527496874332428e-02,-7.091738283634185791e-03,8.501261472702026367e-03,-9.977900423109531403e-03,7.297392189502716064e-02,8.442413061857223511e-03,-2.251718379557132721e-02,7.637212425470352173e-02,-2.654807642102241516e-02,4.331967793405056000e-03,4.212076961994171143e-02,7.786362618207931519e-02,-3.221514075994491577e-02,-3.586103767156600952e-02,-5.641447380185127258e-03,-8.275516447611153126e-04,-1.199073740281164646e-03,-2.257984690368175507e-02,2.875993028283119202e-02,2.392457099631428719e-03,9.119965136051177979e-02,4.735506698489189148e-02,-1.052159164100885391e-02,7.400009036064147949e-02,2.049558982253074646e-02,4.907396063208580017e-02,-1.194313447922468185e-02,4.188113659620285034e-02,8.819539099931716919e-02,-7.667602505534887314e-03,-4.387476295232772827e-02,5.092084407806396484e-02
B09H7Q4B74,-3.399118036031723022e-02,-9.727294743061065674e-02,1.897113397717475891e-03,3.956948593258857727e-02,-5.717089772224426270e-02,6.058025360107421875e-02,6.087376922369003296e-02,-1.964106038212776184e-02,4.107374697923660278e-02,2.918776497244834900e-02,-6.289029959589242935e-03,3.451910987496376038e-02,-8.799220435321331024e-03,-6.715644896030426025e-02,1.431958400644361973e-03,1.496839243918657303e-02,2.612476423382759094e-02,1.859524846076965332e-02,-1.481247413903474808e-02,-3.672627359628677368e-02,-3.513029217720031738e-02,2.345507964491844177e-02,-1.492933742702007294e-02,-2.068745344877243042e-02,-9.435838460922241211e-02,-6.612964207306504250e-04,-4.088635370135307312e-02,-7.340513169765472412e-03,-3.077983483672142029e-02,-9.750275313854217529e-02,-1.947682723402976990e-02,4.229890555143356323e-02,-2.975889947265386581e-03,-3.586933389306068420e-02,-2.201534621417522430e-02,7.157380226999521255e-03,6.574760191142559052e-03,1.942639239132404327e-02,1.163009554147720337e-03,-8.748119696974754333e-03,7.252502255141735077e-03,-1.674900576472282410e-02,-6.426390260457992554e-03,3.488665819168090820e-02,-1.003275997936725616e-02,-6.451413780450820923e-02,-4.010669142007827759e-02,-7.255444675683975220e-02,4.512482136487960815e-02,3.875699639320373535e-02,-5.571435764431953430e-02,-3.081817366182804108e-02,-4.128506779670715332e-02,2.216443978250026703e-02,5.796610843390226364e-03,2.355332113802433014e-02,-3.649336518719792366e-03,2.864606119692325592e-02,-9.316566400229930878e-03,-5.328723788261413574e-02,-6.366755068302154541e-02,-5.491722375154495239e-02,-1.381424535065889359e-02,-3.429592773318290710e-02,3.898575156927108765e-02,1.653400016948580742e-03,-3.108938597142696381e-02,5.120458453893661499e-02,-6.542729679495096207e-03,1.012459630146622658e-03,-7.592977583408355713e-02,3.887910861521959305e-03,-4.006898496299982071e-03,6.373334676027297974e-03,3.611211723182350397e-04,1.914586871862411499e-02,-5.220023542642593384e-02,-1.044758558273315430e-01,-3.042815625667572021e-02,-3.541105892509222031e-03,-7.601965963840484619e-02,-5.114188045263290405e-02,1.820534467697143555e-03,1.665959483943879604e-03,-8.137760311365127563e-02,1.210671849548816681e-02,1.831475296057760715e-03,-4.195907711982727051e-02,-3.445139899849891663e-02,-1.089212018996477127e-02,4.652295261621475220e-03,-3.526715189218521118e-02,4.401712492108345032e-02,2.033589221537113190e-02,-1.873305253684520721e-02,1.666880771517753601e-02,-1.345338113605976105e-02,-7.910050451755523682e-02,-7.268090546131134033e-02,5.178565904498100281e-02,1.613859646022319794e-02,3.334590047597885132e-02,-3.677801694720983505e-03,8.778547868132591248e-03,5.055244080722332001e-03,-6.406451016664505005e-02,-9.906955063343048096e-03,-5.240245908498764038e-02,-6.448154896497726440e-02,-3.889398276805877686e-02,-1.282642362639307976e-03,-8.153116330504417419e-03,-3.878001868724822998e-02,-4.638903960585594177e-02,1.019850969314575195e-01,-1.159954536706209183e-02,5.585506558418273926e-02,6.443902850151062012e-02,3.949096053838729858e-02,5.621945112943649292e-02,1.362741738557815552e-02,5.743218213319778442e-02,-4.853440076112747192e-02,4.236721619963645935e-02,-2.803341718390583992e-03,-6.405131518840789795e-02,5.371073633432388306e-02,1.399437632660647648e-32,2.363378740847110748e-02,-1.737178303301334381e-02,-2.562906220555305481e-02,6.852209568023681641e-02,5.540621280670166016e-02,-1.604294963181018829e-02,1.186028867959976196e-02,6.378872785717248917e-03,-7.787094265222549438e-02,1.759589416906237602e-03,1.404104847460985184e-02,1.763880997896194458e-02,-6.930164992809295654e-02,6.903223693370819092e-03,-2.731696888804435730e-02,-2.052688226103782654e-02,2.852559555321931839e-03,-1.919151470065116882e-02,-3.496306017041206360e-02,-1.513122301548719406e-02,-2.412822796031832695e-03,6.645881384611129761e-02,-5.065991543233394623e-03,-4.251036420464515686e-02,-1.215278171002864838e-02,-1.708455011248588562e-02,-2.226767875254154205e-02,6.550306919962167740e-03,5.964394193142652512e-03,1.513478718698024750e-02,-1.302349846810102463e-02,-2.741505764424800873e-02,1.985605619847774506e-02,-6.353392452001571655e-02,-3.629525750875473022e-02,-1.841976656578481197e-03,-3.123433515429496765e-02,-3.364796936511993408e-02,5.999424308538436890e-02,-6.337281083688139915e-04,-8.568235486745834351e-02,1.437098532915115356e-02,-2.731180191040039062e-02,-2.198623120784759521e-02,-2.054516598582267761e-02,6.176982447504997253e-02,5.047241970896720886e-02,6.218932685442268848e-04,4.366792738437652588e-03,2.965437807142734528e-02,-2.314624562859535217e-02,-5.471140146255493164e-02,1.870377338491380215e-03,1.275577861815690994e-02,3.038493730127811432e-02,-5.755699239671230316e-03,-9.598729200661182404e-03,-6.067460635676980019e-04,4.552149772644042969e-02,5.234397202730178833e-02,5.126983672380447388e-02,3.300241753458976746e-02,5.297474190592765808e-02,-6.682039797306060791e-02,7.980194874107837677e-03,3.279004944488406181e-03,2.517044171690940857e-02,-5.225783586502075195e-02,-1.525887055322527885e-03,-2.334480546414852142e-02,-9.133804589509963989e-02,2.686538500711321831e-03,4.159891605377197266e-02,-2.558832988142967224e-02,1.944133266806602478e-02,-1.723267138004302979e-02,-1.422638632357120514e-02,-4.788964614272117615e-02,-9.667043574154376984e-03,-3.516018390655517578e-02,-2.008123695850372314e-02,-1.139643508940935135e-02,-1.431688666343688965e-02,1.292528957128524780e-02,-3.350670635700225830e-02,-5.041589215397834778e-02,2.534768357872962952e-02,-1.029656976461410522e-01,-4.832735285162925720e-02,-4.580666311085224152e-03,4.845811985433101654e-03,-2.602837921585887671e-04,6.158317252993583679e-02,-3.735683113336563110e-02,-1.172464247792959213e-02,-1.266249861545460743e-32,4.015149176120758057e-02,-4.143648594617843628e-02,-6.130041554570198059e-02,9.937006235122680664e-02,7.201534509658813477e-02,2.219744399189949036e-02,-8.356507122516632080e-02,1.003529876470565796e-02,8.827881515026092529e-02,4.012054949998855591e-02,-3.949692100286483765e-02,-1.479099690914154053e-02,-9.685618802905082703e-03,-1.927447691559791565e-02,7.431291043758392334e-02,-5.996539443731307983e-02,4.817962273955345154e-02,-1.581624150276184082e-02,9.179617278277873993e-03,3.267814964056015015e-02,-3.617336973547935486e-02,4.126069694757461548e-02,-6.084163114428520203e-02,-1.310305017977952957e-02,8.015840500593185425e-02,1.717069558799266815e-02,-1.450170110911130905e-02,2.611401304602622986e-02,-5.753270536661148071e-02,2.924291230738162994e-02,-1.802447065711021423e-02,-1.060817670077085495e-02,2.172608301043510437e-02,3.456566110253334045e-02,-6.365004926919937134e-02,-2.176520973443984985e-02,4.257550463080406189e-02,8.179115131497383118e-03,-4.276745766401290894e-02,4.877422004938125610e-02,3.159357234835624695e-02,-1.772062852978706360e-02,-1.194902323186397552e-02,-4.189118626527488232e-04,-5.893918871879577637e-02,-2.228097245097160339e-02,1.362819224596023560e-02,6.844253838062286377e-02,2.621350809931755066e-02,2.370882034301757812e-02,-2.849647030234336853e-02,9.196432307362556458e-03,-1.707389764487743378e-02,-6.828580051660537720e-03,-1.295592635869979858e-02,1.763979531824588776e-02,8.177939802408218384e-02,-8.000950329005718231e-03,-1.373038999736309052e-02,5.147809535264968872e-02,-3.206399455666542053e-02,5.631671287119388580e-03,-3.445063158869743347e-02,1.020629983395338058e-02,2.077487111091613770e-02,-7.349298894405364990e-02,1.677305437624454498e-03,-4.322009533643722534e-02,-1.130034215748310089e-02,-3.544521331787109375e-02,-7.174061238765716553e-02,2.688959939405322075e-03,1.514529716223478317e-02,-2.013905718922615051e-02,2.188438735902309418e-02,4.174102097749710083e-02,3.389207180589437485e-03,-5.430145189166069031e-02,-3.150939196348190308e-02,-1.265286467969417572e-02,-5.732106976211071014e-03,1.018857490271329880e-02,-4.867005720734596252e-02,6.858535856008529663e-02,5.788824707269668579e-02,9.184614568948745728e-02,3.172945231199264526e-02,1.870667561888694763e-02,1.395710278302431107e-02,1.619935221970081329e-02,6.950166821479797363e-02,-3.117214422672986984e-03,5.322899296879768372e-02,2.498882636427879333e-02,1.504411082714796066e-02,-4.092679972700352664e-08,-8.052954077720642090e-02,-1.559579931199550629e-02,8.997593075037002563e-03,-1.771539449691772461e-02,6.758347898721694946e-02,4.075924307107925415e-02,2.996058203279972076e-02,6.104883551597595215e-02,-2.202693559229373932e-02,8.008227497339248657e-02,4.326974228024482727e-02,1.990227773785591125e-02,5.328016728162765503e-02,-8.302752859890460968e-03,-2.416851697489619255e-03,3.866166993975639343e-02,1.068815737962722778e-01,-3.109398111701011658e-02,-5.500955134630203247e-02,-2.492650784552097321e-02,9.144204854965209961e-02,-2.301981486380100250e-02,4.100158065557479858e-02,-7.371953874826431274e-02,-7.092522922903299332e-03,4.908745735883712769e-02,-2.394525147974491119e-02,1.042336039245128632e-02,2.219665981829166412e-02,3.883716091513633728e-02,7.628301531076431274e-02,1.070327125489711761e-02,2.006077393889427185e-02,-1.371920667588710785e-02,2.119520679116249084e-02,1.544060744345188141e-02,4.654125496745109558e-02,6.010264903306961060e-02,-2.692896127700805664e-02,8.650062233209609985e-02,-8.621757850050926208e-03,1.390799600630998611e-02,8.096355199813842773e-02,5.061001703143119812e-02,-7.312323153018951416e-02,-3.169468790292739868e-02,3.481775149703025818e-02,-7.919843494892120361e-02,1.113064493983983994e-02,-5.436570197343826294e-02,5.260742828249931335e-02,-3.018971160054206848e-02,4.884932190179824829e-02,1.978901401162147522e-02,5.552335828542709351e-02,4.556488990783691406e-02,-2.537017920985817909e-03,1.036973223090171814e-01,-5.185606330633163452e-02,-6.907912436872720718e-03,7.231323421001434326e-02,-2.144069410860538483e-02,-2.923774719238281250e-02,-5.094287917017936707e-03
