,1,2,3,4,5,6,7,8,9,10
1,0.0,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.0
2,0.023255813953488372,0.0,0.13953488372093023,0.11627906976744186,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.23255813953488372,0.046511627906976744,0.23255813953488372
3,0.0,0.05263157894736842,0.0,0.05263157894736842,0.2631578947368421,0.0,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.15789473684210525
4,0.13513513513513514,0.1891891891891892,0.05405405405405406,0.0,0.05405405405405406,0.10810810810810811,0.05405405405405406,0.24324324324324326,0.08108108108108109,0.08108108108108109
5,0.14814814814814814,0.07407407407407407,0.0,0.1111111111111111,0.0,0.07407407407407407,0.037037037037037035,0.25925925925925924,0.18518518518518517,0.1111111111111111
6,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0
7,0.0,0.2,0.1,0.2,0.1,0.0,0.0,0.2,0.0,0.2
8,0.06557377049180328,0.16393442622950818,0.06557377049180328,0.09836065573770492,0.08196721311475409,0.08196721311475409,0.18032786885245902,0.0,0.13114754098360656,0.13114754098360656
9,0.11538461538461539,0.2692307692307692,0.038461538461538464,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.07692307692307693,0.23076923076923078,0.0,0.11538461538461539
10,0.0625,0.0,0.0,0.15625,0.03125,0.15625,0.03125,0.46875,0.09375,0.0
