"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3","-0.033, 4.186, 1.323, -1.173, 33.749, 1.692, 26.873, 3.079, -83.788, 0.239, 0.03, -0.114, -0.355",-4511.86787230382,1,9049.73574460764
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12","-0.033, 0.071, -1.131, -1.479, 0.086, 1.611, 2.018, -0.34, 1.827, 0.509, -0.71, -0.562, 0.55",-4511.86787230382,1,9049.73574460764
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.PC1","-0.082, 8.15, 1.875, -4.699, 74.375, 1.012, -42.458, 6.358, -352.317, -0.363, -0.313, -0.56, -1.296, 0.616",-4482.56304816903,0,8993.12609633806
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.108, -4.678, -2.729, -9.589, -249.818, 0.947, -17.223, -2.364, -359.429, 2.558, 0.068, 0.09, -0.67, -0.018, 1.061",-4462.27395587535,0,8954.5479117507
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.135, 8.071, 0.978, -9.478, 45.331, 1.935, -43.643, 6.234, -517.528, 0.6, -0.307, -0.591, -1.705, 0.698, -0.084, -0.301",-4452.19722657606,0,8936.39445315212
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.price, sd.PC1","-0.137, 10.005, 2.246, -3.621, 99.455, 1.746, 7.811, 7.329, -329.873, 0.456, -0.144, -0.485, -1.292, -0.075, 0.395",-4454.17435183927,0,8938.34870367854
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.137, 10.091, 2.285, -3.621, 99.362, 1.727, 6.87, 7.403, -333.23, 0.439, -0.15, -0.492, -1.302, -0.075, 0.404, 0.002",-4454.01162806958,0,8940.02325613916
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.147, 10.493, 2.215, -5.269, 111.491, 1.732, -20.505, 7.908, -411.747, 0.38, -0.259, -0.593, -1.58, -0.067, 0.59, 0.003, -0.034",-4450.85923794185,0,8935.7184758837
