"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, -22.07, 5.091, 5.948, -24.391, 5.341, 2.636, 6.835, 5.767, -28.38, -29.239, -3.612, -4.398, -4.552, 3.653, -16.451, -7.533, -2.919, -0.579, 0.063, 0.23",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","0.124, -520.133, 40.42, 42.308, -551.433, 124.368, 71.067, 50.418, 56.574, -692.773, -725.856, -36.217, -71.368, -44.549, 16.702, -366.583, -109.992, -20.83, -4.071, 0.021, 3.984, 8.992",-3072.44129366536,0.03346,6188.88258733072
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","0.103, -150.706, 15.348, 15.892, -160.895, 38.257, 22.371, 18.514, 19.7, -199.977, -209.2, -12.177, -20.731, -13.73, 6.135, -106.058, -32.556, -6.793, -1.466, 0.081, 1.219, 2.384, 0.089",-3071.11784790471,0.02775,6188.23569580943
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.126, -159.476, 16.999, 17.22, -170.335, 43.106, 26.189, 20.109, 22.054, -211.768, -221.599, -12.094, -19.396, -12.77, 6.118, -110.783, -31.959, -5.94, -1.566, 0.112, 1.342, 2.548, 0.175, -0.069",-3069.19961265692,0.0117,6186.39922531384
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","0.124, -520.133, 40.42, 42.308, -551.433, 124.368, 71.067, 50.418, 56.574, -692.773, -725.856, -36.217, -71.368, -44.549, 16.702, -366.583, -109.992, -20.83, -4.071, 0.021, 3.984, 0, 8.992",-3072.44129366536,0.10424,6190.88258733072
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","0.103, -150.706, 15.348, 15.892, -160.895, 38.257, 22.371, 18.514, 19.7, -199.977, -209.2, -12.177, -20.731, -13.73, 6.135, -106.058, -32.556, -6.793, -1.466, 0.081, 1.219, 0, 2.384, 0.089",-3071.11784790471,0.0667,6190.23569580943
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","0.126, -159.476, 16.999, 17.22, -170.335, 43.106, 26.189, 20.109, 22.054, -211.768, -221.599, -12.094, -19.396, -12.77, 6.118, -110.783, -31.959, -5.94, -1.566, 0.112, 1.342, 0, 2.548, 0.175, -0.069",-3069.19961265692,0.0265,6188.39922531384
