"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, 2.524, 3.944, 3.486, 3.494, 3.095, 1.983, 3.589, 3.699, 5.188, 5.05, 2.82, 1.819, 2.452, 5.206, -14.393, -15.758, -1.725, 0.312, -0.289, 0.524",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","0.122, -598.608, -198.435, -267.522, -521.747, -238.926, -150.501, -229.122, -118.401, -759.378, -752.2, -142.708, -179.073, -164.44, -217.253, 1364.963, 1488.749, 148.909, -34.764, 24.953, -50.695, 16.814",-3070.98787147618,0.00642,6185.97574295235
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","0.102, -197.828, -58.25, -80.203, -167.283, -72.451, -45.635, -68.392, -33.443, -243.713, -241.039, -43.288, -62.771, -51.194, -64.64, 403.912, 437.681, 43.026, -10.721, 7.366, -15.412, 5.613, 0.567",-3069.17074133526,0.00396,6184.34148267053
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.161, -395.83, -120.584, -164.103, -336.469, -147.279, -92.1, -140.212, -70, -490.55, -485.381, -86.946, -122.721, -102.462, -133.692, 821.81, 890.724, 89.213, -21.679, 15.29, -31.378, 11.137, 1.058, -0.499",-3064.48578425824,0.00014,6176.97156851648
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","0.122, -598.608, -198.435, -267.522, -521.747, -238.926, -150.501, -229.122, -118.401, -759.378, -752.2, -142.708, -179.073, -164.44, -217.253, 1364.963, 1488.749, 148.909, -34.764, 24.953, -50.695, 0, 16.814",-3070.98787147618,0.02437,6187.97574295235
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","0.102, -197.828, -58.25, -80.203, -167.283, -72.451, -45.635, -68.392, -33.443, -243.713, -241.039, -43.288, -62.771, -51.194, -64.64, 403.912, 437.681, 43.026, -10.721, 7.366, -15.412, 0, 5.613, 0.567",-3069.17074133526,0.01139,6186.34148267053
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","0.161, -395.83, -120.584, -164.103, -336.469, -147.279, -92.1, -140.212, -70, -490.55, -485.381, -86.946, -122.721, -102.462, -133.692, 821.81, 890.724, 89.213, -21.679, 15.29, -31.378, 0, 11.137, 1.058, -0.499",-3064.48578425824,0.00041,6178.97156851648
