"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, -307.293, 532.885, 5.593, -1282.871, -195.998, -172.32, -1.21, 3.534, -1189.978, -1246.541, 440.521, -2084.949, 797.74, 13.25, 3869.762, 3660.968, 41.709, 35.996, -88.76, 36.524",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","-0.041, -338.785, 481.928, 2.098, -1383.274, -214.386, -185.343, -3.206, 3.006, -1284.074, -1344.164, 472.907, -2249.483, 839.291, 10.074, 4088.785, 3876.613, 46.56, 38.381, -97.994, 38.773, -3.958",-3072.7181572222,0.04636,6189.43631444439
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.041, -338.785, 481.928, 2.098, -1383.274, -214.386, -185.343, -3.206, 3.006, -1284.074, -1344.164, 472.907, -2249.483, 839.291, 10.074, 4088.785, 3876.613, 46.56, 38.381, -97.994, 38.773, -3.958, 0",-3072.71815720798,0.13749,6191.43631441597
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.022, -293.17, 335.019, 2.046, -1125.013, -173.79, -147.522, -1.943, 3.04, -1044.072, -1092.351, 356.62, -1845.703, 601.119, 6.506, 3151.964, 2991.701, 36.772, 31.473, -78.373, 29.35, -0.022, 6.762, -1.744",-3068.934099894,0.00915,6185.868199788
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","-0.045, -351.135, 465.974, 1.278, -1430.356, -222.064, -191.585, -3.662, 2.981, -1327.861, -1389.887, 488.477, -2326.701, 863.647, 9.564, 4193.445, 3977.509, 48.266, 39.312, -101.558, 40.03, 0.009, -5.182",-3072.00948094294,0.06769,6190.01896188587
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.002, -316.159, 536.102, 5.211, -1309.889, -200.792, -175.709, -1.39, 3.596, -1215.309, -1272.753, 449.147, -2129.65, 810.313, 12.832, 3959.969, 3746.896, 43.001, 37.055, -91.281, 37.061, 0.038, 0.251, 0.415",-3071.23703681903,0.07414,6190.47407363806
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","0.028, -247.01, 406.197, 4.154, -1014.224, -155.722, -135.109, -0.436, 3.64, -940.529, -985.056, 341.51, -1652.65, 603.317, 8.6, 3094.993, 2930.099, 33.227, 28.995, -71.504, 28.142, -0.024, -0.85, -0.127, -0.512",-3067.61103797353,0.00673,6185.22207594705
