"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3","-0.085, -3.193, 0.67, -10.349, 0.907, -0.502, 2.363, -16.678, -3.917, -5.438, -5.779, -4.238, -0.15, 0.228, 0.564",-2307.89462721666,1,4645.78925443332
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14","-0.085, -0.224, -0.954, -1.024, -0.058, 0.056, 1.066, -1.24, -0.07, -0.408, -0.814, -0.462, -0.797, 0.181, 0.04",-2307.89462721666,1,4645.78925443332
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1","-0.088, -4.385, 0.998, -13.227, 0.988, -0.856, 2.626, -21.171, -5.217, -7.201, -7.579, -5.34, -0.249, 0.292, 0.715, 0.065",-2307.54259398358,0.40142,4647.08518796716
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.087, -4.301, 0.942, -13.036, 0.995, -0.831, 2.615, -20.863, -5.13, -7.075, -7.449, -5.271, -0.24, 0.289, 0.704, 0.06, -0.013",-2307.50765115539,0.67911,4649.01530231079
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.322, -372.838, -64.741, -1121.287, 125.535, -102.303, 168.706, -1938.553, -446.776, -582.115, -577.737, -425.783, -18.537, 28.771, 58.431, -1.454, -5.889, 10.198",-2303.35252974436,0.02819,4642.70505948872
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1","-0.088, -4.533, 1.039, -13.585, 0.998, -0.899, 2.659, -21.728, -5.379, -7.421, -7.803, -5.478, -0.262, 0.3, 0.733, -0.005, -0.07",-2307.22171930483,0.51022,4648.44343860967
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.088, -4.538, 1.029, -13.601, 1.003, -0.901, 2.662, -21.751, -5.386, -7.428, -7.81, -5.485, -0.262, 0.3, 0.734, -0.005, -0.069, -0.008",-2307.20900185842,0.71229,4650.41800371685
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.322, -372.838, -64.741, -1121.287, 125.535, -102.303, 168.706, -1938.553, -446.776, -582.115, -577.737, -425.783, -18.537, 28.771, 58.431, 0, -1.454, -5.889, 10.198",-2303.35252974436,0.05903,4644.70505948872
