"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, -0.954, -1.092, 0.37, -0.73, -0.664, -0.317, 1.429, 2.122, -0.596, -0.561, -1.814, 0.464, -0.471, 2.776, -2.252, -1.416, 0.111, -0.025, -0.032, -0.136",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","-0.005, 2.772, 7.12, 5.262, -12.971, -18.401, -7.49, 4.341, 2.409, -10.971, -13.299, -16.042, -10.392, -8.914, 11.275, 24.416, 18.081, 14.723, 0.155, 2.362, -0.483, 2.334",-3074.51509898634,0.54055,6193.03019797268
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","0.007, 4.458, 18.441, 9.787, -21.53, -32.599, -13.71, 6.62, 2.655, -17.512, -22.142, -26.661, -18.345, -14.634, 16.3, 44.01, 31.914, 23.68, 0.365, 4.086, -0.661, 3.771, 0.341",-3072.695239354,0.13437,6191.390478708
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.02, 3.522, 50.169, 12.38, 3.976, -18.657, -6.017, 1.255, 2.933, 2.953, -2.22, -35.779, -3.782, -3.419, 2.955, 36.653, 25.146, 4.195, 0.777, 1.565, 0.106, 0.415, 0.07, 1.263",-3070.47219181113,0.0374,6188.94438362226
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","-0.046, 12.348, 49.341, 22.343, -44.319, -71.875, -31.284, 13.728, 4.306, -37.672, -47.697, -57.622, -40.995, -32.398, 34.796, 106.568, 77.921, 55.622, 1.025, 9.218, -1.331, 0.133, 8.405",-3072.4218118653,0.10223,6190.8436237306
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.009, 2.022, 11.765, 6.198, -11.647, -19.083, -7.557, 4.639, 2.716, -9.64, -12.734, -15.659, -9.786, -8.229, 9.464, 20.981, 15.426, 11.652, 0.235, 2.153, -0.433, 0.088, -1.925, 0.437",-3069.28005706286,0.0126,6186.56011412571
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.01, 1.625, 12.889, 7.227, -12.357, -24.457, -9.486, 4.893, 3.094, -11.139, -14.878, -24.615, -11.826, -10.139, 10.361, 18.966, 14.875, 11.915, 0.332, 2.317, -0.496, 0.103, -1.88, 0.813, 0.429",-3063.42304584401,0.00016,6176.84609168803
