"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, 6.042, 2.949, 6.503, -4.38, -27.303, -28.129, 3.332, 5.042, -4.536, -6.174, -33.112, 3.271, -33.037, 2.048, -31.159, -31.565, 5.511, -0.013, 0.755, 2.135",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","-0.025, -276.757, 30.324, -71.495, -169.039, 287.739, 297.848, -0.952, -29.637, -161.055, -147.587, 414.67, -253.539, 411.6, -29.23, 236.98, 263.265, -61.935, -5.072, 3.221, -30.029, 11.58",-3068.52171762379,0.00044,6181.04343524757
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.027, -278.701, 30.541, -71.974, -170.452, 289.553, 299.766, -0.95, -29.842, -162.308, -148.803, 417.419, -255.356, 414.232, -29.488, 238.146, 264.699, -62.306, -5.094, 3.266, -30.212, 11.69, -0.022",-3068.32278748467,0.0017,6182.64557496934
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.026, -277.882, 30.439, -71.758, -169.88, 288.956, 299.164, -0.966, -29.766, -161.719, -148.25, 416.491, -254.56, 413.292, -29.365, 237.669, 264.16, -62.152, -5.047, 3.248, -30.138, 11.66, -0.028, -0.025",-3068.11176896351,0.00426,6184.22353792703
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","-0.025, -276.757, 30.324, -71.495, -169.039, 287.739, 297.848, -0.952, -29.637, -161.055, -147.587, 414.67, -253.539, 411.6, -29.23, 236.98, 263.265, -61.935, -5.072, 3.221, -30.029, 0, 11.58",-3068.52171762379,0.00207,6183.04343524757
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.027, -278.701, 30.541, -71.974, -170.452, 289.553, 299.766, -0.95, -29.842, -162.308, -148.803, 417.419, -255.356, 414.232, -29.488, 238.146, 264.699, -62.306, -5.094, 3.266, -30.212, 0, 11.69, -0.022",-3068.32278748467,0.00519,6184.64557496934
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","0.075, -89.904, 6.299, 3.566, -46.943, -45.246, -47.551, 4.731, 3.322, -47.079, -42.639, -65.797, -80.259, -68.214, -7.636, -55.491, -56.16, -14.916, -0.294, 1.462, -2.363, -0.031, -0.37, 0.057, 6.328",-3067.83899240427,0.00822,6185.67798480853
