"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, -9.412, -34.138, 0.363, 73.616, 5.169, 4.703, 2.058, 4.583, 66.723, 68.215, -74.087, 133.687, -256.771, -6.313, 301.678, 279.302, -4.323, 2.49, -5.093, -6.757",-3074.70236159549,1,6191.40472319098
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","-0.046, -22.366, -167.163, -5.763, 70.04, 1.521, 4.038, 1.227, 5.883, 62.102, 65.578, -80.661, 125.969, -298.987, -11.231, 353.611, 337.288, -4.035, 1.746, -8.324, -7.714, -3.753",-3072.54485759905,0.03778,6189.0897151981
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","-0.05, -24.905, -201.078, -7.132, 71.429, 1.063, 4.072, 1.231, 6.356, 63.117, 67.006, -83.793, 127.518, -313.469, -12.444, 358.368, 344.048, -4.151, 1.516, -8.965, -8.047, -4.689, 0.032",-3072.32647307497,0.09293,6190.65294614994
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","0.075, -10.013, -9.723, 1.653, 14.395, 1.894, 2.416, 3.08, 4.558, 14.728, 16.058, -76.256, 15.466, -293.773, -5.437, 216.877, 201.949, -3.952, 1.663, -4.19, -4.257, 0.024, 0.245, -2.128",-3069.89735370629,0.02219,6187.79470741259
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","-0.054, -25.068, -204.609, -7.075, 72.989, 1.16, 4.135, 1.5, 6.731, 64.418, 68.312, -85.498, 130.989, -318.982, -12.393, 382.968, 365.723, -4.194, 1.824, -9.183, -8.216, 0.053, -4.469",-3072.15925662281,0.07862,6190.31851324562
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","-0.047, -25.577, -209.68, -7.362, 64.905, 0.722, 3.847, 1.317, 6.444, 57.442, 61.553, -81.294, 116.134, -302.706, -12.145, 321.051, 306.77, -4.01, 1.487, -8.79, -7.735, 0.017, 4.693, 0.93",-3069.24050097413,0.01215,6186.48100194826
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.048, -26.895, -228.453, -8.115, 64.412, 0.419, 3.806, 1.319, 6.686, 56.906, 61.239, -82.178, 114.895, -307.343, -12.675, 316.869, 303.879, -4.029, 1.342, -9.052, -7.827, 0.016, 5.188, 1.023, 0.002",-3069.12942934414,0.02497,6188.25885868827
