"Model","Covariates","Coefficients","In_Sample_ll","LR_test_P_val","AIC"
"logit(3PCs+FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3","0.009, 37.663, -3.912, -10.811, 37.372, 15.323, 12.344, -9.401, -3.159, 40.782, 45.362, 2.691, 20.207, 9.021, -6.068, 15.121, 25.685, -2.571, 0.821, -0.621, 0.228",-3074.70236159549,1,6191.40472319099
"logit(FEs)","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, dummy18, dummy19, dummy20","0.009, -0.739, 1.067, -0.101, -0.681, -0.191, -0.436, 0.425, 1.382, -0.159, -0.362, 0.471, 0.65, -0.041, 2.111, -0.672, -0.658, -0.495, -0.749, -1.013, -0.802",-3074.70236159549,1,6191.40472319099
"PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1","0.089, 596.916, -100.227, -203.375, 634.855, 328.587, 268.447, -191.064, -105.185, 623.197, 683.863, 59.807, 343.706, 212.997, -173.289, 303.978, 476.714, -17.094, 16.116, -13.349, 4.227, 5.593",-3071.58436959653,0.01252,6187.16873919307
"PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2","0.105, 557.682, -93.996, -190.26, 593.184, 306.633, 251.115, -178.31, -96.301, 582.194, 638.483, 57.1, 321.17, 198.369, -160.802, 284.063, 445.622, -15.717, 15.093, -12.483, 3.989, 5.282, 0.104",-3069.48574865203,0.00543,6184.97149730406
"PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.PC1, sd.PC2, sd.PC3","-0.033, 93.419, -18.951, -35.256, 86.877, 45.454, 42.311, -28.922, -22.356, 98.201, 105.215, 21.798, 55.776, 31.805, 1.546, 46.417, 68.19, -0.137, 1.708, -1.632, 0.605, -0.026, -0.88, -0.497",-3066.43233845685,0.00088,6180.8646769137
"price, PC1","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1","0.089, 596.916, -100.227, -203.375, 634.855, 328.587, 268.447, -191.064, -105.185, 623.197, 683.863, 59.807, 343.706, 212.997, -173.289, 303.978, 476.714, -17.094, 16.116, -13.349, 4.227, 0, 5.593",-3071.58436959653,0.04425,6189.16873919307
"price, PC1, PC2","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2","0.105, 557.682, -93.996, -190.26, 593.184, 306.633, 251.115, -178.31, -96.301, 582.194, 638.483, 57.1, 321.17, 198.369, -160.802, 284.063, 445.622, -15.717, 15.093, -12.483, 3.989, 0, 5.282, 0.104",-3069.48574865203,0.01522,6186.97149730406
"price, PC1, PC2, PC3","price, dummy1, dummy2, dummy3, dummy4, dummy5, dummy6, dummy7, dummy8, dummy9, dummy10, dummy11, dummy12, dummy13, dummy14, dummy15, dummy16, dummy17, PC1, PC2, PC3, sd.price, sd.PC1, sd.PC2, sd.PC3","-0.033, 93.419, -18.951, -35.256, 86.877, 45.454, 42.311, -28.922, -22.356, 98.201, 105.215, 21.798, 55.776, 31.805, 1.546, 46.417, 68.19, -0.137, 1.708, -1.632, 0.605, 0, -0.026, -0.88, -0.497",-3066.43233845685,0.00237,6182.8646769137
