,1,2,3,4,5,6,7,8,9,10
1,0.0,0.006748925925298772,0.4535955561651519,0.01590029775470826,0.35948943588384924,0.11851970383055964,0.016871720971366192,0.021968601696300983,1.5195176887818633e-07,0.006905605820996298
2,0.0037211048791370143,0.0,2.395374762861122e-07,5.2904081602939784e-11,1.4275430904575532e-05,0.11194803345108112,0.03505474061242093,0.05915117251450431,0.21163514793275573,0.5784752855888154
3,0.1860306881446954,7.638461936590096e-08,0.0,0.4328348781800381,0.37149088633967126,0.00035435508662282886,0.005341583699903882,0.003806622356305716,5.223944353409867e-10,0.00014090928574910162
4,0.011991381418124548,4.558143202788298e-11,0.9764328567167293,0.0,0.011571756262181484,1.8520064675581558e-08,2.5611844452977003e-06,1.41443262339063e-06,4.817661361666318e-14,1.142020233688016e-08
5,0.32660857441932584,1.6834274432137756e-05,0.6069017861359283,0.009640389881117126,0.0,0.028285214325781332,0.020264721701933792,0.006489674871907698,2.5931800663055064e-08,0.0017927784577733414
6,0.16353154666215974,0.14842995360696343,0.001585975708577206,3.4739194747910564e-08,0.04160158695136578,0.0,0.10066042278335363,0.10263165568776945,0.008302418945354178,0.43325640491526207
7,0.01324993534598453,0.017360294765255645,0.010665998934615879,3.924516454875703e-06,0.016300505720716254,0.045438465379796546,0.0,0.6708351004822182,0.0017741875626418012,0.22437158729231602
8,0.015816176595731018,0.028641085319588432,0.007300916256904439,1.8158344513109216e-06,0.004346582108078689,0.04357938942901284,0.5896912253939738,0.0,0.0027617023030645825,0.30786110675919476
9,6.29530463685175e-08,0.416146975056033,3.96851813589143e-10,1.6557051503349893e-14,5.378943252455986e-09,0.00312578464194751,0.0030791282841793766,0.004737685560301369,0.0,0.5729103577286809
10,0.0019730572572836014,0.18952918297543342,0.00014335680516371524,6.327335101390071e-09,0.0004532120327632068,0.12268883704339918,0.19322477713365643,0.3090888076626679,0.1828987627622976,0.0
