,1,2,3,4,5,6,7,8,9,10,11,12,13
1,-2.760713020666633,0.07518096555809135,0.08412946662111973,0.00023491478256179075,0.823017089509763,0.08729699396353376,0.17912223139681452,0.0015773126923315974,0.10428764372905906,0.06970698157026682,0.16012681884702598,0.49211688142629206,0.05957946258689232
2,0.2083598724864114,-1.792140735792833,0.049232813548677194,0.0006543077132893869,0.9717710584060518,0.2300753347821157,0.1530846519788756,0.005360430393212592,0.1334831320369585,0.09178171110164572,0.12255840062649344,0.3719155852069411,0.06904618787311859
3,0.35225223502268677,0.0750081202432028,-3.014489945082236,0.00012557488987843517,0.7818931018474371,0.06875439239555536,0.18172101236530352,0.0016604221115618224,0.09779233755644694,0.06479050453349955,0.16731503632896433,0.5231585845480246,0.057473447474362956
4,0.00045809336803154683,0.0004583643417202273,5.7156917081958774e-05,-1.3877252262875461,0.01276091146201813,0.5566076637087117,0.0008027177620692529,0.04000825798941321,0.00204131625315813,0.0016564806541924562,0.00038963287833656315,0.0008230370785674603,0.0006574753683588582
5,0.1525586944843335,0.06485381920391325,0.03415484558852425,0.001218927136559266,-1.3047789715123936,0.37854068749792447,0.13308666663126117,0.009694410178890608,0.14521925931435753,0.10144322982252721,0.09982332517078361,0.2998387103367538,0.07100058778380622
6,0.01177974803893248,0.011078705327657493,0.0021652528585702495,0.03822268473981942,0.2723568907233282,-0.6252708843988238,0.018878471083310245,0.13754005579240805,0.04546208993729814,0.0339158315619738,0.011297910671724998,0.03215563027792366,0.01803961642725868
7,0.2347833428561517,0.07246150904980549,0.0565261951888854,0.0005402320298656702,0.9437436389720051,0.18490370986584592,-2.2447742660507783,0.003913320458482804,0.1271381436987536,0.0868725739634896,0.13189868475401087,0.400839924468628,0.06726558996014043
8,0.0006801279333383148,0.0008263116732729892,0.0001672689688412899,0.00885370032651641,0.02245859034490921,0.4449641568854138,0.0012836524229210536,-1.2434485433045221,0.004157462102525862,0.003064267014589288,0.0008227512821316779,0.003071107071079558,0.0017744758099536534
9,0.1342898474473885,0.062084045764872864,0.029589151637575667,0.00140438073848276,1.0141327013022379,0.44796719291797166,0.12485037282405696,0.0128838996961504,-5.6083008967325,0.10396860518842396,0.09158106791634549,0.27510361304689007,0.0710448118554548
10,0.1297506558867424,0.06129088812682753,0.028372842546704483,0.001565339512717586,1.0137262974136585,0.46938259701016355,0.12266780490075578,0.013182944578288105,0.14857452651991243,-1.7525830952483836,0.08931862991654871,0.2675442678005815,0.07083017194934035
11,0.2667401667423178,0.07386839080263326,0.06627424064710091,0.00033569067140681337,0.9018274157241379,0.14104579186771282,0.16790539258122084,0.003202769567064727,0.11897595990838614,0.0805475371554076,-1.7302208505032568,0.4385120212386975,0.06495649966691187
12,0.2704687605039225,0.07391365958559844,0.06837657563096519,0.00023440216606632279,0.8928728855111523,0.13215223905187767,0.16827966232087188,0.003936857747208553,0.11782282837364627,0.07949980880697698,0.14463558977841212,-2.120825255689828,0.0649801214148992
13,0.15782280271142565,0.06561591688742673,0.03592640128188877,0.0009094266942194896,1.0090174330295465,0.3547193723134118,0.1351830518174853,0.010843342039158715,0.14450997645683564,0.10061529958297852,0.10258002762537648,0.31137084502132645,-6.481076863681455
