asin,0,1,2
B098MHBF23,-19.443867,-8.688729,8.660418
B09H7Q4B74,6.721266,1.640502,-3.4591613
B09T66MSLN,-14.073538,5.23851,2.671723
B09TWSRMCB,7.353627,7.202481,3.1740103
B09WQ218GR,-18.860445,0.6871058,-10.477264
B09WRJJKXC,10.319523,0.85540324,-4.9666543
B0B1XQTZ1R,3.9329824,7.286095,-10.818691
B0BCQZP4SX,9.871595,-8.274252,8.534575
B0BFFJRB2S,9.072193,-18.076578,-4.102475
B0BWNW9G8X,5.106675,12.129476,10.783505
