,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1,0.0,0.03333333333333333,0.13333333333333333,0.1,0.03333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.03333333333333333,0.1,0.1,0.06666666666666667,0.03333333333333333,0.1,0.13333333333333333
2,0.03278688524590164,0.0,0.09836065573770492,0.11475409836065574,0.06557377049180328,0.03278688524590164,0.16393442622950818,0.04918032786885246,0.06557377049180328,0.11475409836065574,0.03278688524590164,0.03278688524590164,0.08196721311475409,0.04918032786885246,0.06557377049180328
3,0.06315789473684211,0.10526315789473684,0.0,0.06315789473684211,0.06315789473684211,0.042105263157894736,0.14736842105263157,0.031578947368421054,0.042105263157894736,0.09473684210526316,0.11578947368421053,0.042105263157894736,0.10526315789473684,0.042105263157894736,0.042105263157894736
4,0.01639344262295082,0.06557377049180328,0.16393442622950818,0.0,0.03278688524590164,0.06557377049180328,0.09836065573770492,0.04918032786885246,0.04918032786885246,0.04918032786885246,0.14754098360655737,0.04918032786885246,0.11475409836065574,0.03278688524590164,0.06557377049180328
5,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.0,0.038461538461538464,0.11538461538461539,0.0,0.07692307692307693,0.19230769230769232,0.0,0.11538461538461539,0.07692307692307693,0.038461538461538464,0.0
6,0.06666666666666667,0.1,0.03333333333333333,0.13333333333333333,0.0,0.0,0.1,0.03333333333333333,0.1,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.13333333333333333,0.0,0.13333333333333333
7,0.04,0.06,0.16,0.08,0.06,0.06,0.0,0.06,0.04,0.1,0.1,0.08,0.06,0.02,0.08
8,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.0,0.041666666666666664,0.125,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.08333333333333333
9,0.075,0.15,0.175,0.25,0.0,0.025,0.05,0.0,0.0,0.075,0.05,0.1,0.0,0.025,0.025
10,0.0,0.09302325581395349,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.18604651162790697,0.09302325581395349,0.06976744186046512,0.0,0.046511627906976744,0.11627906976744186,0.11627906976744186,0.0,0.023255813953488372
11,0.11764705882352941,0.029411764705882353,0.20588235294117646,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.17647058823529413,0.0,0.08823529411764706,0.08823529411764706,0.0,0.08823529411764706,0.08823529411764706,0.0,0.029411764705882353
12,0.06521739130434782,0.06521739130434782,0.2391304347826087,0.13043478260869565,0.021739130434782608,0.043478260869565216,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.08695652173913043,0.021739130434782608,0.0,0.06521739130434782,0.08695652173913043,0.0
13,0.0,0.08108108108108109,0.13513513513513514,0.0,0.0,0.05405405405405406,0.1891891891891892,0.0,0.05405405405405406,0.10810810810810811,0.10810810810810811,0.08108108108108109,0.0,0.0,0.1891891891891892
14,0.02857142857142857,0.05714285714285714,0.14285714285714285,0.11428571428571428,0.02857142857142857,0.05714285714285714,0.02857142857142857,0.08571428571428572,0.11428571428571428,0.14285714285714285,0.05714285714285714,0.02857142857142857,0.05714285714285714,0.0,0.05714285714285714
15,0.0625,0.09375,0.21875,0.03125,0.03125,0.0625,0.0625,0.03125,0.03125,0.0,0.09375,0.09375,0.09375,0.09375,0.0
